# Pressure:     3.000E-01 Ba
# Temperature:    425.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.3971901E-29
    0.505000      3.6892240E-29
    0.510050      1.0431729E-29
    0.515150      1.0058637E-30
    0.520302      2.5590000E-30
    0.525505      2.8204627E-30
    0.530760      1.0070527E-30
    0.536068      1.0852251E-29
    0.541428      2.1367082E-29
    0.546843      9.4373131E-30
    0.552311      1.3153813E-30
    0.557834      1.4628839E-30
    0.563413      1.6733132E-29
    0.569047      2.9292376E-29
    0.574737      2.2162710E-29
    0.580484      1.6966711E-29
    0.586289      3.2417402E-28
    0.592152      2.4773914E-28
    0.598074      7.0807366E-29
    0.604054      7.3927140E-30
    0.610095      8.0101348E-31
    0.616196      3.7584769E-31
    0.622358      2.7616149E-29
    0.628582      2.5329491E-29
    0.634867      2.6041097E-29
    0.641216      1.2368596E-28
    0.647628      1.6498353E-28
    0.654104      1.2686350E-28
    0.660645      2.5924989E-29
    0.667252      2.9741398E-30
    0.673924      2.8512174E-30
    0.680664      1.4069131E-29
    0.687470      3.7306369E-28
    0.694345      3.2612934E-28
    0.701288      3.2223876E-28
    0.708301      2.5710011E-28
    0.715384      2.8152670E-27
    0.722538      2.3788046E-27
    0.729764      8.9834895E-28
    0.737061      2.2841311E-28
    0.744432      3.5942983E-29
    0.751876      6.5970608E-30
    0.759395      1.8770936E-30
    0.766989      1.4098761E-30
    0.774659      1.0103848E-29
    0.782405      2.3357772E-28
    0.790229      1.9742304E-28
    0.798132      2.8360333E-28
    0.806113      1.6583268E-27
    0.814174      1.8251993E-27
    0.822316      1.9100561E-27
    0.830539      1.2662386E-27
    0.838844      4.9543780E-28
    0.847233      4.3518639E-28
    0.855705      4.0866267E-28
    0.864262      5.8863257E-28
    0.872905      9.4558743E-28
    0.881634      2.1195578E-27
    0.890450      1.5271248E-26
    0.899355      9.5922367E-27
    0.908348      7.0325783E-27
    0.917432      3.3151827E-27
    0.926606      5.6873962E-26
    0.935872      2.9671027E-26
    0.945231      4.5424758E-26
    0.954683      2.4475335E-26
    0.964230      7.1932015E-27
    0.973872      6.1716966E-27
    0.983611      4.7482673E-27
    0.993447      4.5918453E-27
    1.003382      4.9160590E-27
    1.013416      1.0142195E-26
    1.023550      1.1037432E-26
    1.033785      8.3198697E-27
    1.044123      3.8331626E-27
    1.054564      1.2510257E-27
    1.065110      1.4854122E-27
    1.075761      1.5309061E-27
    1.086519      2.2495291E-27
    1.097384      5.9115233E-27
    1.108358      4.6461838E-26
    1.119441      8.8033260E-26
    1.130636      9.3471301E-26
    1.141942      6.1229387E-26
    1.153361      8.0784344E-26
    1.164895      7.4112450E-26
    1.176544      3.6414145E-26
    1.188309      2.1686957E-26
    1.200192      1.7616521E-26
    1.212194      1.7961951E-26
    1.224316      9.8463156E-27
    1.236560      3.8284552E-27
    1.248925      3.7795760E-27
    1.261414      1.9261217E-27
    1.274028      5.6437583E-27
    1.286769      1.2563641E-26
    1.299636      1.8615908E-26
    1.312633      2.6033147E-26
    1.325759      5.6520559E-26
    1.339017      3.6612791E-25
    1.352407      1.3948088E-24
    1.365931      6.6846952E-25
    1.379590      1.1417923E-24
    1.393386      8.9433959E-25
    1.407320      5.8942969E-25
    1.421393      3.0253281E-25
    1.435607      1.9435192E-25
    1.449963      7.0400937E-26
    1.464463      1.3666884E-25
    1.479108      1.6817423E-25
    1.493899      1.5786652E-25
    1.508838      1.8775910E-25
    1.523926      1.0250191E-25
    1.539165      6.7958540E-26
    1.554557      2.5750788E-26
    1.570102      9.1370550E-27
    1.585803      5.5361944E-27
    1.601662      9.4303479E-27
    1.617678      6.6452397E-26
    1.633855      1.8859600E-25
    1.650193      9.2330079E-26
    1.666695      1.1532651E-25
    1.683362      1.3211805E-25
    1.700196      1.3362467E-25
    1.717198      1.0639449E-25
    1.734370      9.1311472E-26
    1.751714      7.9165136E-26
    1.769231      1.4402876E-25
    1.786923      3.5785067E-25
    1.804792      1.0681328E-24
    1.822840      1.6995618E-24
    1.841069      1.5237083E-24
    1.859479      2.3712052E-24
    1.878074      4.9021363E-25
    1.896855      1.3396804E-24
    1.915823      9.1198633E-25
    1.934982      6.5552526E-25
    1.954331      4.5270867E-25
    1.973875      3.4524646E-25
    1.993613      3.0763261E-25
    2.013550      2.2587751E-25
    2.033685      7.7664145E-26
    2.054022      2.7555711E-26
    2.074562      1.1982531E-26
    2.095308      6.8410812E-27
    2.116261      1.6054793E-26
    2.137423      4.7065977E-26
    2.158798      1.1226118E-25
    2.180386      2.8048216E-25
    2.202190      5.3978398E-25
    2.224211      8.6759239E-25
    2.246454      1.3620084E-24
    2.268918      1.2889452E-24
    2.291607      1.1892078E-24
    2.314523      1.3160880E-24
    2.337669      1.5811123E-24
    2.361045      1.7808868E-24
    2.384656      8.6246332E-25
    2.408502      5.2034395E-25
    2.432587      3.5011541E-25
    2.456913      3.1626070E-25
    2.481482      7.6492525E-25
    2.506297      2.8323340E-24
    2.531360      5.7230428E-24
    2.556674      1.4482662E-23
    2.582240      1.9693953E-23
    2.608063      1.0126731E-23
    2.634143      5.4604635E-24
    2.660485      1.6885420E-23
    2.687090      7.6387039E-24
    2.713961      1.0703389E-23
    2.741100      1.5945730E-23
    2.768511      7.4956268E-24
    2.796196      4.2463165E-24
    2.824158      3.6477009E-24
    2.852400      1.8876534E-24
    2.880924      1.5155669E-24
    2.909733      1.0023358E-24
    2.938830      8.3727613E-25
    2.968219      6.0136408E-25
    2.997901      7.3891140E-25
    3.027880      5.5934011E-25
    3.058159      4.4823286E-25
    3.088740      8.9478414E-25
    3.119628      1.8821757E-24
    3.150824      5.1179557E-24
    3.182332      2.0895813E-23
    3.214156      1.4104855E-23
    3.246297      1.0664610E-23
    3.278760      3.8613875E-24
    3.311548      1.5386129E-23
    3.344663      8.0744394E-24
    3.378110      1.2369859E-23
    3.411891      9.4299334E-24
    3.446010      5.0080060E-24
    3.480470      1.9185691E-24
    3.515275      1.5810639E-24
    3.550427      7.4044365E-25
    3.585932      5.2881099E-25
    3.621791      3.9505179E-25
    3.658009      2.8388125E-25
    3.694589      3.8156818E-25
    3.731535      1.9344058E-25
    3.768850      1.9685854E-25
    3.806539      1.0259399E-25
    3.844604      1.6448591E-25
    3.883050      1.0612389E-25
    3.921881      9.5717298E-26
    3.961099      8.5894437E-26
    4.000710      7.9260421E-26
    4.040718      7.0447845E-26
    4.081125      4.0517036E-26
    4.121936      3.0715563E-26
    4.163155      2.7836263E-26
    4.204787      4.2890897E-26
    4.246835      2.6622293E-26
    4.289303      2.2733678E-26
    4.332196      2.6226770E-26
    4.375518      2.7581689E-26
    4.419273      2.7660002E-26
    4.463466      2.2707195E-26
    4.508101      5.0607396E-26
    4.553182      3.4674122E-26
    4.598714      6.3503245E-26
    4.644701      1.3155782E-25
    4.691148      1.2054995E-25
    4.738059      3.5630869E-26
    4.785440      6.4802589E-26
    4.833294      4.5015496E-26
    4.881627      2.7879646E-25
    4.930443      6.1936527E-25
    4.979748      1.0426344E-24
    5.029545      6.7646379E-26
    5.079841      2.9160771E-25
    5.130639      1.2605627E-24
    5.181946      3.1880685E-24
    5.233765      9.8788460E-25
    5.286103      5.8954063E-25
    5.338964      1.3706423E-24
    5.392353      7.7343895E-24
    5.446277      4.0263847E-24
    5.500740      6.0660033E-24
    5.555747      9.6162542E-24
    5.611304      1.3580437E-23
    5.667418      1.7005399E-23
    5.724092      2.4162624E-23
    5.781333      1.9994881E-23
    5.839146      3.4554089E-23
    5.897537      2.2761740E-23
    5.956513      1.1172413E-23
    6.016078      3.4390452E-23
    6.076239      1.2359510E-23
    6.137001      1.3632936E-23
    6.198371      2.5038840E-24
    6.260355      1.3235360E-24
    6.322958      6.8290808E-24
    6.386188      3.0540954E-23
    6.450050      3.4352698E-23
    6.514550      3.0724438E-23
    6.579696      4.0078368E-23
    6.645493      1.7913958E-23
    6.711948      8.0641238E-24
    6.779067      7.6829282E-24
    6.846858      6.2134238E-24
    6.915326      1.4524414E-23
    6.984480      1.7810473E-23
    7.054324      4.0286236E-24
    7.124868      8.4521459E-24
    7.196116      7.0970088E-24
    7.268078      1.6849330E-23
    7.340758      1.8105386E-23
    7.414166      2.5569914E-23
    7.488308      9.8102656E-24
    7.563191      5.5012681E-24
    7.638823      6.6090719E-23
    7.715211      1.2571979E-23
    7.792363      7.4711654E-24
    7.870286      1.2238236E-23
    7.948989      9.4573663E-24
    8.028479      7.6626159E-24
    8.108764      5.0751442E-24
    8.189852      4.3720056E-24
    8.271750      1.8286065E-24
    8.354468      1.7336785E-24
    8.438012      3.6006601E-24
    8.522393      6.7419149E-25
    8.607616      2.3259792E-24
    8.693693      4.6279610E-24
    8.780630      1.7555014E-24
    8.868436      8.6896602E-24
    8.957120      1.8864283E-24
    9.046691      3.4182690E-24
    9.137158      8.9101638E-24
    9.228530      7.0818110E-24
    9.320815      5.5834841E-24
    9.414023      6.0473750E-24
    9.508164      6.7579921E-24
    9.603245      9.7226786E-24
    9.699278      2.6420913E-24
    9.796270      5.0184640E-24
    9.894233      4.1991962E-25
    9.993175      6.3848552E-24
   10.093107      6.7202079E-26
   10.194038      1.1017702E-25
   10.295979      3.8213850E-23
   10.398938      1.0240059E-23
   10.502928      5.8841930E-24
   10.607957      2.5613580E-24
   10.714037      5.0117755E-23
   10.821177      9.5087261E-24
   10.929389      2.1758171E-24
   11.038683      8.7170835E-25
   11.149070      3.3523267E-24
   11.260560      6.2590966E-25
   11.373166      3.0455592E-25
   11.486898      7.4664298E-24
   11.601766      2.9808278E-25
   11.717784      6.0114545E-24
   11.834962      5.2951186E-25
   11.953312      4.9488214E-24
   12.072845      5.6781246E-24
   12.193573      5.3498873E-24
   12.315509      4.1820313E-24
   12.438664      1.2472020E-24
   12.563051      1.3324906E-24
   12.688681      2.7140210E-24
   12.815568      2.5347579E-24
   12.943724      1.8892735E-24
   13.073161      1.5803106E-24
   13.203892      1.4423120E-24
   13.335931      2.4827982E-24
   13.469291      8.8077648E-25
   13.603984      7.9106575E-25
   13.740023      1.1575220E-24
   13.877424      5.2263547E-25
   14.016198      1.2429898E-24
   14.156360      8.6529687E-25
   14.297924      7.2596564E-25
   14.440903      1.3637640E-24
   14.585312      3.3771409E-25
   14.731165      2.9778592E-25
   14.878477      5.0412020E-25
   15.027261      7.4697576E-25
