# Pressure:     1.000E+01 Ba
# Temperature:    220.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      2.5115370E-31
    0.505000      2.3668394E-31
    0.510050      1.2582576E-31
    0.515150      1.2076997E-31
    0.520302      1.1592016E-31
    0.525505      1.6168547E-31
    0.530760      1.0680460E-31
    0.536068      1.0771680E-31
    0.541428      1.6781460E-31
    0.546843      9.5098629E-32
    0.552311      9.0692200E-32
    0.557834      8.7063949E-32
    0.563413      9.9473993E-32
    0.569047      1.8588992E-31
    0.574737      1.0523560E-31
    0.580484      8.9010725E-32
    0.586289      1.1933322E-30
    0.592152      8.6803243E-31
    0.598074      1.0820728E-31
    0.604054      6.2848428E-32
    0.610095      6.0344465E-32
    0.616196      5.7941259E-32
    0.622358      1.3441177E-31
    0.628582      2.0641738E-31
    0.634867      1.0343872E-31
    0.641216      4.1340854E-31
    0.647628      6.9883094E-31
    0.654104      3.7412969E-31
    0.660645      5.9227070E-32
    0.667252      4.1883503E-32
    0.673924      4.0221123E-32
    0.680664      6.8335484E-32
    0.687470      7.5727151E-31
    0.694345      1.4023864E-30
    0.701288      7.2224653E-31
    0.708301      4.1767754E-31
    0.715384      1.1889172E-29
    0.722538      7.8339399E-30
    0.729764      1.3306956E-30
    0.737061      1.7363992E-31
    0.744432      3.4185358E-32
    0.751876      2.7450807E-32
    0.759395      2.4764476E-32
    0.766989      2.3785399E-32
    0.774659      2.5934869E-32
    0.782405      5.8888662E-31
    0.790229      1.0336878E-30
    0.798132      1.4058193E-30
    0.806113      2.1203540E-30
    0.814174      1.1345169E-29
    0.822316      9.7717216E-30
    0.830539      1.0744752E-28
    0.838844      2.7981360E-28
    0.847233      2.6987580E-28
    0.855705      3.2954772E-28
    0.864262      4.6650818E-28
    0.872905      7.8764567E-28
    0.881634      1.2188614E-27
    0.890450      1.3446812E-26
    0.899355      7.0023623E-27
    0.908348      4.9033860E-28
    0.917432      2.6227713E-28
    0.926606      6.3085652E-28
    0.935872      3.9280397E-28
    0.945231      2.1530890E-28
    0.954683      2.0724690E-28
    0.964230      6.0455302E-28
    0.973872      1.3484655E-27
    0.983611      4.0315469E-27
    0.993447      4.3873727E-27
    1.003382      3.9249536E-27
    1.013416      8.1877843E-27
    1.023550      1.4078587E-26
    1.033785      7.7172097E-27
    1.044123      2.0502493E-27
    1.054564      5.8866093E-28
    1.065110      1.0093932E-27
    1.075761      1.0622286E-27
    1.086519      8.4295280E-28
    1.097384      6.3345540E-28
    1.108358      1.4977994E-27
    1.119441      1.3308851E-26
    1.130636      1.2376824E-26
    1.141942      4.8223677E-27
    1.153361      4.2780065E-26
    1.164895      7.4032921E-26
    1.176544      2.9706848E-26
    1.188309      1.2091821E-26
    1.200192      1.6475303E-26
    1.212194      1.9410688E-26
    1.224316      8.3784432E-27
    1.236560      1.2868613E-27
    1.248925      2.6508691E-27
    1.261414      2.0137561E-27
    1.274028      2.6276796E-27
    1.286769      1.0523357E-26
    1.299636      1.3802543E-26
    1.312633      1.7181284E-26
    1.325759      2.3212543E-26
    1.339017      2.0722888E-26
    1.352407      4.6408873E-26
    1.365931      3.3664353E-26
    1.379590      4.9343777E-26
    1.393386      6.0374722E-26
    1.407320      3.1891143E-26
    1.421393      1.4710024E-26
    1.435607      2.0184752E-26
    1.449963      1.5407547E-26
    1.464463      3.8048892E-26
    1.479108      9.8315744E-26
    1.493899      2.0224352E-25
    1.508838      2.0796778E-25
    1.523926      9.6775699E-26
    1.539165      3.8829212E-26
    1.554557      8.4629307E-27
    1.570102      4.0645783E-27
    1.585803      2.0672355E-27
    1.601662      1.9385778E-27
    1.617678      1.7788543E-26
    1.633855      1.9466754E-25
    1.650193      1.2457903E-25
    1.666695      9.4126401E-26
    1.683362      9.7157558E-26
    1.700196      1.5449095E-25
    1.717198      1.3002191E-25
    1.734370      6.1183294E-26
    1.751714      2.9000535E-26
    1.769231      7.0045772E-26
    1.786923      7.9792414E-26
    1.804792      3.6455800E-26
    1.822840      2.2576201E-26
    1.841069      1.7551865E-26
    1.859479      1.3325437E-26
    1.878074      6.6921679E-27
    1.896855      1.6651120E-26
    1.915823      5.0596271E-26
    1.934982      2.4895279E-25
    1.954331      4.3503183E-25
    1.973875      4.0710707E-25
    1.993613      3.3809259E-25
    2.013550      1.2299222E-25
    2.033685      2.3237640E-26
    2.054022      8.4939597E-27
    2.074562      2.1576849E-27
    2.095308      4.5639744E-28
    2.116261      2.9806769E-27
    2.137423      2.2104428E-26
    2.158798      9.1017078E-26
    2.180386      1.2917906E-25
    2.202190      4.4136862E-25
    2.224211      8.0451659E-25
    2.246454      1.2164740E-24
    2.268918      1.4686882E-24
    2.291607      1.5447748E-24
    2.314523      1.0755940E-24
