# Pressure:     3.000E-02 Ba
# Temperature:   2000.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.1450849E-29
    0.505000      1.4695353E-29
    0.510050      2.0972048E-29
    0.515150      1.2398067E-29
    0.520302      1.3175335E-29
    0.525505      1.6463909E-29
    0.530760      5.1516955E-29
    0.536068      2.4951863E-29
    0.541428      3.0514219E-29
    0.546843      3.7893995E-29
    0.552311      5.2819231E-29
    0.557834      7.0989849E-29
    0.563413      1.9673645E-28
    0.569047      2.0203728E-28
    0.574737      5.2032840E-28
    0.580484      2.5615291E-27
    0.586289      5.0188580E-23
    0.592152      1.5797542E-27
    0.598074      4.4390074E-28
    0.604054      2.2659035E-28
    0.610095      1.5597777E-28
    0.616196      1.0024899E-28
    0.622358      8.5028772E-29
    0.628582      6.8283286E-29
    0.634867      6.0902010E-29
    0.641216      8.7188105E-29
    0.647628      8.8971362E-29
    0.654104      8.7858612E-29
    0.660645      8.0995956E-29
    0.667252      6.7524164E-29
    0.673924      6.8998282E-29
    0.680664      6.0139705E-29
    0.687470      4.5712975E-28
    0.694345      1.1359471E-28
    0.701288      1.5841612E-28
    0.708301      2.3789031E-28
    0.715384      6.3176774E-28
    0.722538      5.4690788E-28
    0.729764      6.0169664E-28
    0.737061      5.7514731E-28
    0.744432      6.8299115E-28
    0.751876      9.8426168E-28
    0.759395      5.4583870E-27
    0.766989      1.1654318E-23
    0.774659      1.3855056E-27
    0.782405      5.5672125E-28
    0.790229      3.7155356E-28
    0.798132      3.8854764E-28
    0.806113      1.2446032E-27
    0.814174      3.2621315E-27
    0.822316      9.7996046E-28
    0.830539      9.4495933E-28
    0.838844      1.0254571E-27
    0.847233      9.4954492E-28
    0.855705      7.0509942E-28
    0.864262      5.8459533E-28
    0.872905      4.9838626E-28
    0.881634      6.9372007E-28
    0.890450      1.8114817E-27
    0.899355      9.6641351E-28
    0.908348      1.8670126E-27
    0.917432      3.2881849E-27
    0.926606      1.1593760E-26
    0.935872      7.3622484E-27
    0.945231      2.1810930E-26
    0.954683      9.9898434E-27
    0.964230      1.0204048E-26
    0.973872      9.8969314E-27
    0.983611      7.3791561E-27
    0.993447      6.0027717E-27
    1.003382      4.9327217E-27
    1.013416      4.2159942E-27
    1.023550      3.5490566E-27
    1.033785      2.7256912E-27
    1.044123      2.2411771E-27
    1.054564      1.9278115E-27
    1.065110      1.7578413E-27
    1.075761      1.8061792E-27
    1.086519      6.6942862E-27
    1.097384      1.5477374E-26
    1.108358      2.8310404E-26
    1.119441      2.0744994E-26
    1.130636      2.9144597E-26
    1.141942      2.2917247E-26
    1.153361      2.3826693E-26
    1.164895      3.5840208E-26
    1.176544      2.4117059E-26
    1.188309      2.0586628E-26
    1.200192      1.6138680E-26
    1.212194      1.2390921E-26
    1.224316      1.0430627E-26
    1.236560      9.8729951E-27
    1.248925      1.0385184E-26
    1.261414      7.6752614E-27
    1.274028      7.5677604E-27
    1.286769      8.2043439E-27
    1.299636      1.0334811E-26
    1.312633      1.5746847E-26
    1.325759      9.0612166E-25
    1.339017      5.2956129E-25
    1.352407      2.7570249E-25
    1.365931      1.7731452E-25
    1.379590      2.4953113E-25
    1.393386      2.7693134E-25
    1.407320      3.5098750E-25
    1.421393      3.2745867E-25
    1.435607      2.8868159E-25
    1.449963      2.7491280E-25
    1.464463      2.1737614E-25
    1.479108      1.7815194E-25
    1.493899      1.4546401E-25
    1.508838      1.2740789E-25
    1.523926      1.0289587E-25
    1.539165      8.5146632E-26
    1.554557      6.9397818E-26
    1.570102      5.4357546E-26
    1.585803      4.2818244E-26
    1.601662      3.4527633E-26
    1.617678      2.9188385E-26
    1.633855      2.3671935E-26
    1.650193      2.0527046E-26
    1.666695      1.7391663E-26
    1.683362      2.2344714E-26
    1.700196      3.7654381E-26
    1.717198      7.7352010E-26
    1.734370      1.3027896E-25
    1.751714      2.1551101E-25
    1.769231      3.3595578E-25
    1.786923      4.5361060E-25
    1.804792      5.7052482E-25
    1.822840      4.9870008E-25
    1.841069      6.5610235E-25
    1.859479      5.8803221E-25
    1.878074      4.2502565E-25
    1.896855      3.5939810E-25
    1.915823      3.8609437E-25
    1.934982      4.9617596E-25
    1.954331      5.6007153E-25
    1.973875      5.1356317E-25
    1.993613      4.6221385E-25
    2.013550      3.5801672E-25
    2.033685      2.9338481E-25
    2.054022      2.2728720E-25
    2.074562      1.6526179E-25
    2.095308      1.2051024E-25
    2.116261      8.9286691E-26
    2.137423      6.7209609E-26
    2.158798      5.5332598E-26
    2.180386      4.8220187E-26
    2.202190      4.5218975E-26
    2.224211      4.6907100E-26
    2.246454      4.3369238E-26
    2.268918      4.9255386E-26
    2.291607      1.5664719E-25
    2.314523      2.6422728E-25
    2.337669      2.1259572E-25
    2.361045      2.4199494E-25
    2.384656      3.7202068E-25
    2.408502      5.7941725E-25
    2.432587      9.1819057E-25
    2.456913      1.7900321E-24
    2.481482      2.4197435E-24
