# Pressure:     1.000E+00 Ba
# Temperature:   2000.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.3209507E-28
    0.505000      1.6104725E-28
    0.510050      1.9815517E-28
    0.515150      1.9612698E-28
    0.520302      2.2468800E-28
    0.525505      2.6641633E-28
    0.530760      4.4108414E-28
    0.536068      3.9905353E-28
    0.541428      5.0369626E-28
    0.546843      6.8147306E-28
    0.552311      9.4893617E-28
    0.557834      1.3954543E-27
    0.563413      2.4424437E-27
    0.569047      4.1841079E-27
    0.574737      9.9718278E-27
    0.580484      5.1327075E-26
    0.586289      1.7116096E-22
    0.592152      3.2157204E-26
    0.598074      8.3764126E-27
    0.604054      3.8934846E-27
    0.610095      2.3281542E-27
    0.616196      1.5357679E-27
    0.622358      1.1393967E-27
    0.628582      8.8850601E-28
    0.634867      7.2766678E-28
    0.641216      6.5487722E-28
    0.647628      5.8743956E-28
    0.654104      5.3305848E-28
    0.660645      4.9858883E-28
    0.667252      4.6474311E-28
    0.673924      4.6286647E-28
    0.680664      4.6830449E-28
    0.687470      1.4563344E-27
    0.694345      6.0148261E-28
    0.701288      7.1554759E-28
    0.708301      8.8795818E-28
    0.715384      1.4509713E-27
    0.722538      1.6351369E-27
    0.729764      2.1803696E-27
    0.737061      3.1286156E-27
    0.744432      5.4320153E-27
    0.751876      1.3416382E-26
    0.759395      1.2205826E-25
    0.766989      3.9989955E-23
    0.774659      2.7697487E-26
    0.782405      7.9620759E-27
    0.790229      3.9118560E-27
    0.798132      2.4738423E-27
    0.806113      2.6107823E-27
    0.814174      1.0881953E-26
    0.822316      1.7102493E-27
    0.830539      1.5048993E-27
    0.838844      1.4624582E-27
    0.847233      1.3338282E-27
    0.855705      1.0174804E-27
    0.864262      8.5494189E-28
    0.872905      7.3503503E-28
    0.881634      8.8925785E-28
    0.890450      2.0159156E-27
    0.899355      1.1132536E-27
    0.908348      1.9861510E-27
    0.917432      3.4187629E-27
    0.926606      1.1786116E-26
    0.935872      7.5876468E-27
    0.945231      1.8215979E-26
    0.954683      1.0209540E-26
    0.964230      9.9430301E-27
    0.973872      9.9123550E-27
    0.983611      7.4817884E-27
    0.993447      6.0998755E-27
    1.003382      5.0667871E-27
    1.013416      4.3059481E-27
    1.023550      3.6112895E-27
    1.033785      2.7913374E-27
    1.044123      2.3014790E-27
    1.054564      1.9784318E-27
    1.065110      1.8000240E-27
    1.075761      1.8536227E-27
    1.086519      6.6226443E-27
    1.097384      1.6438298E-26
    1.108358      2.9484685E-26
    1.119441      2.0256948E-26
    1.130636      2.9548389E-26
    1.141942      2.2593549E-26
    1.153361      2.2896188E-26
    1.164895      4.9878445E-26
    1.176544      2.4618184E-26
    1.188309      2.0710997E-26
    1.200192      1.6178247E-26
    1.212194      1.2408429E-26
