# Pressure:     1.000E+00 Ba
# Temperature:   3250.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.7479981E-29
    0.505000      6.2700032E-29
    0.510050      7.9050223E-29
    0.515150      6.9826758E-29
    0.520302      8.0848542E-29
    0.525505      9.6069410E-29
    0.530760      1.9744089E-28
    0.536068      1.4092328E-28
    0.541428      1.7916007E-28
    0.546843      2.3801847E-28
    0.552311      3.2761421E-28
    0.557834      4.7734301E-28
    0.563413      2.0258279E-27
    0.569047      1.4087105E-27
    0.574737      3.3861552E-27
    0.580484      1.7265196E-26
    0.586289      4.4226091E-23
    0.592152      1.0747332E-26
    0.598074      2.8124949E-27
    0.604054      1.3104094E-27
    0.610095      1.0183947E-27
    0.616196      5.2273918E-28
    0.622358      3.8399834E-28
    0.628582      2.9401104E-28
    0.634867      2.3957518E-28
    0.641216      2.1472496E-28
    0.647628      2.0002624E-28
    0.654104      1.7507922E-28
    0.660645      1.5859613E-28
    0.667252      1.4446591E-28
    0.673924      1.4057817E-28
    0.680664      1.3313211E-28
    0.687470      7.9629484E-28
    0.694345      1.5107082E-28
    0.701288      1.7593078E-28
    0.708301      2.1020208E-28
    0.715384      4.0233778E-28
    0.722538      3.9401166E-28
    0.729764      4.3382387E-28
    0.737061      4.7144839E-28
    0.744432      6.6496878E-28
    0.751876      1.1075854E-27
    0.759395      6.6460125E-27
    0.766989      1.8983412E-24
    0.774659      1.7194646E-27
    0.782405      7.4074878E-28
    0.790229      5.2141222E-28
    0.798132      4.7224194E-28
    0.806113      8.9328644E-28
    0.814174      7.2872489E-26
    0.822316      8.2044665E-28
    0.830539      7.9818689E-28
    0.838844      9.5218052E-28
    0.847233      1.0490782E-27
    0.855705      8.8519031E-28
    0.864262      8.2220755E-28
    0.872905      8.0277323E-28
    0.881634      9.3086915E-28
    0.890450      1.4129887E-27
    0.899355      1.0242290E-27
    0.908348      1.5907547E-27
    0.917432      2.3047716E-27
    0.926606      6.2234740E-27
    0.935872      5.0943236E-27
    0.945231      8.7096203E-27
    0.954683      5.8702633E-27
    0.964230      7.1470009E-27
    0.973872      8.1740434E-27
    0.983611      7.0508396E-27
    0.993447      6.3392064E-27
    1.003382      6.0099478E-27
    1.013416      6.1390950E-27
    1.023550      5.9321516E-27
    1.033785      5.0394404E-27
    1.044123      4.4366695E-27
    1.054564      3.9964672E-27
    1.065110      3.7713150E-27
    1.075761      3.8621657E-27
    1.086519      7.7495661E-27
    1.097384      1.3650063E-26
    1.108358      1.8942565E-26
    1.119441      1.5868852E-26
    1.130636      2.7276172E-26
    1.141942      2.1350422E-26
    1.153361      2.1778908E-26
    1.164895      4.1972245E-26
    1.176544      2.3901157E-26
    1.188309      2.4543584E-26
    1.200192      2.2660439E-26
    1.212194      1.9411316E-26
    1.224316      1.8419066E-26
    1.236560      1.9888811E-26
    1.248925      2.3598839E-26
    1.261414      1.5604967E-26
    1.274028      1.3877626E-26
    1.286769      1.2926133E-26
    1.299636      1.5637314E-26
    1.312633      2.0806994E-26
    1.325759      6.2350097E-25
    1.339017      2.4721472E-25
    1.352407      1.4826765E-25
    1.365931      1.2054707E-25
    1.379590      1.4312835E-25
    1.393386      1.7219862E-25
    1.407320      2.2198885E-25
    1.421393      2.1347224E-25
    1.435607      2.0909511E-25
    1.449963      2.1903284E-25
    1.464463      2.0801086E-25
    1.479108      1.8651077E-25
    1.493899      1.6765505E-25
