# Pressure:     1.000E+00 Ba
# Temperature:    310.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.3048554E-29
    0.505000      3.9543352E-29
    0.510050      5.4468407E-30
    0.515150      3.6662118E-31
    0.520302      2.2679676E-30
    0.525505      3.0559076E-30
    0.530760      8.0499891E-31
    0.536068      8.3948234E-30
    0.541428      2.3139102E-29
    0.546843      7.2221940E-30
    0.552311      5.4559478E-31
    0.557834      1.2946935E-30
    0.563413      1.2744121E-29
    0.569047      3.1569652E-29
    0.574737      1.7157026E-29
    0.580484      1.2344326E-29
    0.586289      3.2660834E-28
    0.592152      2.4884333E-28
    0.598074      3.9184857E-29
    0.604054      2.3518710E-30
    0.610095      1.9492606E-31
    0.616196      2.0722741E-31
    0.622358      2.3333806E-29
    0.628582      2.6866371E-29
    0.634867      1.9307876E-29
    0.641216      9.3487469E-29
    0.647628      1.7210665E-28
    0.654104      9.7541853E-29
    0.660645      1.3340080E-29
    0.667252      9.9220070E-31
    0.673924      1.7035462E-30
    0.680664      1.2324783E-29
    0.687470      2.8840975E-28
    0.694345      3.5080242E-28
    0.701288      2.7114432E-28
    0.708301      1.7222540E-28
    0.715384      3.0477963E-27
    0.722538      2.2871057E-27
    0.729764      5.8470114E-28
    0.737061      1.1058374E-28
    0.744432      1.1207723E-29
    0.751876      2.6060800E-30
    0.759395      6.0175437E-31
    0.766989      5.9544213E-31
    0.774659      4.5575341E-30
    0.782405      2.0906485E-28
    0.790229      2.0239337E-28
    0.798132      2.5058243E-28
    0.806113      1.0465085E-27
    0.814174      2.4798321E-27
    0.822316      2.2033566E-27
    0.830539      8.1455443E-28
    0.838844      3.7507697E-28
    0.847233      3.6048898E-28
    0.855705      3.5237842E-28
    0.864262      5.0779423E-28
    0.872905      8.4202263E-28
    0.881634      1.5600242E-27
    0.890450      1.6344797E-26
    0.899355      1.0480702E-26
    0.908348      5.7743170E-27
    0.917432      2.2538031E-27
    0.926606      5.3842046E-26
    0.935872      3.4042702E-26
    0.945231      3.3166742E-26
    0.954683      1.7000935E-26
    0.964230      4.7862310E-27
    0.973872      4.9773515E-27
    0.983611      4.2679235E-27
    0.993447      4.4351734E-27
    1.003382      4.3982162E-27
    1.013416      9.3271768E-27
    1.023550      1.2541469E-26
    1.033785      8.1779439E-27
    1.044123      3.0338173E-27
    1.054564      8.2113998E-28
    1.065110      1.2347638E-27
    1.075761      1.3472320E-27
    1.086519      1.7749098E-27
    1.097384      3.4730785E-27
    1.108358      2.9491176E-26
    1.119441      1.0672835E-25
    1.130636      8.8959967E-26
    1.141942      6.4284773E-26
    1.153361      6.7926317E-26
    1.164895      7.4470905E-26
    1.176544      3.4936991E-26
    1.188309      1.6966767E-26
    1.200192      1.7669030E-26
    1.212194      1.9000032E-26
    1.224316      9.5279513E-27
    1.236560      2.3752261E-27
    1.248925      3.2141694E-27
    1.261414      1.8475723E-27
    1.274028      3.8743493E-27
    1.286769      1.1410775E-26
    1.299636      1.7057190E-26
    1.312633      2.4012083E-26
    1.325759      4.2685587E-26
    1.339017      2.0232484E-25
    1.352407      1.4010804E-24
    1.365931      7.4695452E-25
    1.379590      1.0434979E-24
    1.393386      8.1658990E-25
    1.407320      3.8087434E-25
    1.421393      1.8453862E-25
    1.435607      1.4795637E-25
    1.449963      5.2796609E-26
    1.464463      1.1997921E-25
    1.479108      1.4001661E-25
    1.493899      1.7524869E-25
    1.508838      1.9441460E-25
    1.523926      1.0009274E-25
    1.539165      5.4663134E-26
    1.554557      1.5206967E-26
    1.570102      5.5160519E-27
    1.585803      3.2825995E-27
    1.601662      4.3280320E-27
    1.617678      3.7638095E-26
    1.633855      2.0917812E-25
    1.650193      9.2861225E-26
    1.666695      9.0569941E-26
    1.683362      1.1793468E-25
    1.700196      1.3914430E-25
    1.717198      1.1479373E-25
    1.734370      7.6770713E-26
    1.751714      5.0269596E-26
    1.769231      9.2120941E-26
    1.786923      2.1998092E-25
    1.804792      8.1312771E-25
    1.822840      1.8619053E-24
    1.841069      1.8662675E-24
    1.859479      2.5164345E-24
    1.878074      5.8911070E-25
    1.896855      1.3497145E-24
    1.915823      6.3119516E-25
    1.934982      4.6371826E-25
    1.954331      4.1313936E-25
    1.973875      3.6062426E-25
    1.993613      3.2151321E-25
    2.013550      1.8485528E-25
    2.033685      4.3453325E-26
    2.054022      1.5206415E-26
    2.074562      5.5893339E-27
    2.095308      2.1538418E-27
    2.116261      7.5290454E-27
    2.137423      3.4318840E-26
    2.158798      9.4276417E-26
    2.180386      1.8358626E-25
    2.202190      4.8809275E-25
    2.224211      8.3021977E-25
    2.246454      1.3095900E-24
    2.268918      1.3324054E-24
    2.291607      1.3489421E-24
    2.314523      1.1629304E-24
    2.337669      1.5725451E-24
    2.361045      1.8119095E-24
    2.384656      8.1118073E-25
    2.408502      3.4950465E-25
    2.432587      2.0050163E-25
    2.456913      1.3988633E-25
    2.481482      2.8943682E-25
    2.506297      1.4028210E-24
    2.531360      3.6465696E-24
    2.556674      1.2968726E-23
    2.582240      2.3939198E-23
    2.608063      1.4726399E-23
    2.634143      6.5254104E-24
    2.660485      1.3569315E-23
    2.687090      8.3910783E-24
    2.713961      1.0594951E-23
    2.741100      1.3723282E-23
    2.768511      4.9861894E-24
    2.796196      2.3069444E-24
    2.824158      1.8892811E-24
    2.852400      1.0347291E-24
    2.880924      1.0461280E-24
    2.909733      7.7901390E-25
    2.938830      6.9492177E-25
    2.968219      4.6078579E-25
    2.997901      4.8890127E-25
    3.027880      4.2969421E-25
    3.058159      3.6943162E-25
    3.088740      4.9505332E-25
    3.119628      7.7071364E-25
    3.150824      3.0437244E-24
    3.182332      1.8153113E-23
    3.214156      1.8092474E-23
    3.246297      1.5336982E-23
    3.278760      4.3046000E-24
    3.311548      6.9973617E-24
    3.344663      1.1295198E-23
    3.378110      1.4153904E-23
    3.411891      7.8141717E-24
    3.446010      2.7628290E-24
    3.480470      9.3258617E-25
    3.515275      1.2052312E-24
    3.550427      6.1537310E-25
    3.585932      4.1820465E-25
    3.621791      3.7400679E-25
    3.658009      2.3025332E-25
    3.694589      3.2727291E-25
    3.731535      1.5678973E-25
    3.768850      1.3984438E-25
    3.806539      7.6569942E-26
    3.844604      1.3691466E-25
    3.883050      9.0922498E-26
    3.921881      7.5952423E-26
    3.961099      7.2405643E-26
    4.000710      6.5240447E-26
    4.040718      5.2974830E-26
    4.081125      2.3848487E-26
    4.121936      1.5068361E-26
    4.163155      1.3598436E-26
    4.204787      2.5107676E-26
    4.246835      1.0532950E-26
    4.289303      6.5583953E-27
    4.332196      8.1241279E-27
    4.375518      6.2449873E-27
    4.419273      7.5831715E-27
    4.463466      4.5470803E-27
    4.508101      9.7239221E-27
    4.553182      7.1508993E-27
    4.598714      1.4468641E-26
    4.644701      3.8421968E-26
    4.691148      3.3312631E-26
    4.738059      1.1763553E-26
    4.785440      2.1121401E-26
    4.833294      1.8436862E-26
    4.881627      1.2440626E-25
    4.930443      3.3312785E-25
    4.979748      5.8699567E-25
    5.029545      1.8268714E-26
    5.079841      1.2732351E-25
    5.130639      7.7603160E-25
    5.181946      2.3574128E-24
    5.233765      4.7493877E-25
    5.286103      2.4297231E-25
    5.338964      6.4238348E-25
    5.392353      5.9060168E-24
    5.446277      3.3008785E-24
    5.500740      4.1858333E-24
    5.555747      7.8298599E-24
    5.611304      1.2986600E-23
    5.667418      1.2692780E-23
    5.724092      2.3771964E-23
    5.781333      1.9416026E-23
    5.839146      3.9016531E-23
    5.897537      2.4920003E-23
    5.956513      1.3659980E-23
    6.016078      4.4421105E-23
    6.076239      1.6137034E-23
    6.137001      1.9168229E-23
    6.198371      2.1442670E-24
    6.260355      1.1515230E-24
    6.322958      8.9095195E-24
    6.386188      3.1787615E-23
    6.450050      3.9362932E-23
    6.514550      2.8214648E-23
    6.579696      3.4754982E-23
    6.645493      1.6547143E-23
    6.711948      6.0594221E-24
    6.779067      6.9045627E-24
    6.846858      4.2841897E-24
    6.915326      1.0797728E-23
    6.984480      1.2827498E-23
    7.054324      2.3363779E-24
    7.124868      5.4751435E-24
    7.196116      3.4160785E-24
    7.268078      1.0063577E-23
    7.340758      1.6957061E-23
    7.414166      2.7090736E-23
    7.488308      1.3340327E-23
    7.563191      4.8129499E-24
    7.638823      6.9715838E-23
    7.715211      1.0551494E-23
    7.792363      7.6895090E-24
    7.870286      1.3101112E-23
    7.948989      8.3908076E-24
    8.028479      5.3773499E-24
    8.108764      2.7967481E-24
    8.189852      1.9227364E-24
    8.271750      6.8083803E-25
    8.354468      6.2330362E-25
    8.438012      1.7973047E-24
    8.522393      2.6095815E-25
    8.607616      1.2614307E-24
    8.693693      3.5588381E-24
    8.780630      1.1862214E-24
    8.868436      7.8131730E-24
    8.957120      1.6397333E-24
    9.046691      3.0068034E-24
    9.137158      1.1659072E-23
    9.228530      7.2741343E-24
    9.320815      8.8403453E-24
    9.414023      7.1912628E-24
    9.508164      1.1813093E-23
    9.603245      1.3493721E-23
    9.699278      3.9121870E-24
    9.796270      8.3330114E-24
    9.894233      6.8269574E-25
    9.993175      1.0504424E-23
   10.093107      5.8739267E-26
   10.194038      7.7309329E-26
   10.295979      5.0642059E-23
   10.398938      5.6352821E-24
   10.502928      5.6262299E-24
   10.607957      1.3401961E-24
   10.714037      6.1072501E-23
   10.821177      7.3263016E-24
   10.929389      1.0766299E-24
   11.038683      2.9893364E-25
   11.149070      5.4472373E-24
   11.260560      5.4162743E-25
   11.373166      1.3786731E-25
   11.486898      8.5977979E-24
   11.601766      1.1355574E-25
   11.717784      7.7017762E-24
   11.834962      2.3916962E-25
   11.953312      5.8448585E-24
   12.072845      4.6779686E-24
   12.193573      5.3871680E-24
   12.315509      3.1772012E-24
   12.438664      6.8788686E-25
   12.563051      1.1117716E-24
   12.688681      1.6480993E-24
   12.815568      1.6778811E-24
   12.943724      1.2370783E-24
   13.073161      9.8089812E-25
   13.203892      7.7563091E-25
   13.335931      1.1130585E-24
   13.469291      4.7236546E-25
   13.603984      3.5384516E-25
   13.740023      5.0756095E-25
   13.877424      1.9498002E-25
   14.016198      5.2079268E-25
   14.156360      2.1455315E-25
   14.297924      1.8791227E-25
   14.440903      5.1623472E-25
   14.585312      8.4677141E-26
   14.731165      7.2752850E-26
   14.878477      2.0683696E-25
   15.027261      2.5435501E-25
   15.177534      6.6762024E-26
   15.329309      2.2745362E-25
   15.482602      3.8127445E-25
   15.637428      8.8429490E-25
   15.793803      1.6249676E-24
   15.951741      9.8033822E-25
   16.111258      5.1146277E-25
   16.272371      1.5279858E-25
   16.435094      1.6037437E-25
   16.599445      4.0269841E-25
