# Pressure:     3.000E-04 Ba
# Temperature:    300.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.0254410E-29
    0.505000      3.4443545E-29
    0.510050      5.0322528E-30
    0.515150      2.9985790E-31
    0.520302      2.3642849E-30
    0.525505      2.5581644E-30
    0.530760      7.4482115E-31
    0.536068      7.4149283E-30
    0.541428      2.2301337E-29
    0.546843      6.3113999E-30
    0.552311      4.6926391E-31
    0.557834      1.1619443E-30
    0.563413      1.1920571E-29
    0.569047      2.9381293E-29
    0.574737      1.6189703E-29
    0.580484      1.0554773E-29
    0.586289      3.1090236E-28
    0.592152      2.0639931E-28
    0.598074      3.4619731E-29
    0.604054      1.9133660E-30
    0.610095      1.5977352E-31
    0.616196      1.2452561E-31
    0.622358      2.0722959E-29
    0.628582      2.1084732E-29
    0.634867      1.8196065E-29
    0.641216      7.9803140E-29
    0.647628      1.3358871E-28
    0.654104      8.7189944E-29
    0.660645      1.0501330E-29
    0.667252      7.5105888E-31
    0.673924      1.3404275E-30
    0.680664      1.0149639E-29
    0.687470      2.5570252E-28
    0.694345      3.2888284E-28
    0.701288      2.3754750E-28
    0.708301      1.7268731E-28
    0.715384      2.3443779E-27
    0.722538      2.1008666E-27
    0.729764      4.6922780E-28
    0.737061      9.9190582E-29
    0.744432      9.1355796E-30
    0.751876      1.9997638E-30
    0.759395      4.3224146E-31
    0.766989      3.7065125E-31
    0.774659      2.6619543E-30
    0.782405      1.3901158E-28
    0.790229      1.4669410E-28
    0.798132      2.1971867E-28
    0.806113      9.4135444E-28
    0.814174      1.0919997E-27
    0.822316      1.0893956E-27
    0.830539      6.8027610E-28
    0.838844      3.7286645E-28
    0.847233      3.4418684E-28
    0.855705      3.5462287E-28
    0.864262      5.1639624E-28
    0.872905      8.6184356E-28
    0.881634      1.5253612E-27
    0.890450      1.5650979E-26
    0.899355      9.7359889E-27
    0.908348      5.5770767E-27
    0.917432      1.9002124E-27
    0.926606      4.1299821E-26
    0.935872      2.0085548E-26
    0.945231      2.4797392E-26
    0.954683      1.4435295E-26
    0.964230      4.1931645E-27
    0.973872      3.9762040E-27
    0.983611      4.5492655E-27
    0.993447      4.6644377E-27
    1.003382      4.5349294E-27
    1.013416      9.8810539E-27
    1.023550      1.3339091E-26
    1.033785      8.5253232E-27
    1.044123      3.0621223E-27
    1.054564      8.3114782E-28
    1.065110      1.2208528E-27
    1.075761      1.3547095E-27
    1.086519      1.6426002E-27
    1.097384      2.9083667E-27
    1.108358      2.2468781E-26
    1.119441      5.9715522E-26
    1.130636      7.2143826E-26
    1.141942      3.3691907E-26
    1.153361      6.4627138E-26
    1.164895      7.8817190E-26
    1.176544      3.7382538E-26
    1.188309      1.6991586E-26
    1.200192      1.8080105E-26
    1.212194      1.9760668E-26
    1.224316      9.4336924E-27
    1.236560      2.4808376E-27
    1.248925      2.9513858E-27
    1.261414      1.8275298E-27
    1.274028      4.1109508E-27
    1.286769      1.1674209E-26
    1.299636      1.6339873E-26
    1.312633      2.1814379E-26
    1.325759      4.2283045E-26
    1.339017      1.3221443E-25
    1.352407      7.9702232E-25
    1.365931      5.1594951E-25
    1.379590      7.2431598E-25
    1.393386      5.9038277E-25
    1.407320      2.8349171E-25
    1.421393      1.4626144E-25
    1.435607      1.2041196E-25
    1.449963      5.0602333E-26
    1.464463      9.0968764E-26
    1.479108      1.3948454E-25
    1.493899      1.8467526E-25
    1.508838      2.0785756E-25
    1.523926      9.5390845E-26
    1.539165      5.3885577E-26
    1.554557      1.5120925E-26
    1.570102      5.6224273E-27
    1.585803      3.5044057E-27
    1.601662      4.4739459E-27
    1.617678      3.6957802E-26
    1.633855      1.3132331E-25
    1.650193      1.0279401E-25
    1.666695      9.2622003E-26
    1.683362      1.2106783E-25
    1.700196      1.5431177E-25
    1.717198      1.2140869E-25
    1.734370      7.8460364E-26
    1.751714      4.8590987E-26
    1.769231      8.7080671E-26
    1.786923      1.4927123E-25
    1.804792      2.9358440E-25
    1.822840      5.5964116E-25
    1.841069      7.3178634E-25
    1.859479      1.1658446E-24
    1.878074      2.2702358E-25
    1.896855      4.9236147E-25
    1.915823      4.0331481E-25
    1.934982      3.3151436E-25
    1.954331      3.4288797E-25
    1.973875      3.0501528E-25
    1.993613      2.7350472E-25
    2.013550      1.4732502E-25
    2.033685      4.2173703E-26
    2.054022      1.3655087E-26
    2.074562      5.0230176E-27
    2.095308      1.9084315E-27
    2.116261      6.6939351E-27
    2.137423      2.4817727E-26
    2.158798      9.7801982E-26
    2.180386      1.8463778E-25
    2.202190      3.6702285E-25
    2.224211      7.7061598E-25
    2.246454      1.2896476E-24
    2.268918      1.3655191E-24
    2.291607      1.3875063E-24
    2.314523      1.2338735E-24
    2.337669      1.5378005E-24
    2.361045      1.7132625E-24
    2.384656      5.8509013E-25
    2.408502      3.3194765E-25
