# Pressure:     1.000E+01 Ba
# Temperature:   1200.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.4595219E-27
    0.505000      1.6900918E-27
    0.510050      1.9634433E-27
    0.515150      2.3125725E-27
    0.520302      2.7528861E-27
    0.525505      3.3146251E-27
    0.530760      4.0630055E-27
    0.536068      5.0759097E-27
    0.541428      6.5238173E-27
    0.546843      8.6884588E-27
    0.552311      1.2048534E-26
    0.557834      1.7737132E-26
    0.563413      2.8457842E-26
    0.569047      5.2624786E-26
    0.574737      1.2671626E-25
    0.580484      6.5143392E-25
    0.586289      2.3436383E-22
    0.592152      3.9907512E-25
    0.598074      1.0486868E-25
    0.604054      4.7890719E-26
    0.610095      2.7550608E-26
    0.616196      1.7945306E-26
    0.622358      1.2769693E-26
    0.628582      9.5911472E-27
    0.634867      7.5017833E-27
    0.641216      6.1294270E-27
    0.647628      5.0282038E-27
    0.654104      4.2317864E-27
    0.660645      3.5825392E-27
    0.667252      3.0476954E-27
    0.673924      2.6555103E-27
    0.680664      2.3277070E-27
    0.687470      2.4715073E-27
    0.694345      2.0157295E-27
    0.701288      1.9831907E-27
    0.708301      2.0071556E-27
    0.715384      3.0075504E-27
    0.722538      2.6392570E-27
    0.729764      2.4315662E-27
    0.737061      1.8923738E-27
    0.744432      1.4955706E-27
    0.751876      1.2120092E-27
    0.759395      1.0466701E-27
    0.766989      2.4001907E-27
    0.774659      8.6309962E-28
    0.782405      9.1754281E-28
    0.790229      8.3693735E-28
    0.798132      7.1625351E-28
    0.806113      2.5907573E-27
    0.814174      1.4842097E-27
    0.822316      1.7170106E-27
    0.830539      2.1968420E-27
    0.838844      1.9709724E-27
    0.847233      1.5876828E-27
    0.855705      1.2763664E-27
    0.864262      1.4565626E-27
    0.872905      1.6172430E-27
    0.881634      4.0509925E-27
    0.890450      8.0914193E-27
    0.899355      5.2250277E-27
    0.908348      5.9548747E-27
    0.917432      7.7193313E-27
    0.926606      3.5783577E-26
    0.935872      1.8943586E-26
    0.945231      5.0918581E-26
    0.954683      2.7995438E-26
    0.964230      1.9182112E-26
    0.973872      1.4679525E-26
    0.983611      1.0982407E-26
    0.993447      8.9186673E-27
    1.003382      6.9002410E-27
    1.013416      5.3611779E-27
    1.023550      4.0677549E-27
    1.033785      3.0539331E-27
    1.044123      2.5240890E-27
    1.054564      2.3550072E-27
    1.065110      2.5790274E-27
    1.075761      3.2096029E-27
    1.086519      8.6022736E-27
    1.097384      3.0410916E-26
    1.108358      7.1935529E-26
    1.119441      5.2802740E-26
    1.130636      7.4598182E-26
    1.141942      5.5927009E-26
    1.153361      6.9497915E-26
    1.164895      6.7846041E-26
    1.176544      4.3929502E-26
    1.188309      2.7286262E-26
    1.200192      1.7335277E-26
    1.212194      1.1136439E-26
    1.224316      7.6274952E-27
    1.236560      5.3664946E-27
    1.248925      4.4037068E-27
    1.261414      5.4194847E-27
    1.274028      8.6096681E-27
    1.286769      1.4063686E-26
    1.299636      1.8876204E-26
    1.312633      2.7278234E-26
    1.325759      1.1065774E-24
    1.339017      9.4908556E-25
    1.352407      8.5037366E-25
    1.365931      4.0962529E-25
    1.379590      7.4465637E-25
    1.393386      6.5338745E-25
    1.407320      7.6067016E-25
    1.421393      6.3703064E-25
    1.435607      4.9472653E-25
    1.449963      3.4066880E-25
    1.464463      2.4264216E-25
    1.479108      1.7688685E-25
    1.493899      1.2859700E-25
    1.508838      9.5528912E-26
    1.523926      6.5810066E-26
    1.539165      4.2721585E-26
    1.554557      2.9133169E-26
    1.570102      2.4141390E-26
    1.585803      2.8633289E-26
    1.601662      6.4915944E-26
    1.617678      1.2342720E-25
    1.633855      1.2122952E-25
    1.650193      9.4121458E-26
    1.666695      1.5986062E-25
    1.683362      1.3134461E-25
    1.700196      1.2172278E-25
    1.717198      1.2935273E-25
    1.734370      2.0387907E-25
    1.751714      3.4500926E-25
    1.769231      6.1126691E-25
    1.786923      9.3428632E-25
    1.804792      1.3282792E-24
    1.822840      1.1084401E-24
    1.841069      1.1978343E-24
    1.859479      1.4037305E-24
    1.878074      5.9928231E-25
    1.896855      6.7927437E-25
    1.915823      9.2512047E-25
    1.934982      9.6750959E-25
    1.954331      8.7484711E-25
    1.973875      6.2949185E-25
    1.993613      3.9758626E-25
    2.013550      2.2983451E-25
    2.033685      1.5475899E-25
    2.054022      9.2799720E-26
    2.074562      6.7872368E-26
    2.095308      6.4805183E-26
    2.116261      7.8079153E-26
    2.137423      1.1273740E-25
    2.158798      1.8147646E-25
    2.180386      3.4490110E-25
    2.202190      6.0494436E-25
    2.224211      6.4954360E-25
    2.246454      8.1778716E-25
    2.268918      9.6074309E-25
    2.291607      8.7825094E-25
    2.314523      1.2267947E-24
    2.337669      1.2795469E-24
    2.361045      1.2818523E-24
    2.384656      1.0360733E-24
    2.408502      1.0708882E-24
    2.432587      1.5227024E-24
    2.456913      2.9257257E-24
    2.481482      4.6919663E-24
    2.506297      7.1857211E-24
    2.531360      8.3140410E-24
    2.556674      8.6178767E-24
    2.582240      7.4870120E-24
    2.608063      3.7823438E-24
    2.634143      2.8509091E-24
    2.660485      1.2243452E-23
    2.687090      8.4448296E-24
    2.713961      7.7049446E-24
    2.741100      1.1006050E-23
    2.768511      8.0235376E-24
    2.796196      8.4951841E-24
    2.824158      9.7990529E-24
    2.852400      6.7262736E-24
    2.880924      5.7907002E-24
    2.909733      4.7393674E-24
    2.938830      3.6097749E-24
    2.968219      2.9260141E-24
    2.997901      2.1682698E-24
    3.027880      2.5849658E-24
    3.058159      3.6253127E-24
    3.088740      6.7873195E-24
    3.119628      1.0554180E-23
    3.150824      1.3088479E-23
    3.182332      1.4345430E-23
    3.214156      1.0745376E-23
    3.246297      6.5686986E-24
    3.278760      5.9951321E-24
    3.311548      3.8297573E-23
    3.344663      9.9528007E-24
    3.378110      7.1288886E-24
    3.411891      8.8288388E-24
    3.446010      7.9310489E-24
    3.480470      6.9809585E-24
    3.515275      5.8682244E-24
    3.550427      4.4193427E-24
    3.585932      2.9694700E-24
    3.621791      1.9829438E-24
    3.658009      1.2995833E-24
    3.694589      9.5673853E-25
    3.731535      7.2352044E-25
    3.768850      5.8024889E-25
    3.806539      4.4242636E-25
    3.844604      3.7530143E-25
    3.883050      2.9044489E-25
    3.921881      3.7468207E-25
    3.961099      2.2027457E-25
    4.000710      1.9771731E-25
    4.040718      2.0540139E-25
    4.081125      1.9888828E-25
    4.121936      2.2549768E-25
    4.163155      2.6236341E-25
    4.204787      2.8603382E-25
    4.246835      3.0900743E-25
    4.289303      4.2034902E-25
    4.332196      4.1078085E-25
    4.375518      5.9630246E-25
    4.419273      5.9040357E-25
    4.463466      8.2853339E-25
    4.508101      1.1277162E-24
    4.553182      1.0378156E-24
    4.598714      1.0151837E-24
    4.644701      8.4984798E-25
    4.691148      1.0779953E-24
    4.738059      1.0817402E-24
    4.785440      1.0882243E-24
    4.833294      1.1458543E-24
    4.881627      1.5040673E-24
    4.930443      2.0539780E-24
    4.979748      2.6306258E-24
    5.029545      1.7215606E-24
    5.079841      2.4714601E-24
    5.130639      3.6642122E-24
    5.181946      5.2802782E-24
    5.233765      4.9505288E-24
    5.286103      4.4075456E-24
    5.338964      6.0952786E-24
    5.392353      7.9951789E-24
    5.446277      6.3708581E-24
    5.500740      9.4762860E-24
    5.555747      1.0484441E-23
    5.611304      9.9672719E-24
    5.667418      1.1927851E-23
    5.724092      1.1663707E-23
    5.781333      1.2159522E-23
    5.839146      1.2583428E-23
    5.897537      1.0520927E-23
    5.956513      4.7974016E-24
    6.016078      1.0824951E-23
    6.076239      4.4276543E-24
    6.137001      4.6594003E-24
    6.198371      2.3918379E-24
    6.260355      1.9153430E-24
    6.322958      3.0270703E-24
    6.386188      1.2348617E-23
    6.450050      1.9091561E-23
    6.514550      2.0376673E-23
    6.579696      3.6943780E-23
    6.645493      1.6870224E-23
    6.711948      1.2587571E-23
    6.779067      1.7396953E-23
    6.846858      1.0507839E-23
    6.915326      1.3630789E-23
