# Pressure:     1.000E+00 Ba
# Temperature:   1400.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.4633987E-28
    0.505000      1.6785591E-28
    0.510050      1.9460696E-28
    0.515150      2.2342099E-28
    0.520302      2.6022534E-28
    0.525505      3.0941411E-28
    0.530760      3.8822598E-28
    0.536068      4.7264295E-28
    0.541428      6.0162671E-28
    0.546843      8.0573910E-28
    0.552311      1.1193431E-27
    0.557834      1.6558114E-27
    0.563413      2.6818579E-27
    0.569047      4.9667207E-27
    0.574737      1.1810109E-26
    0.580484      6.1045169E-26
    0.586289      1.9105239E-22
    0.592152      3.8329657E-26
    0.598074      9.9752425E-27
    0.604054      4.5691349E-27
    0.610095      2.7051485E-27
    0.616196      1.7833478E-27
    0.622358      1.2983920E-27
    0.628582      1.0026595E-27
    0.634867      8.2709857E-28
    0.641216      7.3689890E-28
    0.647628      6.4928806E-28
    0.654104      5.8686953E-28
    0.660645      5.4288087E-28
    0.667252      5.0810250E-28
    0.673924      5.0471589E-28
    0.680664      5.1963545E-28
    0.687470      7.7145635E-28
    0.694345      6.6089667E-28
    0.701288      7.7247344E-28
    0.708301      9.3960656E-28
    0.715384      1.4710612E-27
    0.722538      1.7188464E-27
    0.729764      2.2780476E-27
    0.737061      3.3288357E-27
    0.744432      5.9203708E-27
    0.751876      1.5097473E-26
    0.759395      1.3881176E-25
    0.766989      3.8058466E-23
    0.774659      3.1175061E-26
    0.782405      8.7835595E-27
    0.790229      4.2042760E-27
    0.798132      2.5376550E-27
    0.806113      2.4080736E-27
    0.814174      2.1637684E-27
    0.822316      1.4168668E-27
    0.830539      1.2508162E-27
    0.838844      1.0372879E-27
    0.847233      8.2597880E-28
    0.855705      6.1917024E-28
    0.864262      5.2535575E-28
    0.872905      4.6253789E-28
    0.881634      6.4636350E-28
    0.890450      1.7159287E-27
    0.899355      9.0203240E-28
    0.908348      1.4851795E-27
    0.917432      2.3993260E-27
    0.926606      1.0488506E-26
    0.935872      5.7018157E-27
    0.945231      1.7280924E-26
    0.954683      8.3444112E-27
    0.964230      6.2890664E-27
    0.973872      5.1883135E-27
    0.983611      3.5570602E-27
    0.993447      2.5341250E-27
    1.003382      1.8051917E-27
    1.013416      1.3149427E-27
    1.023550      9.9140718E-28
    1.033785      7.2841557E-28
    1.044123      6.0799282E-28
    1.054564      5.6605398E-28
    1.065110      5.8288943E-28
    1.075761      6.6399956E-28
