# Pressure:     3.000E-03 Ba
# Temperature:    320.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.2973567E-29
    0.505000      3.4703416E-29
    0.510050      5.9039737E-30
    0.515150      3.4802477E-31
    0.520302      2.2714664E-30
    0.525505      2.5848289E-30
    0.530760      8.1215907E-31
    0.536068      7.9010705E-30
    0.541428      2.2911023E-29
    0.546843      6.6844603E-30
    0.552311      5.5837224E-31
    0.557834      1.2069827E-30
    0.563413      1.2730418E-29
    0.569047      2.9635531E-29
    0.574737      1.7496591E-29
    0.580484      1.1454239E-29
    0.586289      3.1305729E-28
    0.592152      2.0936295E-28
    0.598074      4.0046932E-29
    0.604054      2.2958147E-30
    0.610095      1.8401757E-31
    0.616196      1.4458158E-31
    0.622358      2.1456333E-29
    0.628582      2.1507775E-29
    0.634867      1.9703560E-29
    0.641216      8.9491576E-29
    0.647628      1.4000268E-28
    0.654104      9.2278856E-29
    0.660645      1.2028239E-29
    0.667252      9.5619836E-31
    0.673924      1.5574942E-30
    0.680664      1.1204430E-29
    0.687470      2.6799815E-28
    0.694345      3.2312490E-28
    0.701288      2.5186789E-28
    0.708301      1.8359750E-28
    0.715384      2.4188637E-27
    0.722538      2.1442692E-27
    0.729764      5.1713814E-28
    0.737061      1.1460013E-28
    0.744432      1.0852423E-29
    0.751876      2.2735469E-30
    0.759395      5.2117817E-31
    0.766989      4.2400766E-31
    0.774659      3.2753859E-30
    0.782405      1.5892423E-28
    0.790229      1.5242813E-28
    0.798132      2.3616981E-28
    0.806113      1.0688881E-27
    0.814174      1.1900571E-27
    0.822316      1.1901534E-27
    0.830539      7.7193557E-28
    0.838844      3.7664949E-28
    0.847233      3.5310604E-28
    0.855705      3.5864827E-28
    0.864262      5.2348513E-28
    0.872905      8.7220141E-28
    0.881634      1.5940203E-27
    0.890450      1.5787372E-26
    0.899355      9.7852187E-27
    0.908348      5.8712844E-27
    0.917432      2.0607081E-27
    0.926606      4.5474062E-26
    0.935872      2.1782089E-26
    0.945231      2.8091602E-26
    0.954683      1.6581524E-26
    0.964230      4.6633668E-27
    0.973872      4.3240679E-27
    0.983611      4.5651703E-27
    0.993447      4.6710901E-27
    1.003382      4.6083327E-27
    1.013416      1.0029222E-26
    1.023550      1.3048178E-26
    1.033785      8.6141907E-27
    1.044123      3.2681942E-27
    1.054564      8.9012456E-28
    1.065110      1.2685503E-27
    1.075761      1.3952484E-27
    1.086519      1.7506861E-27
    1.097384      3.1938230E-27
    1.108358      2.6547751E-26
    1.119441      6.4956438E-26
    1.130636      7.7134452E-26
    1.141942      3.8693953E-26
    1.153361      6.7402210E-26
    1.164895      7.7858429E-26
    1.176544      3.7910955E-26
    1.188309      1.8031105E-26
    1.200192      1.8013058E-26
    1.212194      1.9781956E-26
    1.224316      9.7246021E-27
    1.236560      2.7372708E-27
    1.248925      3.1363318E-27
    1.261414      1.8654119E-27
    1.274028      4.4215241E-27
    1.286769      1.1857569E-26
    1.299636      1.6770590E-26
    1.312633      2.2636423E-26
    1.325759      4.5071178E-26
    1.339017      1.5852350E-25
    1.352407      8.9941851E-25
    1.365931      5.8184191E-25
    1.379590      8.2928402E-25
    1.393386      6.7420053E-25
    1.407320      3.4036865E-25
    1.421393      1.7262587E-25
    1.435607      1.3651948E-25
    1.449963      5.4924008E-26
    1.464463      1.0030013E-25
    1.479108      1.4691604E-25
    1.493899      1.8229312E-25
    1.508838      2.0708963E-25
    1.523926      9.9663130E-26
    1.539165      5.7812171E-26
    1.554557      1.7010429E-26
    1.570102      6.0352780E-27
    1.585803      3.7387121E-27
    1.601662      5.1134743E-27
    1.617678      4.1837457E-26
    1.633855      1.3322125E-25
    1.650193      1.0346729E-25
    1.666695      9.3921014E-26
    1.683362      1.2276118E-25
    1.700196      1.5026994E-25
    1.717198      1.1888598E-25
    1.734370      8.1789539E-26
    1.751714      5.2800308E-26
    1.769231      9.0125372E-26
    1.786923      1.6952708E-25
    1.804792      3.9001754E-25
    1.822840      7.6309367E-25
    1.841069      9.2895089E-25
    1.859479      1.4112680E-24
    1.878074      3.0354767E-25
    1.896855      6.4614697E-25
    1.915823      4.9603158E-25
    1.934982      3.7155500E-25
    1.954331      3.5582329E-25
    1.973875      3.1724634E-25
    1.993613      2.8126598E-25
    2.013550      1.6027789E-25
    2.033685      4.8275938E-26
    2.054022      1.5210126E-26
    2.074562      5.8169619E-27
    2.095308      2.3702934E-27
    2.116261      8.0745021E-27
    2.137423      2.8182341E-26
    2.158798      9.9102453E-26
    2.180386      2.0467448E-25
    2.202190      4.0748595E-25
    2.224211      8.1770051E-25
    2.246454      1.3414052E-24
    2.268918      1.3978114E-24
    2.291607      1.3729231E-24
    2.314523      1.2650685E-24
    2.337669      1.5520595E-24
    2.361045      1.7345795E-24
    2.384656      6.2612402E-25
    2.408502      3.6856460E-25
    2.432587      1.9231517E-25
    2.456913      1.1722313E-25
    2.481482      2.0187635E-25
    2.506297      7.1988172E-25
    2.531360      1.5255151E-24
    2.556674      6.2586821E-24
    2.582240      9.3327689E-24
    2.608063      5.7378306E-24
    2.634143      3.0540721E-24
    2.660485      8.6618173E-24
    2.687090      4.3205559E-24
    2.713961      4.4748935E-24
    2.741100      6.3608832E-24
    2.768511      2.6652700E-24
    2.796196      1.5078178E-24
    2.824158      1.3809040E-24
    2.852400      8.2282850E-25
    2.880924      9.2193667E-25
    2.909733      6.9693641E-25
    2.938830      6.7777223E-25
    2.968219      3.7317349E-25
    2.997901      4.6319154E-25
    3.027880      4.3231504E-25
    3.058159      3.1597126E-25
    3.088740      4.4922299E-25
    3.119628      5.1043397E-25
    3.150824      1.8130020E-24
    3.182332      7.5338836E-24
    3.214156      7.8633284E-24
    3.246297      7.0637553E-24
    3.278760      4.6879273E-24
    3.311548      8.7471109E-24
    3.344663      5.2541121E-24
    3.378110      6.7410609E-24
    3.411891      3.9938312E-24
    3.446010      2.0738488E-24
    3.480470      7.6020673E-25
    3.515275      1.1208669E-24
    3.550427      6.6651817E-25
    3.585932      5.0684785E-25
    3.621791      3.2596892E-25
    3.658009      2.2961976E-25
    3.694589      2.9117293E-25
    3.731535      1.4584412E-25
    3.768850      1.4550358E-25
    3.806539      6.6703827E-26
    3.844604      1.5250418E-25
    3.883050      8.6574945E-26
    3.921881      7.8278751E-26
    3.961099      6.6871970E-26
    4.000710      4.9315987E-26
    4.040718      4.3939164E-26
    4.081125      2.5468781E-26
    4.121936      1.5938220E-26
    4.163155      1.0003671E-26
    4.204787      1.6868037E-26
    4.246835      9.4398847E-27
    4.289303      5.9729916E-27
    4.332196      5.4477494E-27
    4.375518      4.7064462E-27
    4.419273      5.7794496E-27
    4.463466      3.4417440E-27
    4.508101      8.3001108E-27
    4.553182      4.3248463E-27
    4.598714      6.1298924E-27
    4.644701      1.8857030E-26
    4.691148      1.9147255E-26
    4.738059      5.7638011E-27
    4.785440      1.1658560E-26
    4.833294      9.6694147E-27
    4.881627      4.2174921E-26
    4.930443      1.0479857E-25
    4.979748      2.0154584E-25
    5.029545      7.2306791E-27
    5.079841      7.7070791E-26
    5.130639      3.3715988E-25
    5.181946      7.7087415E-25
    5.233765      3.3711891E-25
    5.286103      9.2563712E-26
    5.338964      3.2688539E-25
    5.392353      3.4669964E-24
    5.446277      1.0813043E-24
    5.500740      1.5023100E-24
    5.555747      3.2709818E-24
    5.611304      4.9664061E-24
    5.667418      5.4944134E-24
    5.724092      9.4442516E-24
    5.781333      8.1035605E-24
    5.839146      1.5715759E-23
    5.897537      1.0608416E-23
    5.956513      6.2091746E-24
    6.016078      1.7086475E-23
    6.076239      7.0120858E-24
    6.137001      8.7266162E-24
    6.198371      1.4786641E-24
    6.260355      8.2744876E-25
    6.322958      3.8294967E-24
    6.386188      1.3709129E-23
    6.450050      1.4917086E-23
    6.514550      1.1689127E-23
    6.579696      1.9286525E-23
    6.645493      6.0038539E-24
    6.711948      2.5439764E-24
    6.779067      3.6345087E-24
    6.846858      2.3574240E-24
    6.915326      4.3451158E-24
    6.984480      5.2647921E-24
    7.054324      1.1185319E-24
    7.124868      2.2233767E-24
    7.196116      1.7994964E-24
    7.268078      3.9538185E-24
    7.340758      7.2157752E-24
    7.414166      1.0148820E-23
    7.488308      6.1357083E-24
    7.563191      2.5898397E-24
    7.638823      6.4469279E-23
    7.715211      6.8226997E-24
    7.792363      3.9891705E-24
    7.870286      5.1640628E-24
    7.948989      3.7996617E-24
    8.028479      2.8833486E-24
    8.108764      1.6068191E-24
    8.189852      1.3016266E-24
    8.271750      4.7620384E-25
    8.354468      4.3149067E-25
    8.438012      8.2398575E-25
    8.522393      1.6456650E-25
    8.607616      6.2408455E-25
    8.693693      1.2722721E-24
    8.780630      5.9571608E-25
    8.868436      2.6528839E-24
    8.957120      6.1171239E-25
    9.046691      1.2968363E-24
    9.137158      2.9967442E-24
    9.228530      2.2385562E-24
    9.320815      1.9061354E-24
    9.414023      2.1113928E-24
    9.508164      2.2341262E-24
    9.603245      3.6144374E-24
    9.699278      9.9841885E-25
    9.796270      2.0077777E-24
    9.894233      6.0803735E-26
    9.993175      3.2385781E-24
   10.093107      3.0082934E-27
