# Pressure:     3.000E+02 Ba
# Temperature:    310.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.4510369E-29
    0.505000      1.3152305E-29
    0.510050      1.7391321E-30
    0.515150      1.7798399E-31
    0.520302      8.5634819E-31
    0.525505      9.7920897E-31
    0.530760      3.4780188E-31
    0.536068      3.2266415E-30
    0.541428      7.8585256E-30
    0.546843      2.3923537E-30
    0.552311      2.3465785E-31
    0.557834      5.0324708E-31
    0.563413      4.5234261E-30
    0.569047      1.1340815E-29
    0.574737      5.5645278E-30
    0.580484      4.3713614E-30
    0.586289      1.1496527E-28
    0.592152      8.6045918E-29
    0.598074      1.2513665E-29
    0.604054      7.5604190E-31
    0.610095      9.7107357E-32
    0.616196      1.0022733E-31
    0.622358      7.9951443E-30
    0.628582      9.5999948E-30
    0.634867      6.2901695E-30
    0.641216      3.4648957E-29
    0.647628      5.9494133E-29
    0.654104      3.4001110E-29
    0.660645      3.8178498E-30
    0.667252      3.3350015E-31
    0.673924      5.5210794E-31
    0.680664      4.0305892E-30
    0.687470      1.0406313E-28
    0.694345      1.3035344E-28
    0.701288      8.7803560E-29
    0.708301      5.7188657E-29
    0.715384      1.0641714E-27
    0.722538      8.0328872E-28
    0.729764      2.0237169E-28
    0.737061      3.6338792E-29
    0.744432      3.3757087E-30
    0.751876      8.2192575E-31
    0.759395      1.9674774E-31
    0.766989      2.0195163E-31
    0.774659      1.4741826E-30
    0.782405      7.1144041E-29
    0.790229      7.7035175E-29
    0.798132      9.1110395E-29
    0.806113      3.8600372E-28
    0.814174      1.0717083E-27
    0.822316      7.2925388E-28
    0.830539      3.6896995E-28
    0.838844      3.1294256E-28
    0.847233      3.2382333E-28
    0.855705      3.3638196E-28
    0.864262      5.2321157E-28
    0.872905      8.4642718E-28
    0.881634      1.7972161E-27
    0.890450      1.4064551E-26
    0.899355      7.5750029E-27
    0.908348      2.4477696E-27
    0.917432      1.1084509E-27
    0.926606      1.9301418E-26
    0.935872      1.2720645E-26
    0.945231      1.1705305E-26
    0.954683      6.0509906E-27
    0.964230      2.1969425E-27
    0.973872      2.7921382E-27
    0.983611      3.8521026E-27
    0.993447      4.3521599E-27
    1.003382      4.2933036E-27
    1.013416      9.2896945E-27
    1.023550      1.2091962E-26
    1.033785      7.7188561E-27
    1.044123      2.8752717E-27
    1.054564      7.9738043E-28
    1.065110      1.1204824E-27
    1.075761      1.1199406E-27
    1.086519      1.2503477E-27
    1.097384      1.6600109E-27
    1.108358      1.1598424E-26
    1.119441      4.3597425E-26
    1.130636      3.6803071E-26
    1.141942      2.4559898E-26
    1.153361      5.3693271E-26
    1.164895      6.5591546E-26
    1.176544      3.1234213E-26
    1.188309      1.5854094E-26
    1.200192      1.6807184E-26
    1.212194      1.7147140E-26
    1.224316      8.4562477E-27
    1.236560      2.2639883E-27
    1.248925      3.1811364E-27
    1.261414      1.9404542E-27
    1.274028      4.0161596E-27
    1.286769      1.0886252E-26
    1.299636      1.4283512E-26
    1.312633      1.9392251E-26
    1.325759      2.7844928E-26
    1.339017      8.6877933E-26
    1.352407      5.4623734E-25
    1.365931      3.4080212E-25
