# Pressure:     3.000E-06 Ba
# Temperature:     75.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      2.8290575E-29
    0.505000      2.6286559E-29
    0.510050      1.6068633E-31
    0.515150      1.2083870E-31
    0.520302      3.5418346E-31
    0.525505      3.3550264E-31
    0.530760      1.0778015E-31
    0.536068      1.1972902E-30
    0.541428      1.9096796E-29
    0.546843      5.7443616E-31
    0.552311      9.0743810E-32
    0.557834      1.3038351E-31
    0.563413      7.8143885E-31
    0.569047      1.2517604E-29
    0.574737      2.2568221E-30
    0.580484      1.0521048E-30
    0.586289      2.0726148E-28
    0.592152      8.5482395E-29
    0.598074      4.7408156E-31
    0.604054      9.7097211E-32
    0.610095      6.0378803E-32
    0.616196      5.7974230E-32
    0.622358      9.8407740E-31
    0.628582      3.3260740E-30
    0.634867      1.4889441E-30
    0.641216      7.7966479E-30
    0.647628      4.7333323E-29
    0.654104      6.2768816E-30
    0.660645      3.0479782E-31
    0.667252      4.1907335E-32
    0.673924      5.5957523E-32
    0.680664      1.9920239E-30
    0.687470      1.5716209E-29
    0.694345      1.8112023E-28
    0.701288      4.8708990E-29
    0.708301      2.8052101E-29
    0.715384      1.5676842E-27
    0.722538      7.8428789E-28
    0.729764      7.6093746E-29
    0.737061      9.2605172E-31
    0.744432      9.3355949E-31
    0.751876      2.6273066E-31
    0.759395      2.4778567E-32
    0.766989      2.3798932E-32
    0.774659      3.5920774E-32
    0.782405      3.6035025E-30
    0.790229      3.8919214E-29
    0.798132      7.0134263E-29
    0.806113      3.6283848E-29
    0.814174      7.4898721E-28
    0.822316      4.7796887E-28
    0.830539      9.2959810E-29
    0.838844      3.8738881E-28
    0.847233      2.7225151E-28
    0.855705      3.9689571E-28
    0.864262      4.3087275E-28
    0.872905      9.1410318E-28
    0.881634      1.3589990E-27
    0.890450      2.0355528E-26
    0.899355      7.7046011E-27
    0.908348      1.1997110E-27
    0.917432      3.8269194E-28
    0.926606      6.3149992E-27
    0.935872      1.4578785E-26
    0.945231      2.9764728E-27
    0.954683      1.0350211E-27
    0.964230      1.9145052E-27
    0.973872      9.6406436E-28
    0.983611      5.4652647E-27
    0.993447      4.8283014E-27
    1.003382      3.8551007E-27
    1.013416      8.2815231E-27
    1.023550      2.0596060E-26
    1.033785      5.8534678E-27
    1.044123      6.2964370E-28
    1.054564      5.6129125E-28
    1.065110      6.8056216E-28
    1.075761      1.4715662E-27
    1.086519      6.4018565E-28
    1.097384      1.1212425E-27
    1.108358      1.2502800E-27
    1.119441      2.1565996E-26
    1.130636      3.7517031E-26
    1.141942      9.6718888E-27
    1.153361      1.5419318E-26
    1.164895      1.0303448E-25
    1.176544      1.6243301E-26
    1.188309      8.4748445E-27
    1.200192      2.8046960E-26
    1.212194      2.3440773E-26
    1.224316      6.1079622E-27
    1.236560      4.7117335E-28
    1.248925      7.4546269E-28
    1.261414      2.1111045E-27
    1.274028      7.4188155E-28
    1.286769      6.2340887E-27
    1.299636      1.3458104E-26
    1.312633      1.1404749E-26
    1.325759      1.4307494E-26
    1.339017      1.6135015E-26
    1.352407      1.2476043E-25
    1.365931      3.2957894E-25
    1.379590      2.6713106E-25
    1.393386      1.4243711E-25
    1.407320      3.6347679E-26
    1.421393      8.2846304E-27
    1.435607      2.3575788E-26
    1.449963      2.1250787E-26
    1.464463      2.6741058E-26
    1.479108      5.7689244E-26
    1.493899      1.8887390E-25
    1.508838      1.9910189E-25
    1.523926      4.8159674E-26
    1.539165      5.9502603E-27
    1.554557      4.9659544E-27
    1.570102      3.7102103E-27
    1.585803      7.3321216E-28
    1.601662      2.6036904E-28
    1.617678      1.8524784E-27
    1.633855      3.5188705E-26
    1.650193      1.0363642E-25
    1.666695      3.7299876E-26
    1.683362      2.9601701E-26
    1.700196      2.1469039E-25
    1.717198      1.3887827E-25
    1.734370      1.9179986E-26
    1.751714      1.9263349E-26
    1.769231      1.0723554E-25
    1.786923      1.0047270E-25
    1.804792      1.7044052E-26
    1.822840      3.7355816E-26
    1.841069      2.1843154E-25
    1.859479      3.0087619E-25
    1.878074      7.1520032E-26
    1.896855      2.4410420E-26
    1.915823      1.2598573E-26
    1.934982      4.5428757E-26
    1.954331      2.4054429E-25
    1.973875      2.4307095E-25
    1.993613      8.6979710E-26
    2.013550      2.1954254E-26
    2.033685      6.2918511E-27
    2.054022      1.3818914E-27
    2.074562      4.0729229E-28
    2.095308      9.8357571E-29
    2.116261      3.7241413E-29
    2.137423      3.5772345E-28
    2.158798      6.6460038E-26
    2.180386      1.2464549E-26
    2.202190      4.7442107E-26
    2.224211      1.2327926E-25
    2.246454      2.8946718E-25
    2.268918      9.1829761E-25
    2.291607      2.5140403E-24
    2.314523      7.3335217E-25
    2.337669      6.5265839E-25
    2.361045      7.8772655E-25
    2.384656      8.6636429E-26
    2.408502      7.3385761E-26
    2.432587      2.5775840E-26
    2.456913      1.1886379E-26
    2.481482      9.9788809E-27
    2.506297      2.1078048E-26
    2.531360      2.6819976E-26
    2.556674      1.7643898E-25
    2.582240      8.5447162E-25
    2.608063      2.7597534E-24
    2.634143      1.0973340E-24
    2.660485      2.3684691E-24
    2.687090      8.9575197E-25
    2.713961      1.0206088E-25
    2.741100      1.0964837E-25
    2.768511      1.9341641E-26
    2.796196      1.0250384E-26
    2.824158      3.1024348E-26
    2.852400      8.5013101E-26
    2.880924      2.2600661E-25
    2.909733      1.6575035E-25
    2.938830      2.2780197E-25
    2.968219      9.4648982E-26
    2.997901      7.9904628E-26
    3.027880      1.2813390E-25
    3.058159      7.6282267E-26
    3.088740      1.2983299E-25
    3.119628      3.8971729E-26
    3.150824      9.3179157E-27
    3.182332      8.8735355E-26
    3.214156      3.9084579E-25
    3.246297      2.2782424E-24
    3.278760      1.3864197E-24
    3.311548      3.6828302E-25
    3.344663      3.7698570E-25
    3.378110      2.5120254E-25
    3.411891      1.7432904E-25
    3.446010      1.5209140E-25
    3.480470      1.8682109E-25
    3.515275      2.1501668E-25
    3.550427      3.6582512E-25
    3.585932      2.3463492E-26
    3.621791      1.3985034E-26
    3.658009      6.5184514E-27
    3.694589      3.6984777E-26
    3.731535      2.2436251E-26
    3.768850      2.1492212E-26
