# Pressure:     1.000E-03 Ba
# Temperature:    900.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      9.4446927E-30
    0.505000      6.8627010E-30
    0.510050      5.2907824E-30
    0.515150      1.8133380E-30
    0.520302      1.3306485E-30
    0.525505      1.1342876E-30
    0.530760      1.1820575E-30
    0.536068      3.4235051E-30
    0.541428      4.5205510E-30
    0.546843      4.1340449E-30
    0.552311      2.3919619E-30
    0.557834      2.0543322E-30
    0.563413      9.1913763E-30
    0.569047      1.1546771E-29
    0.574737      2.7469185E-29
    0.580484      8.0403838E-29
    0.586289      1.2859809E-23
    0.592152      9.4344388E-29
    0.598074      4.7651262E-29
    0.604054      2.0952312E-29
    0.610095      8.5044634E-30
    0.616196      2.6904730E-30
    0.622358      9.5642972E-30
    0.628582      7.4053382E-30
    0.634867      1.0180439E-29
    0.641216      4.5290438E-29
    0.647628      3.7092421E-29
    0.654104      4.3484361E-29
    0.660645      2.1697682E-29
    0.667252      8.0175398E-30
    0.673924      5.2149621E-30
    0.680664      6.0374755E-30
    0.687470      1.2838337E-28
    0.694345      6.3415269E-29
    0.701288      9.0098556E-29
    0.708301      1.3096776E-28
    0.715384      5.1718698E-28
    0.722538      4.6558499E-28
    0.729764      3.9628078E-28
    0.737061      1.9728500E-28
    0.744432      8.4009210E-29
    0.751876      3.5568893E-29
    0.759395      1.8627205E-29
    0.766989      2.4694268E-26
    0.774659      2.0308216E-29
    0.782405      6.3538114E-29
    0.790229      5.8371403E-29
    0.798132      9.7016464E-29
    0.806113      7.0812381E-28
    0.814174      4.4505452E-28
    0.822316      5.1239953E-28
    0.830539      4.8317239E-28
    0.838844      2.5712910E-28
    0.847233      1.2945980E-28
    0.855705      5.4293300E-29
    0.864262      3.9214103E-29
    0.872905      4.3253882E-29
    0.881634      1.4341448E-28
    0.890450      1.2574217E-27
    0.899355      5.7936864E-28
    0.908348      1.2850673E-27
    0.917432      1.6273653E-27
    0.926606      1.1473968E-26
    0.935872      5.5577482E-27
    0.945231      2.0463316E-26
    0.954683      8.6130745E-27
    0.964230      4.3725638E-27
    0.973872      2.7371496E-27
    0.983611      1.4535782E-27
    0.993447      7.4666110E-28
    1.003382      3.4772934E-28
    1.013416      1.7807635E-28
    1.023550      1.1237597E-28
    1.033785      6.7001597E-29
    1.044123      7.0377231E-29
    1.054564      1.0157418E-28
    1.065110      1.6711811E-28
    1.075761      2.2347025E-28
    1.086519      9.5361147E-28
    1.097384      5.2549485E-27
    1.108358      1.6919608E-26
    1.119441      1.2749148E-26
    1.130636      1.8798880E-26
    1.141942      1.0507433E-26
    1.153361      1.1217840E-26
    1.164895      9.3611488E-27
    1.176544      4.5432145E-27
