# Pressure:     1.000E+00 Ba
# Temperature:   3750.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      5.2749855E-30
    0.505000      6.7345805E-30
    0.510050      8.3164447E-30
    0.515150      7.3413417E-30
    0.520302      8.3544456E-30
    0.525505      9.9848566E-30
    0.530760      1.9662027E-29
    0.536068      1.4532450E-29
    0.541428      1.8410057E-29
    0.546843      2.4052485E-29
    0.552311      3.2841961E-29
    0.557834      4.7459980E-29
    0.563413      1.9937711E-28
    0.569047      1.3906764E-28
    0.574737      3.3246083E-28
    0.580484      1.6910940E-27
    0.586289      4.3272768E-24
    0.592152      1.0578945E-27
    0.598074      2.8118340E-28
    0.604054      1.3422433E-28
    0.610095      1.0522838E-28
    0.616196      5.8522021E-29
    0.622358      4.5153731E-29
    0.628582      3.5517363E-29
    0.634867      3.0506308E-29
    0.641216      3.1399488E-29
    0.647628      3.3361304E-29
    0.654104      3.0052142E-29
    0.660645      2.8307165E-29
    0.667252      2.6396813E-29
    0.673924      2.7764160E-29
    0.680664      2.6637662E-29
    0.687470      1.0424901E-28
    0.694345      3.4764005E-29
    0.701288      4.3843910E-29
    0.708301      5.5884492E-29
    0.715384      1.2339725E-28
    0.722538      1.1736255E-28
    0.729764      1.2437930E-28
    0.737061      1.2560567E-28
    0.744432      1.6464362E-28
    0.751876      2.1392876E-28
    0.759395      7.1824417E-28
    0.766989      1.8039075E-25
    0.774659      2.4209083E-28
    0.782405      1.5620622E-28
    0.790229      1.3010212E-28
    0.798132      1.3656482E-28
    0.806113      2.9557601E-28
    0.814174      7.3126014E-27
    0.822316      2.7242114E-28
    0.830539      2.7716751E-28
    0.838844      3.3469435E-28
    0.847233      3.6294738E-28
    0.855705      3.1308672E-28
    0.864262      2.9038767E-28
    0.872905      2.8458964E-28
    0.881634      3.3129848E-28
    0.890450      5.0406063E-28
    0.899355      3.6546013E-28
    0.908348      5.6914623E-28
    0.917432      8.2582930E-28
    0.926606      2.2333823E-27
    0.935872      1.8280241E-27
    0.945231      3.1254623E-27
    0.954683      2.0839473E-27
    0.964230      2.5655577E-27
    0.973872      2.9344995E-27
    0.983611      2.5312142E-27
    0.993447      2.2727375E-27
    1.003382      2.1574949E-27
    1.013416      2.2036821E-27
    1.023550      2.1296199E-27
    1.033785      1.8090908E-27
    1.044123      1.5922676E-27
    1.054564      1.4344959E-27
    1.065110      1.3538021E-27
    1.075761      1.3822255E-27
    1.086519      2.7823767E-27
    1.097384      4.8189671E-27
    1.108358      6.8027952E-27
    1.119441      5.6977272E-27
    1.130636      8.2940069E-27
    1.141942      7.6627821E-27
    1.153361      7.8173201E-27
    1.164895      1.0164641E-26
    1.176544      8.5476153E-27
    1.188309      8.8128022E-27
    1.200192      8.1376965E-27
    1.212194      6.9709111E-27
    1.224316      6.6118995E-27
    1.236560      6.2887929E-27
    1.248925      6.4002585E-27
    1.261414      5.5853802E-27
    1.274028      4.9838259E-27
    1.286769      4.6418052E-27
    1.299636      5.6160108E-27
    1.312633      7.4727513E-27
    1.325759      2.2393107E-25
    1.339017      8.8787109E-26
    1.352407      5.3250244E-26
    1.365931      4.3294121E-26
    1.379590      5.1404213E-26
    1.393386      6.1845200E-26
    1.407320      7.9726833E-26
    1.421393      7.6668941E-26
    1.435607      7.5096786E-26
    1.449963      7.8665802E-26
    1.464463      7.4703924E-26
    1.479108      6.6985047E-26
    1.493899      6.0213307E-26
    1.508838      5.7147222E-26
    1.523926      5.1859199E-26
    1.539165      4.9261785E-26
    1.554557      4.5281561E-26
    1.570102      3.9903010E-26
    1.585803      3.4014175E-26
    1.601662      3.0463673E-26
    1.617678      2.8126212E-26
    1.633855      2.3563714E-26
    1.650193      1.9574156E-26
    1.666695      1.7321351E-26
    1.683362      1.9601523E-26
    1.700196      2.6414484E-26
    1.717198      3.7417374E-26
    1.734370      5.3269894E-26
    1.751714      7.0942312E-26
    1.769231      9.9343550E-26
    1.786923      1.1898200E-25
    1.804792      1.3712054E-25
    1.822840      1.2143149E-25
    1.841069      1.6968080E-25
    1.859479      1.5203465E-25
    1.878074      1.3625635E-25
    1.896855      1.1261916E-25
    1.915823      1.1419353E-25
    1.934982      1.1576972E-25
    1.954331      1.2547462E-25
    1.973875      1.4166261E-25
    1.993613      1.5001179E-25
    2.013550      1.3747182E-25
    2.033685      1.3417153E-25
    2.054022      1.2312406E-25
    2.074562      1.0679570E-25
    2.095308      9.0854788E-26
    2.116261      7.7369589E-26
    2.137423      6.2857506E-26
    2.158798      5.2643132E-26
    2.180386      4.4536830E-26
    2.202190      3.7965822E-26
    2.224211      3.3917059E-26
    2.246454      3.0185503E-26
    2.268918      2.8249227E-26
    2.291607      1.4451622E-25
    2.314523      2.4819895E-25
    2.337669      1.9130148E-25
    2.361045      1.5303751E-25
    2.384656      2.2463136E-25
    2.408502      3.0891020E-25
    2.432587      3.6797129E-25
    2.456913      4.9796627E-25
    2.481482      6.0254918E-25
    2.506297      6.5757289E-25
    2.531360      6.3771032E-25
    2.556674      6.1327444E-25
