# Pressure:     1.000E+01 Ba
# Temperature:   2450.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.5053397E-27
    0.505000      1.8406634E-27
    0.510050      2.3333830E-27
    0.515150      2.2723348E-27
    0.520302      2.6827359E-27
    0.525505      3.2082042E-27
    0.530760      5.0186093E-27
    0.536068      4.8622272E-27
    0.541428      6.1928547E-27
    0.546843      8.1685763E-27
    0.552311      1.1243004E-26
    0.557834      1.6466496E-26
    0.563413      3.0523064E-26
    0.569047      4.8818869E-26
    0.574737      1.1812551E-25
    0.580484      6.1096806E-25
    0.586289      1.8885233E-22
    0.592152      3.6351274E-25
    0.598074      9.6385449E-26
    0.604054      4.4933440E-26
    0.610095      2.6857512E-26
    0.616196      1.7456515E-26
    0.622358      1.2684454E-26
    0.628582      9.7961248E-27
    0.634867      7.9626547E-27
    0.641216      6.7345012E-27
    0.647628      5.9020639E-27
    0.654104      5.3212415E-27
    0.660645      4.9390971E-27
    0.667252      4.7352492E-27
    0.673924      4.6869257E-27
    0.680664      4.7911892E-27
    0.687470      1.1723519E-26
    0.694345      5.5978687E-27
    0.701288      6.2091015E-27
    0.708301      7.1869814E-27
    0.715384      9.1847440E-27
    0.722538      1.1852912E-26
    0.729764      1.6719361E-26
    0.737061      2.6041999E-26
    0.744432      4.8431788E-26
    0.751876      1.2627498E-25
    0.759395      1.1573522E-24
    0.766989      2.9560668E-23
    0.774659      2.5603028E-25
    0.782405      7.3030721E-26
    0.790229      3.5503851E-26
    0.798132      2.1106984E-26
    0.806113      1.4830531E-26
    0.814174      1.4233255E-25
    0.822316      8.8529183E-27
    0.830539      6.7116027E-27
    0.838844      5.7289131E-27
    0.847233      5.1429192E-27
    0.855705      4.1375721E-27
    0.864262      3.5863998E-27
    0.872905      3.1768214E-27
    0.881634      3.0715352E-27
    0.890450      3.7005486E-27
    0.899355      2.8080584E-27
    0.908348      3.4767624E-27
    0.917432      4.5452072E-27
    0.926606      1.1135327E-26
    0.935872      8.3257718E-27
    0.945231      1.5069027E-26
    0.954683      1.1064396E-26
    0.964230      1.0879898E-26
    0.973872      1.0916140E-26
    0.983611      9.2580480E-27
    0.993447      8.2857846E-27
    1.003382      7.4373951E-27
    1.013416      7.1753459E-27
    1.023550      6.6420293E-27
    1.033785      5.5838360E-27
    1.044123      4.9462466E-27
    1.054564      4.4027594E-27
    1.065110      4.1559276E-27
    1.075761      4.2164440E-27
    1.086519      9.3386058E-27
    1.097384      2.0261440E-26
    1.108358      2.6956240E-26
    1.119441      2.1496882E-26
