# Pressure:     1.000E-03 Ba
# Temperature:    240.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.3164807E-29
    0.505000      3.7232997E-29
    0.510050      2.6986350E-30
    0.515150      1.7889268E-31
    0.520302      2.3260713E-30
    0.525505      2.5955980E-30
    0.530760      6.1616586E-31
    0.536068      6.1747375E-30
    0.541428      2.4397267E-29
    0.546843      5.0360985E-30
    0.552311      2.2933723E-31
    0.557834      1.0305346E-30
    0.563413      9.9208233E-30
    0.569047      3.1704266E-29
    0.574737      1.4442165E-29
    0.580484      8.2504125E-30
    0.586289      3.2711298E-28
    0.592152      1.9754404E-28
    0.598074      1.9996641E-29
    0.604054      7.4985496E-31
    0.610095      9.2975912E-32
    0.616196      7.2065413E-32
    0.622358      1.7495901E-29
    0.628582      2.2009925E-29
    0.634867      1.4843202E-29
    0.641216      6.0914214E-29
    0.647628      1.4128606E-28
    0.654104      7.0673626E-29
    0.660645      6.0827863E-30
    0.667252      2.7570591E-31
    0.673924      9.8383190E-31
    0.680664      9.4144749E-30
    0.687470      2.1952685E-28
    0.694345      3.5731000E-28
    0.701288      2.1088272E-28
    0.708301      1.5014392E-28
    0.715384      2.3915423E-27
    0.722538      2.1566313E-27
    0.729764      3.3724488E-28
    0.737061      5.7568036E-29
    0.744432      3.7498773E-30
    0.751876      1.2716676E-30
    0.759395      1.5322030E-31
    0.766989      1.7772725E-31
    0.774659      1.1459744E-30
    0.782405      1.2216739E-28
    0.790229      1.3250510E-28
    0.798132      2.1380627E-28
    0.806113      6.5622271E-28
    0.814174      1.1204106E-27
    0.822316      1.0839074E-27
    0.830539      4.5804798E-28
    0.838844      3.5984434E-28
    0.847233      3.1827488E-28
    0.855705      3.4569539E-28
    0.864262      4.9743582E-28
    0.872905      8.5167350E-28
    0.881634      1.3353184E-27
    0.890450      1.6649153E-26
    0.899355      9.9169002E-27
    0.908348      4.9953504E-27
    0.917432      1.5856260E-27
    0.926606      3.8851264E-26
    0.935872      2.0651814E-26
    0.945231      2.0383284E-26
    0.954683      1.0604112E-26
    0.964230      3.5352372E-27
    0.973872      3.4325316E-27
    0.983611      4.5827838E-27
    0.993447      4.7760230E-27
    1.003382      4.3588090E-27
    1.013416      9.5485866E-27
    1.023550      1.4682836E-26
    1.033785      8.6367184E-27
    1.044123      2.5188064E-27
    1.054564      6.8277077E-28
    1.065110      1.1301226E-27
    1.075761      1.3744695E-27
    1.086519      1.3782367E-27
    1.097384      2.3989276E-27
    1.108358      1.5376305E-26
    1.119441      5.9802070E-26
    1.130636      7.0908338E-26
    1.141942      3.1813836E-26
    1.153361      5.8408727E-26
    1.164895      8.1634215E-26
    1.176544      3.6428639E-26
    1.188309      1.3980168E-26
    1.200192      1.9262693E-26
    1.212194      2.1348449E-26
    1.224316      9.1438929E-27
    1.236560      1.7851982E-27
    1.248925      2.6662555E-27
    1.261414      1.8362951E-27
    1.274028      3.1180622E-27
    1.286769      1.1871096E-26
    1.299636      1.6078205E-26
    1.312633      2.1223924E-26
    1.325759      3.6427272E-26
    1.339017      7.7394306E-26
    1.352407      7.3159865E-25
    1.365931      5.2740451E-25
    1.379590      6.5397083E-25
    1.393386      4.9535727E-25
    1.407320      1.9328872E-25
    1.421393      1.0607189E-25
    1.435607      9.8730989E-26
    1.449963      4.6311763E-26
    1.464463      8.0107777E-26
    1.479108      1.2862627E-25
    1.493899      2.0539681E-25
    1.508838      2.1667909E-25
    1.523926      9.0380668E-26
    1.539165      4.2831804E-26
    1.554557      9.9431055E-27
    1.570102      4.6584231E-27
    1.585803      2.7928953E-27
    1.601662      2.5438482E-27
    1.617678      2.1406985E-26
    1.633855      1.2856647E-25
    1.650193      1.0423175E-25
    1.666695      8.1923427E-26
    1.683362      1.0950848E-25
    1.700196      1.6782976E-25
    1.717198      1.3237758E-25
    1.734370      7.0995868E-26
    1.751714      3.6250285E-26
    1.769231      8.6023784E-26
    1.786923      1.1530432E-25
    1.804792      1.9161751E-25
    1.822840      5.0076944E-25
    1.841069      7.4057379E-25
    1.859479      1.0715442E-24
    1.878074      2.0873184E-25
    1.896855      4.5105020E-25
    1.915823      2.7765899E-25
    1.934982      2.5698570E-25
    1.954331      3.1716412E-25
    1.973875      3.2164125E-25
    1.993613      2.5466814E-25
    2.013550      1.2050298E-25
    2.033685      2.5406401E-26
    2.054022      9.2052210E-27
    2.074562      2.7155624E-27
    2.095308      5.9195574E-28
    2.116261      2.7355011E-27
    2.137423      1.6070101E-26
    2.158798      9.5237977E-26
    2.180386      1.2970580E-25
    2.202190      3.1848493E-25
    2.224211      6.9993621E-25
    2.246454      1.2169517E-24
    2.268918      1.3937332E-24
    2.291607      1.5415276E-24
    2.314523      1.1954532E-24
    2.337669      1.5238818E-24
    2.361045      1.7077313E-24
    2.384656      5.0860300E-25
    2.408502      2.3519375E-25
    2.432587      1.1223946E-25
    2.456913      6.5115582E-26
    2.481482      8.1110901E-26
    2.506297      2.0390899E-25
    2.531360      5.8837593E-25
    2.556674      3.5638929E-24
    2.582240      6.6764749E-24
