# Pressure:     3.000E-01 Ba
# Temperature:   3500.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      3.1821630E-30
    0.505000      4.0501104E-30
    0.510050      5.1420034E-30
    0.515150      4.2644204E-30
    0.520302      4.7799302E-30
    0.525505      5.7327144E-30
    0.530760      1.2024824E-29
    0.536068      8.2735771E-30
    0.541428      1.0453115E-29
    0.546843      1.3438062E-29
    0.552311      1.8286133E-29
    0.557834      2.6381179E-29
    0.563413      1.3659252E-28
    0.569047      7.6711581E-29
    0.574737      1.8328969E-28
    0.580484      9.3162008E-28
    0.586289      3.3421756E-24
    0.592152      5.8369324E-28
    0.598074      1.5778267E-28
    0.604054      7.6846359E-29
    0.610095      6.5391228E-29
    0.616196      3.5938606E-29
    0.622358      2.8738421E-29
    0.628582      2.2947207E-29
    0.634867      2.0329529E-29
    0.641216      2.2496376E-29
    0.647628      2.5386026E-29
    0.654104      2.3085782E-29
    0.660645      2.2134845E-29
    0.667252      2.0766697E-29
    0.673924      2.2445603E-29
    0.680664      2.1611199E-29
    0.687470      7.9357698E-29
    0.694345      2.9448516E-29
    0.701288      3.7874539E-29
    0.708301      4.8992331E-29
    0.715384      1.1078654E-28
    0.722538      1.0540919E-28
    0.729764      1.1076537E-28
    0.737061      1.0993730E-28
    0.744432      1.4129981E-28
    0.751876      1.6834087E-28
    0.759395      3.8993502E-28
    0.766989      1.2266613E-25
    0.774659      1.6271404E-28
    0.782405      1.2726617E-28
    0.790229      1.1176026E-28
    0.798132      1.2205355E-28
    0.806113      2.7160973E-28
    0.814174      5.2897914E-27
    0.822316      2.5093618E-28
    0.830539      2.5567731E-28
    0.838844      3.1257925E-28
    0.847233      3.3581084E-28
    0.855705      2.9116639E-28
    0.864262      2.6953556E-28
    0.872905      2.6411461E-28
    0.881634      3.0824719E-28
    0.890450      4.7061713E-28
    0.899355      3.4075648E-28
    0.908348      5.3034925E-28
    0.917432      7.7194280E-28
    0.926606      2.0822789E-27
    0.935872      1.7059449E-27
    0.945231      2.9402343E-27
    0.954683      1.9357353E-27
    0.964230      2.4152141E-27
    0.973872      2.7325597E-27
    0.983611      2.3594824E-27
    0.993447      2.1228286E-27
    1.003382      2.0018844E-27
    1.013416      2.0470951E-27
    1.023550      1.9837351E-27
    1.033785      1.6844700E-27
    1.044123      1.4818368E-27
    1.054564      1.3337005E-27
    1.065110      1.2610697E-27
    1.075761      1.2861227E-27
    1.086519      2.5915332E-27
    1.097384      4.4381880E-27
    1.108358      6.3395749E-27
    1.119441      5.2840198E-27
