# Pressure:     3.000E-06 Ba
# Temperature:    650.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.0500423E-29
    0.505000      8.0813805E-30
    0.510050      4.3445210E-30
    0.515150      9.1743426E-31
    0.520302      8.0936814E-31
    0.525505      6.9986888E-31
    0.530760      4.4366350E-31
    0.536068      3.1947578E-30
    0.541428      5.0685670E-30
    0.546843      3.1888903E-30
    0.552311      9.4431112E-31
    0.557834      6.0000972E-31
    0.563413      5.2407436E-30
    0.569047      6.3973499E-30
    0.574737      6.6260007E-30
    0.580484      6.0552543E-30
    0.586289      2.6648594E-26
    0.592152      5.5831415E-29
    0.598074      2.9870612E-29
    0.604054      6.6303791E-30
    0.610095      1.3823461E-30
    0.616196      6.0992059E-31
    0.622358      8.0766919E-30
    0.628582      6.4614809E-30
    0.634867      8.9848594E-30
    0.641216      4.1790012E-29
    0.647628      3.7462514E-29
    0.654104      3.9592347E-29
    0.660645      1.4076447E-29
    0.667252      3.1861851E-30
    0.673924      1.9958128E-30
    0.680664      4.6820097E-30
    0.687470      1.1387138E-28
    0.694345      6.9115680E-29
    0.701288      9.0219125E-29
    0.708301      1.0331799E-28
    0.715384      5.9184620E-28
    0.722538      5.4120584E-28
    0.729764      3.3587610E-28
    0.737061      1.2843501E-28
    0.744432      3.8553564E-29
    0.751876      1.0891267E-29
    0.759395      4.3815436E-30
    0.766989      2.6224923E-30
    0.774659      8.5430446E-30
    0.782405      5.7932810E-29
    0.790229      5.0478702E-29
    0.798132      8.4319951E-29
    0.806113      6.1222182E-28
    0.814174      3.7198103E-28
    0.822316      4.4182457E-28
    0.830539      3.9261393E-28
    0.838844      1.4078232E-28
    0.847233      5.6777182E-29
    0.855705      2.0872619E-29
    0.864262      1.4097486E-29
    0.872905      2.4759611E-29
    0.881634      8.6914948E-29
    0.890450      1.2320628E-27
    0.899355      5.9265838E-28
    0.908348      1.3841295E-27
    0.917432      1.2005560E-27
    0.926606      1.2066207E-26
    0.935872      5.5622654E-27
    0.945231      1.7310761E-26
    0.954683      7.8268687E-27
    0.964230      2.8997120E-27
    0.973872      1.7413995E-27
    0.983611      8.2656902E-28
    0.993447      3.1114062E-28
    1.003382      1.1491344E-28
    1.013416      5.1121129E-29
    1.023550      3.3989118E-29
    1.033785      1.7237451E-29
    1.044123      2.1916998E-29
    1.054564      4.2546401E-29
    1.065110      9.9539014E-29
    1.075761      1.6480747E-28
    1.086519      5.1770057E-28
    1.097384      3.1345038E-27
    1.108358      1.4591022E-26
    1.119441      1.3294545E-26
    1.130636      2.0021019E-26
    1.141942      1.0098682E-26
    1.153361      9.1848134E-27
    1.164895      5.3023570E-27
    1.176544      2.1647480E-27
    1.188309      8.3248357E-28
    1.200192      5.8693246E-28
    1.212194      4.5833474E-28
    1.224316      2.5919638E-28
    1.236560      1.3773952E-28
    1.248925      9.2341562E-29
    1.261414      1.3803104E-28
    1.274028      3.9485842E-28
    1.286769      1.1635751E-27
    1.299636      1.8545867E-27
    1.312633      3.1411337E-27
    1.325759      3.4329267E-26
    1.339017      1.3548803E-25
    1.352407      2.7038910E-25
    1.365931      1.4251720E-25
    1.379590      2.5440912E-25
    1.393386      2.2292835E-25
    1.407320      2.0451429E-25
    1.421393      1.1629117E-25
    1.435607      7.0268830E-26
    1.449963      3.0795592E-26
    1.464463      2.6321659E-26
    1.479108      2.0651769E-26
    1.493899      1.0519602E-26
    1.508838      6.0575159E-27
    1.523926      2.3128951E-27
    1.539165      1.0230880E-27
    1.554557      8.4222797E-28
    1.570102      3.9394869E-28
    1.585803      3.3585961E-28
    1.601662      2.5555870E-28
    1.617678      3.5685336E-28
    1.633855      4.3520066E-28
    1.650193      5.4582637E-28
    1.666695      7.5363110E-28
    1.683362      9.3679901E-28
    1.700196      1.2621763E-27
    1.717198      2.6441750E-27
    1.734370      5.8287677E-27
    1.751714      1.9572323E-26
    1.769231      5.4714293E-26
    1.786923      1.0441841E-25
    1.804792      2.3268349E-25
    1.822840      3.0170985E-25
    1.841069      2.9723183E-25
    1.859479      4.4761533E-25
    1.878074      1.1868148E-25
    1.896855      1.9459117E-25
    1.915823      2.3038065E-25
    1.934982      1.6128778E-25
    1.954331      1.0227138E-25
    1.973875      3.6992349E-26
    1.993613      1.7334775E-26
    2.013550      8.3307405E-27
    2.033685      4.0422753E-27
    2.054022      1.7737826E-27
    2.074562      1.0219860E-27
    2.095308      7.2013304E-28
    2.116261      5.0543121E-28
    2.137423      4.6745519E-28
    2.158798      5.5345454E-28
    2.180386      8.9557483E-28
    2.202190      1.4717585E-27
    2.224211      2.1348884E-27
    2.246454      3.2302732E-27
    2.268918      3.7035724E-27
    2.291607      8.8570666E-27
    2.314523      2.3941748E-26
    2.337669      2.7214152E-26
    2.361045      5.9461972E-26
    2.384656      3.9347862E-26
    2.408502      3.1009857E-26
    2.432587      6.9985878E-26
    2.456913      1.6910823E-25
    2.481482      3.7466638E-25
    2.506297      9.7531476E-25
    2.531360      1.4751606E-24
    2.556674      2.5234525E-24
    2.582240      2.0927228E-24
    2.608063      1.1421593E-24
    2.634143      8.0114492E-25
    2.660485      3.9486117E-24
    2.687090      1.7969212E-24
    2.713961      1.6349646E-24
    2.741100      2.4024891E-24
    2.768511      1.7995023E-24
    2.796196      1.5359631E-24
    2.824158      1.3062559E-24
    2.852400      7.3883611E-25
    2.880924      4.5150615E-25
    2.909733      3.3101455E-25
    2.938830      2.3915389E-25
    2.968219      1.5566301E-25
    2.997901      1.2039339E-25
    3.027880      1.2081663E-25
    3.058159      5.8362374E-26
    3.088740      5.1772917E-26
    3.119628      5.8530293E-26
    3.150824      4.9017408E-26
    3.182332      9.4952039E-26
    3.214156      5.2446649E-26
    3.246297      4.9392950E-26
    3.278760      6.1262784E-26
    3.311548      1.1235361E-25
    3.344663      4.2235739E-26
    3.378110      4.1146908E-26
    3.411891      3.2157800E-26
    3.446010      2.3064267E-26
    3.480470      1.3190125E-26
    3.515275      9.9176927E-27
    3.550427      5.3894287E-27
    3.585932      3.4653031E-27
    3.621791      2.0282261E-27
    3.658009      2.1326647E-27
    3.694589      1.3941653E-27
    3.731535      1.1294984E-27
    3.768850      1.0452197E-27
    3.806539      8.9812123E-28
    3.844604      2.0110575E-27
    3.883050      6.7501699E-28
    3.921881      1.9871963E-27
    3.961099      7.3778649E-28
    4.000710      7.3144914E-28
    4.040718      1.3912994E-27
    4.081125      1.8340686E-27
    4.121936      3.0190792E-27
    4.163155      1.5427910E-25
    4.204787      1.5404183E-24
    4.246835      1.6268547E-24
    4.289303      1.2644160E-24
    4.332196      6.7355092E-25
    4.375518      2.4873423E-25
    4.419273      1.1190685E-25
    4.463466      3.3138780E-25
    4.508101      8.6300992E-25
    4.553182      2.2176217E-24
    4.598714      2.7651585E-24
    4.644701      1.2474040E-24
    4.691148      1.6032578E-24
    4.738059      1.9221421E-24
    4.785440      1.5184682E-24
    4.833294      1.2575488E-24
    4.881627      1.0180243E-24
    4.930443      6.2168826E-25
    4.979748      3.9737268E-25
    5.029545      1.5984191E-25
    5.079841      1.6504409E-25
    5.130639      2.9103663E-25
    5.181946      4.5666413E-25
    5.233765      4.6173288E-25
    5.286103      2.5091841E-25
    5.338964      4.5909042E-25
    5.392353      1.5323778E-24
    5.446277      4.4344694E-25
    5.500740      9.4628337E-25
    5.555747      1.0743130E-24
    5.611304      1.6310220E-24
    5.667418      2.6230617E-24
    5.724092      2.4502036E-24
    5.781333      1.8752142E-24
    5.839146      2.5602464E-24
    5.897537      1.3841073E-24
    5.956513      6.0854991E-25
    6.016078      1.5365957E-24
    6.076239      7.6863798E-25
    6.137001      3.5374622E-25
    6.198371      1.3436629E-25
    6.260355      9.2220489E-26
    6.322958      3.9157754E-25
    6.386188      1.6913034E-24
    6.450050      2.1281443E-24
    6.514550      2.6458190E-24
    6.579696      1.0241669E-23
    6.645493      1.5293503E-24
    6.711948      1.0485876E-24
    6.779067      2.2979290E-24
    6.846858      1.1145302E-24
    6.915326      9.7609202E-25
    6.984480      1.5983100E-24
    7.054324      7.5474385E-25
    7.124868      8.6337855E-25
    7.196116      8.7047189E-25
    7.268078      1.2952813E-24
    7.340758      3.8721224E-25
    7.414166      1.4148834E-24
    7.488308      4.4546303E-25
    7.563191      8.7259566E-25
    7.638823      4.1782675E-25
    7.715211      3.4969006E-25
    7.792363      3.7508290E-25
    7.870286      2.5217698E-25
    7.948989      1.7831048E-25
    8.028479      1.4275001E-25
    8.108764      2.4911076E-25
    8.189852      1.1632096E-25
    8.271750      1.1585239E-25
    8.354468      5.6215611E-26
    8.438012      6.6570943E-26
    8.522393      2.7515093E-26
    8.607616      3.0657316E-26
    8.693693      2.9160589E-26
    8.780630      9.1569796E-27
    8.868436      2.2336990E-26
    8.957120      1.6625282E-26
    9.046691      1.2223735E-26
    9.137158      5.2957699E-27
    9.228530      1.2468739E-26
    9.320815      1.6599882E-26
    9.414023      6.6207288E-27
    9.508164      1.0132645E-26
    9.603245      7.6262345E-27
    9.699278      4.4776046E-27
    9.796270      4.4556621E-26
    9.894233      3.0831571E-27
    9.993175      7.3748055E-27
   10.093107      2.5794186E-27
   10.194038      7.6506138E-27
   10.295979      1.3691549E-26
   10.398938      6.4956442E-27
   10.502928      1.1820918E-26
   10.607957      1.0445379E-26
   10.714037      3.4366497E-27
   10.821177      1.9828667E-26
   10.929389      3.3470848E-26
   11.038683      4.1846199E-27
   11.149070      8.3510081E-27
   11.260560      3.4894043E-27
   11.373166      8.4441982E-27
   11.486898      1.2657291E-26
   11.601766      1.4651926E-26
   11.717784      3.2812183E-26
   11.834962      1.7394147E-26
   11.953312      6.0214774E-27
   12.072845      6.0394483E-27
   12.193573      2.7550570E-26
   12.315509      4.8970081E-26
   12.438664      5.5557575E-26
   12.563051      1.2440407E-26
   12.688681      4.3011304E-26
