# Pressure:     3.000E-02 Ba
# Temperature:   3500.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      5.2877596E-32
    0.505000      7.0236082E-32
    0.510050      9.8448037E-32
    0.515150      5.2978878E-32
    0.520302      5.7558667E-32
    0.525505      6.4219981E-32
    0.530760      2.3365847E-31
    0.536068      8.2286568E-32
    0.541428      1.0051442E-31
    0.546843      1.0603176E-31
    0.552311      1.3343680E-31
    0.557834      1.8014597E-31
    0.563413      3.1439412E-30
    0.569047      4.7100674E-31
    0.574737      1.1295577E-30
    0.580484      5.4209697E-30
    0.586289      1.0330096E-25
    0.592152      3.4329062E-30
    0.598074      1.1590672E-30
    0.604054      7.2007951E-31
    0.610095      1.0485975E-30
    0.616196      5.6823557E-31
    0.622358      5.4478635E-31
    0.628582      4.6483361E-31
    0.634867      4.6311164E-31
    0.641216      6.4107629E-31
    0.647628      8.2883440E-31
    0.654104      7.7368745E-31
    0.660645      7.7864485E-31
    0.667252      7.3460429E-31
    0.673924      8.3087153E-31
    0.680664      8.0411484E-31
    0.687470      2.9020401E-30
    0.694345      1.1780464E-30
    0.701288      1.5522261E-30
    0.708301      2.0609029E-30
    0.715384      4.8017744E-30
    0.722538      4.5673944E-30
    0.729764      4.7555739E-30
    0.737061      4.6452703E-30
    0.744432      5.8552402E-30
    0.751876      6.3294330E-30
    0.759395      6.5793717E-30
    0.766989      3.9262438E-27
    0.774659      4.9606475E-30
    0.782405      4.9999176E-30
    0.790229      4.6477376E-30
    0.798132      5.2766327E-30
    0.806113      1.2056356E-29
    0.814174      1.4258301E-28
    0.822316      1.1176122E-29
    0.830539      1.1399070E-29
    0.838844      1.4072979E-29
    0.847233      1.4983409E-29
    0.855705      1.3065367E-29
    0.864262      1.2075685E-29
    0.872905      1.1838670E-29
    0.881634      1.3870116E-29
    0.890450      2.1164396E-29
    0.899355      1.5325556E-29
    0.908348      2.3863037E-29
    0.917432      3.4462372E-29
    0.926606      9.3590983E-29
    0.935872      7.6665204E-29
    0.945231      1.3357954E-28
    0.954683      8.6896921E-29
    0.964230      1.0936476E-28
    0.973872      1.2307253E-28
    0.983611      1.0605252E-28
    0.993447      9.5548203E-29
    1.003382      8.9644203E-29
    1.013416      9.1861360E-29
    1.023550      8.9124451E-29
    1.033785      7.5636012E-29
    1.044123      6.6785962E-29
    1.054564      5.9928663E-29
    1.065110      5.6708844E-29
    1.075761      5.7834402E-29
    1.086519      1.1662914E-28
    1.097384      1.9736311E-28
    1.108358      2.8346649E-28
    1.119441      2.3722305E-28
    1.130636      3.3715304E-28
    1.141942      3.2079287E-28
    1.153361      3.3018800E-28
    1.164895      3.9010507E-28
    1.176544      3.5761204E-28
    1.188309      3.6848496E-28
    1.200192      3.3856816E-28
    1.212194      2.9178639E-28
    1.224316      2.7535968E-28
    1.236560      2.5898557E-28
    1.248925      2.5371917E-28
    1.261414      2.3286310E-28
    1.274028      2.0925308E-28
    1.286769      1.9484496E-28
    1.299636      2.3499097E-28
    1.312633      3.1034445E-28
    1.325759      7.0446374E-27
    1.339017      4.0877623E-27
    1.352407      2.2478600E-27
    1.365931      1.8208435E-27
    1.379590      2.1582939E-27
    1.393386      2.6195444E-27
    1.407320      3.3352485E-27
    1.421393      3.2781036E-27
    1.435607      3.1463788E-27
    1.449963      3.2982090E-27
    1.464463      3.0979367E-27
    1.479108      2.8028401E-27
    1.493899      2.5059777E-27
    1.508838      2.3865839E-27
    1.523926      2.1616596E-27
    1.539165      2.0589410E-27
    1.554557      2.7460742E-27
    1.570102      2.8183245E-27
    1.585803      1.7045956E-27
    1.601662      1.9909829E-27
    1.617678      2.7609501E-27
    1.633855      1.9731452E-27
    1.650193      1.3219724E-27
