# Pressure:     1.000E-04 Ba
# Temperature:    275.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.0737349E-29
    0.505000      3.5475558E-29
    0.510050      4.1884364E-30
    0.515150      2.7912654E-31
    0.520302      2.7574721E-30
    0.525505      2.6834743E-30
    0.530760      7.5060673E-31
    0.536068      7.4715049E-30
    0.541428      2.3296060E-29
    0.546843      5.8062932E-30
    0.552311      3.9421612E-31
    0.557834      1.2061464E-30
    0.563413      1.1675899E-29
    0.569047      3.0792102E-29
    0.574737      1.5598136E-29
    0.580484      1.0170753E-29
    0.586289      3.2181747E-28
    0.592152      2.1566045E-28
    0.598074      2.9897976E-29
    0.604054      1.4131836E-30
    0.610095      1.2963894E-31
    0.616196      1.0226921E-31
    0.622358      2.0643781E-29
    0.628582      2.1371657E-29
    0.634867      1.7005308E-29
    0.641216      7.4085580E-29
    0.647628      1.3462797E-28
    0.654104      8.2142852E-29
    0.660645      8.8823978E-30
    0.667252      5.4332179E-31
    0.673924      1.1317194E-30
    0.680664      1.0322478E-29
    0.687470      2.6155079E-28
    0.694345      3.5616668E-28
    0.701288      2.3461273E-28
    0.708301      1.6333840E-28
    0.715384      2.4413527E-27
    0.722538      2.1625272E-27
    0.729764      4.1088683E-28
    0.737061      8.2095349E-29
    0.744432      6.9804172E-30
    0.751876      1.7695682E-30
    0.759395      3.2943365E-31
    0.766989      3.0022131E-31
    0.774659      2.1584609E-30
    0.782405      1.2804987E-28
    0.790229      1.5323350E-28
    0.798132      2.1983838E-28
    0.806113      8.4427372E-28
    0.814174      1.1365277E-27
    0.822316      1.1023438E-27
    0.830539      5.9879709E-28
    0.838844      3.6969385E-28
    0.847233      3.3663782E-28
    0.855705      3.5048498E-28
    0.864262      5.0904267E-28
    0.872905      8.5531855E-28
    0.881634      1.4461014E-27
    0.890450      1.5947330E-26
    0.899355      9.9460806E-27
    0.908348      5.2725516E-27
    0.917432      1.8437225E-27
    0.926606      4.0728897E-26
    0.935872      2.0232835E-26
    0.945231      2.3441061E-26
    0.954683      1.3208132E-26
    0.964230      3.9928101E-27
    0.973872      3.7993615E-27
    0.983611      4.6238131E-27
    0.993447      4.6835288E-27
    1.003382      4.4571731E-27
    1.013416      9.7914766E-27
    1.023550      1.3930533E-26
    1.033785      8.4566341E-27
    1.044123      2.8223223E-27
    1.054564      7.6253387E-28
    1.065110      1.1619387E-27
    1.075761      1.3387851E-27
    1.086519      1.5378525E-27
    1.097384      2.7035801E-27
    1.108358      1.9381818E-26
    1.119441      5.9098085E-26
    1.130636      7.2687006E-26
    1.141942      3.2401405E-26
    1.153361      6.2571086E-26
    1.164895      8.0467166E-26
    1.176544      3.6818955E-26
    1.188309      1.5756907E-26
    1.200192      1.8380790E-26
    1.212194      1.9941204E-26
    1.224316      9.3603201E-27
    1.236560      2.1756166E-27
    1.248925      2.8380146E-27
    1.261414      1.8029052E-27
    1.274028      3.7313547E-27
    1.286769      1.1567582E-26
    1.299636      1.6100909E-26
    1.312633      2.1340584E-26
    1.325759      4.0949410E-26
    1.339017      1.0950387E-25
    1.352407      7.5004875E-25
    1.365931      5.0753645E-25
    1.379590      6.8658773E-25
    1.393386      5.4952666E-25
    1.407320      2.3834195E-25
    1.421393      1.2819448E-25
    1.435607      1.1275908E-25
    1.449963      4.9041787E-26
    1.464463      8.4508302E-26
    1.479108      1.3196329E-25
    1.493899      1.9349690E-25
    1.508838      2.1420520E-25
    1.523926      9.2414188E-26
    1.539165      4.9517456E-26
    1.554557      1.2836294E-26
    1.570102      5.1790461E-27
    1.585803      3.2189604E-27
    1.601662      3.6621182E-27
    1.617678      3.0513072E-26
    1.633855      1.3092551E-25
    1.650193      1.0223656E-25
    1.666695      8.8345132E-26
    1.683362      1.1786376E-25
    1.700196      1.6078089E-25
    1.717198      1.2504600E-25
    1.734370      7.4667071E-26
    1.751714      4.3342672E-26
    1.769231      8.5417853E-26
    1.786923      1.3521084E-25
    1.804792      2.4901526E-25
    1.822840      5.2259116E-25
    1.841069      6.7217239E-25
    1.859479      1.0935778E-24
    1.878074      1.9400560E-25
    1.896855      4.5067384E-25
    1.915823      3.3902886E-25
    1.934982      2.9574291E-25
    1.954331      3.4205458E-25
    1.973875      3.0105170E-25
    1.993613      2.7057382E-25
    2.013550      1.3163482E-25
    2.033685      3.4780341E-26
    2.054022      1.1734730E-26
    2.074562      4.0450047E-27
    2.095308      1.3325285E-27
    2.116261      4.9454497E-27
    2.137423      2.1190978E-26
    2.158798      9.5847794E-26
    2.180386      1.6090701E-25
    2.202190      3.2933173E-25
    2.224211      7.3472197E-25
    2.246454      1.2424374E-24
    2.268918      1.3724256E-24
    2.291607      1.4335424E-24
    2.314523      1.2008129E-24
    2.337669      1.5554058E-24
    2.361045      1.6801393E-24
    2.384656      5.5392628E-25
    2.408502      2.8909946E-25
    2.432587      1.4016282E-25
    2.456913      8.2571297E-26
    2.481482      1.1204233E-25
    2.506297      3.7137873E-25
    2.531360      8.3174373E-25
    2.556674      3.9187841E-24
    2.582240      5.3268685E-24
    2.608063      3.2021777E-24
    2.634143      1.9629898E-24
    2.660485      7.0864022E-24
    2.687090      2.6946618E-24
    2.713961      2.1392375E-24
    2.741100      3.6070615E-24
    2.768511      1.5770563E-24
    2.796196      8.8884924E-25
    2.824158      9.3961713E-25
    2.852400      6.0605202E-25
    2.880924      6.9465123E-25
    2.909733      5.8608229E-25
    2.938830      5.9251132E-25
    2.968219      3.1225492E-25
    2.997901      3.6414209E-25
    3.027880      3.6555134E-25
    3.058159      2.4815545E-25
    3.088740      3.5087048E-25
    3.119628      3.2586112E-25
    3.150824      1.1856136E-24
    3.182332      5.3341403E-24
    3.214156      5.5581456E-24
    3.246297      5.2252249E-24
    3.278760      3.9908533E-24
    3.311548      5.3355972E-24
    3.344663      4.0994592E-24
    3.378110      5.3662662E-24
    3.411891      2.9209767E-24
    3.446010      1.3974512E-24
    3.480470      5.6927713E-25
    3.515275      9.2019231E-25
    3.550427      6.4067586E-25
    3.585932      4.5239378E-25
    3.621791      2.7987016E-25
    3.658009      1.8023017E-25
    3.694589      2.3656853E-25
    3.731535      1.1734218E-25
    3.768850      1.2707928E-25
    3.806539      5.1059778E-26
    3.844604      1.3387353E-25
    3.883050      7.5570971E-26
    3.921881      6.8176137E-26
    3.961099      5.1392761E-26
    4.000710      3.5880476E-26
    4.040718      3.1485167E-26
    4.081125      1.7874999E-26
    4.121936      9.9482890E-27
    4.163155      5.3669219E-27
    4.204787      1.0587522E-26
    4.246835      5.5116268E-27
    4.289303      3.3851837E-27
    4.332196      2.8365865E-27
    4.375518      2.3444021E-27
    4.419273      2.9071903E-27
    4.463466      1.5449121E-27
    4.508101      3.1699471E-27
    4.553182      1.4002811E-27
    4.598714      1.4893659E-27
    4.644701      4.8141816E-27
    4.691148      5.3873518E-27
    4.738059      2.2065992E-27
    4.785440      3.1281620E-27
    4.833294      3.4245294E-27
    4.881627      8.5304042E-27
    4.930443      2.2250725E-26
    4.979748      4.0226289E-26
    5.029545      2.7167498E-27
    5.079841      2.6351329E-26
    5.130639      9.3178993E-26
    5.181946      1.5947768E-25
    5.233765      1.2765527E-25
    5.286103      3.9639645E-26
    5.338964      1.3030433E-25
    5.392353      1.3960108E-24
    5.446277      2.8430993E-25
    5.500740      4.6300721E-25
    5.555747      9.8045717E-25
    5.611304      1.5195777E-24
    5.667418      1.8043635E-24
    5.724092      3.5241047E-24
    5.781333      2.6465595E-24
    5.839146      4.9020449E-24
    5.897537      3.5988621E-24
    5.956513      2.2958873E-24
    6.016078      5.4021502E-24
    6.076239      2.4494690E-24
    6.137001      5.0152330E-24
    6.198371      9.4491289E-25
    6.260355      6.1500885E-25
    6.322958      1.3881457E-24
    6.386188      4.3582484E-24
    6.450050      4.6761362E-24
    6.514550      3.7317446E-24
    6.579696      8.4671720E-24
    6.645493      1.9950835E-24
    6.711948      9.7422766E-25
    6.779067      1.4782580E-24
    6.846858      9.3852739E-25
    6.915326      1.2110126E-24
    6.984480      1.4368368E-24
    7.054324      3.7489572E-25
    7.124868      6.5632723E-25
    7.196116      6.9439578E-25
    7.268078      1.4728864E-24
    7.340758      4.1725424E-24
    7.414166      5.6344564E-24
    7.488308      3.2846613E-24
    7.563191      1.2186941E-24
    7.638823      5.9035853E-23
    7.715211      3.9612153E-24
    7.792363      2.2569288E-24
    7.870286      2.4153046E-24
    7.948989      1.9682025E-24
    8.028479      1.3998741E-24
    8.108764      7.1891683E-25
    8.189852      5.1398197E-25
    8.271750      2.1158359E-25
    8.354468      1.7869185E-25
    8.438012      2.5767282E-25
    8.522393      5.7569920E-26
    8.607616      2.4395730E-25
    8.693693      2.8695373E-25
    8.780630      1.9398770E-25
    8.868436      5.8400666E-25
    8.957120      1.5751030E-25
    9.046691      4.4952748E-25
    9.137158      7.1665564E-25
    9.228530      4.1068644E-25
    9.320815      4.8847652E-25
    9.414023      4.1643068E-25
    9.508164      5.5622798E-25
    9.603245      6.9350936E-25
    9.699278      2.4524859E-25
    9.796270      3.9680680E-25
    9.894233      1.4180212E-26
    9.993175      6.8874579E-25
   10.093107      1.0922345E-27
   10.194038      4.7642504E-27
   10.295979      3.0956855E-23
   10.398938      2.7140852E-24
   10.502928      1.4928290E-24
   10.607957      6.0407468E-25
   10.714037      2.2249194E-23
   10.821177      1.0991681E-24
   10.929389      4.0628081E-25
   11.038683      1.0408809E-25
   11.149070      4.0253056E-25
   11.260560      3.3047248E-26
   11.373166      1.7032764E-26
   11.486898      5.9859206E-25
   11.601766      1.7654958E-26
   11.717784      6.5337858E-25
   11.834962      4.5286794E-26
   11.953312      6.1964827E-25
   12.072845      5.7591820E-25
   12.193573      4.2270568E-25
   12.315509      3.9052240E-25
   12.438664      1.0331934E-25
   12.563051      2.3142963E-25
   12.688681      1.6655288E-25
   12.815568      2.1907918E-25
   12.943724      1.4018337E-25
   13.073161      1.0197337E-25
   13.203892      1.2560065E-25
   13.335931      1.1134754E-25
   13.469291      5.7047127E-26
   13.603984      6.1847270E-26
   13.740023      1.0040329E-25
   13.877424      4.4145455E-26
   14.016198      1.2887069E-25
   14.156360      4.1869470E-26
   14.297924      2.2126895E-26
   14.440903      8.7785916E-26
   14.585312      1.8244125E-26
   14.731165      2.1545272E-26
   14.878477      4.2450067E-26
   15.027261      3.0956680E-26
   15.177534      1.9890190E-26
   15.329309      3.7849030E-26
   15.482602      4.5668743E-26
   15.637428      6.9232523E-26
   15.793803      4.1061004E-25
   15.951741      9.5062524E-26
   16.111258      5.5616770E-26
   16.272371      2.6448540E-26
   16.435094      2.3453795E-26
   16.599445      2.8301889E-26
   16.765440      8.1130239E-26
   16.933094      1.8174363E-26
   17.102425      4.4135713E-26
   17.273449      6.0442805E-26
   17.446184      6.7565341E-26
   17.620646      1.0589535E-26
   17.796852      1.0071492E-26
   17.974821      3.5486631E-26
   18.154569      8.3186292E-26
   18.336115      1.3585404E-26
   18.519476      3.7595598E-26
   18.704670      1.2394959E-26
   18.891717      1.3979173E-25
   19.080634      1.2731175E-25
   19.271441      3.0984199E-26
   19.464155      3.8381569E-26
   19.658797      3.8182424E-26
   19.855385      6.4577637E-26
   20.053938      3.0224524E-26
   20.254478      3.8717792E-26
   20.457023      1.7195513E-25
   20.661593      2.9012093E-26
   20.868209      3.3374539E-26
   21.076891      2.0334629E-25
   21.287660      1.1312800E-26
   21.500536      9.1080201E-26
   21.715542      1.0713301E-24
   21.932697      1.5441832E-25
   22.152024      1.5869726E-25
   22.373544      3.5324369E-25
   22.597280      8.0533625E-27
   22.823253      5.8900248E-26
   23.051485      1.1043638E-25
   23.282000      2.5436088E-25
   23.514820      4.7762923E-25
   23.749968      1.6599106E-24
   23.987468      7.5646374E-27
   24.227343      9.6911966E-27
   24.469616      1.5521277E-26
   24.714312      4.3450314E-25
   24.961455      2.4515251E-24
   25.211070      1.0342579E-24
   25.463180      9.4264438E-27
   25.717812      8.7927554E-25
   25.974990      2.2092771E-26
   26.234740      4.0060865E-26
   26.497088      3.0283080E-24
   26.762059      9.6516530E-25
   27.029679      6.3572960E-27
   27.299976      2.3691017E-26
   27.572976      7.4859266E-25
   27.848705      2.1969309E-26
   28.127193      5.2274723E-24
   28.408464      4.9179940E-24
   28.692549      8.9522968E-26
   28.979475      3.9683903E-26
   29.269269      3.6907338E-26
   29.561962      5.1092378E-24
   29.857582      2.9425094E-26
