# Pressure:     3.000E-01 Ba
# Temperature:   3250.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.1771257E-29
    0.505000      1.5352670E-29
    0.510050      1.9769199E-29
    0.515150      1.6615987E-29
    0.520302      1.8952568E-29
    0.525505      2.2640239E-29
    0.530760      4.7916272E-29
    0.536068      3.3001884E-29
    0.541428      4.1822575E-29
    0.546843      5.4682926E-29
    0.552311      7.5059796E-29
    0.557834      1.0920978E-28
    0.563413      5.7245685E-28
    0.569047      3.1996337E-28
    0.574737      7.6798672E-28
    0.580484      3.9189303E-27
    0.586289      1.4078978E-23
    0.592152      2.4421511E-27
    0.598074      6.4873220E-28
    0.604054      3.0788916E-28
    0.610095      2.6097202E-28
    0.616196      1.3190137E-28
    0.622358      1.0103414E-28
    0.628582      7.8862945E-29
    0.634867      6.7080931E-29
    0.641216      6.7558467E-29
    0.647628      7.0704354E-29
    0.654104      6.3321777E-29
    0.660645      5.9445612E-29
    0.667252      5.5167591E-29
    0.673924      5.7628391E-29
    0.680664      5.5139890E-29
    0.687470      2.5048324E-28
    0.694345      7.1144213E-29
    0.701288      8.9147363E-29
    0.708301      1.1312621E-28
    0.715384      2.4699717E-28
    0.722538      2.3621672E-28
    0.729764      2.5014024E-28
    0.737061      2.5194760E-28
    0.744432      3.2899652E-28
    0.751876      4.2076463E-28
    0.759395      1.3520727E-27
    0.766989      4.8786898E-25
    0.774659      4.6641455E-28
    0.782405      3.0910259E-28
    0.790229      2.5987430E-28
    0.798132      2.7421553E-28
    0.806113      5.9545314E-28
    0.814174      2.1803486E-26
    0.822316      5.5056670E-28
    0.830539      5.5552934E-28
    0.838844      6.7773812E-28
    0.847233      7.3081334E-28
    0.855705      6.3065840E-28
    0.864262      5.8416601E-28
    0.872905      5.7190292E-28
    0.881634      6.6692654E-28
    0.890450      1.0181504E-27
    0.899355      7.3704480E-28
    0.908348      1.1466724E-27
    0.917432      1.6686439E-27
    0.926606      4.5001082E-27
    0.935872      3.6867928E-27
    0.945231      6.3545996E-27
    0.954683      4.1936708E-27
    0.964230      5.2193878E-27
    0.973872      5.9051301E-27
    0.983611      5.0988994E-27
    0.993447      4.5891941E-27
    1.003382      4.3261397E-27
    1.013416      4.4239711E-27
    1.023550      4.2869043E-27
    1.033785      3.6401843E-27
    1.044123      3.2017329E-27
    1.054564      2.8819356E-27
    1.065110      2.7250922E-27
    1.075761      2.7817644E-27
    1.086519      5.6003001E-27
    1.097384      9.6255642E-27
    1.108358      1.3698787E-26
    1.119441      1.1418610E-26
    1.130636      1.7359494E-26
    1.141942      1.5429658E-26
    1.153361      1.5790965E-26
    1.164895      2.1570607E-26
    1.176544      1.7114558E-26
    1.188309      1.7737391E-26
    1.200192      1.6322446E-26
    1.212194      1.4016724E-26
    1.224316      1.3278387E-26
    1.236560      1.2947574E-26
    1.248925      1.3399610E-26
    1.261414      1.1234946E-26
    1.274028      1.0044327E-26
    1.286769      9.3579941E-27
    1.299636      1.1288480E-26
    1.312633      1.4967944E-26
    1.325759      3.9822800E-25
    1.339017      1.8907537E-25
    1.352407      1.0765478E-25
    1.365931      8.7234017E-26
    1.379590      1.0346500E-25
    1.393386      1.2521266E-25
    1.407320      1.6012429E-25
    1.421393      1.5584783E-25
    1.435607      1.5130325E-25
    1.449963      1.5888287E-25
    1.464463      1.4942371E-25
    1.479108      1.3470085E-25
    1.493899      1.2084527E-25
    1.508838      1.1502972E-25
    1.523926      1.0420795E-25
    1.539165      9.9106993E-26
    1.554557      8.9770421E-26
    1.570102      7.8577259E-26
    1.585803      6.7884805E-26
    1.601662      6.0362200E-26
    1.617678      5.4422418E-26
    1.633855      4.5911925E-26
    1.650193      3.8670424E-26
    1.666695      3.4279243E-26
    1.683362      3.8756604E-26
    1.700196      5.2675958E-26
    1.717198      7.4883334E-26
    1.734370      1.0617968E-25
    1.751714      1.4239956E-25
    1.769231      1.9751747E-25
    1.786923      2.3806051E-25
    1.804792      2.7451897E-25
    1.822840      2.4455949E-25
    1.841069      3.4308257E-25
    1.859479      3.0617959E-25
    1.878074      2.7382833E-25
    1.896855      2.2906247E-25
    1.915823      2.2962354E-25
    1.934982      2.3320455E-25
    1.954331      2.5288102E-25
    1.973875      2.8739223E-25
    1.993613      3.0120874E-25
    2.013550      2.7738057E-25
    2.033685      2.7058609E-25
    2.054022      2.4903937E-25
    2.074562      2.1543886E-25
    2.095308      1.8335922E-25
    2.116261      1.5565424E-25
    2.137423      1.2643663E-25
    2.158798      1.0610725E-25
    2.180386      8.9449134E-26
    2.202190      7.6381061E-26
    2.224211      6.8151407E-26
    2.246454      6.0655419E-26
    2.268918      5.7113272E-26
    2.291607      1.6590307E-25
    2.314523      2.9821315E-25
    2.337669      2.5124804E-25
    2.361045      2.1285068E-25
    2.384656      3.3930247E-25
    2.408502      4.9392962E-25
    2.432587      6.4420977E-25
    2.456913      9.4278850E-25
    2.481482      1.1254623E-24
    2.506297      1.3065190E-24
    2.531360      1.2908319E-24
    2.556674      1.2379498E-24
    2.582240      1.0328194E-24
    2.608063      7.9619624E-25
    2.634143      5.6806754E-25
    2.660485      1.0752432E-24
    2.687090      1.3067140E-24
    2.713961      1.4422241E-24
    2.741100      1.4835523E-24
    2.768511      1.2957920E-24
    2.796196      1.5924456E-24
    2.824158      1.7937443E-24
    2.852400      1.6476188E-24
    2.880924      1.6634076E-24
    2.909733      1.7915601E-24
    2.938830      1.7530321E-24
    2.968219      1.6490500E-24
    2.997901      1.5499612E-24
    3.027880      1.5364981E-24
    3.058159      1.3221015E-24
    3.088740      1.1750307E-24
    3.119628      1.0489410E-24
    3.150824      9.4407182E-25
    3.182332      8.6983127E-25
    3.214156      7.4068476E-25
    3.246297      6.6644068E-25
    3.278760      5.5738317E-25
    3.311548      5.0659385E-25
    3.344663      4.6867965E-25
    3.378110      4.1960173E-25
    3.411891      3.6738170E-25
    3.446010      3.2927699E-25
    3.480470      2.9889046E-25
    3.515275      2.7309788E-25
    3.550427      2.4497368E-25
    3.585932      2.2518668E-25
    3.621791      1.9838528E-25
    3.658009      1.7482895E-25
    3.694589      1.5867283E-25
    3.731535      1.4071852E-25
    3.768850      1.2023645E-25
    3.806539      1.1739622E-25
    3.844604      1.1141461E-25
    3.883050      1.0321232E-25
    3.921881      1.4956554E-25
    3.961099      1.1727013E-25
    4.000710      1.3206494E-25
    4.040718      1.6217588E-25
    4.081125      1.8364735E-25
    4.121936      1.8488055E-25
    4.163155      1.9122363E-25
    4.204787      1.9333920E-25
    4.246835      2.0917002E-25
    4.289303      1.1621593E-24
    4.332196      3.4608232E-24
    4.375518      6.6983482E-24
    4.419273      8.4516939E-24
    4.463466      1.2969788E-23
    4.508101      1.0765195E-23
    4.553182      1.1135099E-23
    4.598714      9.4445893E-24
    4.644701      6.0283999E-24
    4.691148      5.1254858E-24
    4.738059      6.0208307E-24
    4.785440      6.4529568E-24
    4.833294      6.5567616E-24
    4.881627      6.6845961E-24
    4.930443      6.8427690E-24
    4.979748      6.4137579E-24
    5.029545      6.4107293E-24
    5.079841      5.0518234E-24
    5.130639      4.4103361E-24
    5.181946      4.1492525E-24
    5.233765      3.8893493E-24
    5.286103      3.5846251E-24
    5.338964      2.9670827E-24
    5.392353      2.5165598E-24
    5.446277      2.1918665E-24
    5.500740      2.1030615E-24
    5.555747      1.9270625E-24
    5.611304      1.8718572E-24
    5.667418      1.7609286E-24
    5.724092      1.5488841E-24
    5.781333      1.5641967E-24
    5.839146      1.3250786E-24
    5.897537      1.1943579E-24
    5.956513      9.0428136E-25
    6.016078      1.1484800E-24
    6.076239      8.7232576E-25
    6.137001      8.1606814E-25
    6.198371      7.5767090E-25
    6.260355      6.9363428E-25
    6.322958      7.9703435E-25
    6.386188      1.3152379E-24
    6.450050      2.4520780E-24
    6.514550      2.7559323E-24
    6.579696      3.8273387E-24
    6.645493      3.4771838E-24
    6.711948      3.2255098E-24
    6.779067      4.0345719E-24
    6.846858      3.2089023E-24
    6.915326      2.9404223E-24
    6.984480      3.3068840E-24
    7.054324      2.9222615E-24
    7.124868      2.6979692E-24
    7.196116      3.1188286E-24
    7.268078      3.0131842E-24
    7.340758      2.6579305E-24
    7.414166      2.9531810E-24
