# Pressure:     3.000E-06 Ba
# Temperature:    190.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.1776184E-29
    0.505000      3.5057317E-29
    0.510050      1.7087781E-30
    0.515150      1.6159719E-31
    0.520302      2.1021605E-30
    0.525505      2.5590166E-30
    0.530760      4.5662586E-31
    0.536068      6.1335081E-30
    0.541428      2.6354481E-29
    0.546843      4.0265287E-30
    0.552311      1.6311597E-31
    0.557834      1.0976997E-30
    0.563413      7.9069912E-30
    0.569047      3.0948230E-29
    0.574737      1.0419422E-29
    0.580484      6.8584990E-30
    0.586289      3.3803170E-28
    0.592152      1.8841910E-28
    0.598074      1.2338624E-29
    0.604054      4.6431366E-31
    0.610095      6.6822683E-32
    0.616196      6.4483731E-32
    0.622358      1.4039538E-29
    0.628582      2.0441029E-29
    0.634867      1.1101773E-29
    0.641216      4.6907142E-29
    0.647628      1.3550857E-28
    0.654104      4.9195688E-29
    0.660645      3.6938738E-30
    0.667252      1.2988897E-31
    0.673924      5.3053133E-31
    0.680664      9.6840535E-30
    0.687470      1.7308820E-28
    0.694345      3.4373862E-28
    0.701288      1.7242836E-28
    0.708301      1.2110791E-28
    0.715384      2.3745661E-27
    0.722538      2.0261020E-27
    0.729764      2.4110150E-28
    0.737061      3.0777972E-29
    0.744432      2.5874636E-30
    0.751876      9.2357323E-31
    0.759395      8.4691985E-32
    0.766989      8.8715540E-32
    0.774659      7.3113892E-31
    0.782405      8.5524629E-29
    0.790229      1.2587343E-28
    0.798132      1.6952601E-28
    0.806113      4.3384255E-28
    0.814174      1.0765962E-27
    0.822316      1.0170138E-27
    0.830539      3.2421020E-28
    0.838844      3.6218695E-28
    0.847233      3.0332546E-28
    0.855705      3.4986143E-28
    0.864262      4.8726917E-28
    0.872905      8.5469022E-28
    0.881634      1.2948500E-27
    0.890450      1.7488148E-26
    0.899355      1.0096591E-26
    0.908348      3.8530479E-27
    0.917432      1.3405118E-27
    0.926606      3.0692336E-26
    0.935872      1.9014866E-26
    0.945231      1.6385924E-26
    0.954683      7.7147424E-27
    0.964230      3.2311223E-27
    0.973872      2.7936641E-27
    0.983611      4.7730901E-27
    0.993447      4.8298096E-27
    1.003382      4.2872085E-27
    1.013416      9.3476720E-27
    1.023550      1.6438024E-26
    1.033785      8.4606471E-27
    1.044123      1.8788343E-27
