# Pressure:     3.000E-04 Ba
# Temperature:   1200.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      7.0993656E-30
    0.505000      5.3219600E-30
    0.510050      4.9893516E-30
    0.515150      2.2139294E-30
    0.520302      1.2234405E-30
    0.525505      9.8467378E-31
    0.530760      8.5437007E-31
    0.536068      2.7835387E-30
    0.541428      3.6054981E-30
    0.546843      3.3662219E-30
    0.552311      2.1366097E-30
    0.557834      1.2769830E-30
    0.563413      5.1514310E-30
    0.569047      5.2779014E-30
    0.574737      7.6091949E-30
    0.580484      1.4917351E-29
    0.586289      1.5744021E-24
    0.592152      4.7859346E-29
    0.598074      3.5271657E-29
    0.604054      1.8144587E-29
    0.610095      7.8971247E-30
    0.616196      6.1697380E-30
    0.622358      1.2103782E-29
    0.628582      9.5346714E-30
    0.634867      1.1592958E-29
    0.641216      4.2519417E-29
    0.647628      3.6358707E-29
    0.654104      4.2237216E-29
    0.660645      2.8875072E-29
    0.667252      1.4760150E-29
    0.673924      1.1067118E-29
    0.680664      8.6348469E-30
    0.687470      1.2854759E-28
    0.694345      5.4165620E-29
    0.701288      8.6107470E-29
    0.708301      1.3598253E-28
    0.715384      4.6692694E-28
    0.722538      3.8554711E-28
    0.729764      3.8844694E-28
    0.737061      2.4865685E-28
    0.744432      1.4975656E-28
    0.751876      9.0396966E-29
    0.759395      8.0674171E-29
    0.766989      6.7053472E-25
    0.774659      4.8139446E-29
    0.782405      7.2307985E-29
    0.790229      6.6719502E-29
    0.798132      1.0980745E-28
    0.806113      7.3124039E-28
    0.814174      4.7898487E-28
    0.822316      5.4405338E-28
    0.830539      5.1501718E-28
    0.838844      3.7480955E-28
    0.847233      2.3971831E-28
    0.855705      1.2500802E-28
    0.864262      8.6416284E-29
    0.872905      7.1334859E-29
    0.881634      1.9370224E-28
    0.890450      1.2089043E-27
    0.899355      5.2130254E-28
    0.908348      1.1518970E-27
    0.917432      1.8832083E-27
    0.926606      9.7604275E-27
    0.935872      4.9899206E-27
    0.945231      1.7755233E-26
    0.954683      7.8671472E-27
    0.964230      5.2729744E-27
    0.973872      3.9022609E-27
    0.983611      2.3227254E-27
    0.993447      1.4409954E-27
    1.003382      8.5827400E-28
    1.013416      5.0717624E-28
    1.023550      3.2908076E-28
    1.033785      2.0761978E-28
    1.044123      1.8028709E-28
    1.054564      1.9437065E-28
    1.065110      2.4640119E-28
    1.075761      3.0971601E-28
    1.086519      1.7005993E-27
    1.097384      7.2031756E-27
    1.108358      1.7043909E-26
    1.119441      1.2371531E-26
    1.130636      1.7616297E-26
    1.141942      1.0932004E-26
    1.153361      1.2297705E-26
    1.164895      1.3436941E-26
    1.176544      7.5850366E-27
    1.188309      4.3405504E-27
    1.200192      2.6520840E-27
    1.212194      1.6057165E-27
    1.224316      1.1131159E-27
    1.236560      7.7159615E-28
    1.248925      6.3368968E-28
    1.261414      9.2334234E-28
    1.274028      1.4715600E-27
    1.286769      2.5438273E-27
    1.299636      3.2286995E-27
    1.312633      4.8873882E-27
    1.325759      2.3043648E-25
    1.339017      2.8558209E-25
    1.352407      2.2818194E-25
    1.365931      1.2109222E-25
    1.379590      2.0870596E-25
    1.393386      1.9969703E-25
    1.407320      2.3920929E-25
    1.421393      1.8682931E-25
    1.435607      1.3947593E-25
    1.449963      9.9718005E-26
    1.464463      6.7212544E-26
    1.479108      4.6801364E-26
    1.493899      3.4598450E-26
    1.508838      2.5449168E-26
    1.523926      1.6131742E-26
    1.539165      9.8724758E-27
    1.554557      7.2074070E-27
    1.570102      4.3864976E-27
    1.585803      2.9284460E-27
    1.601662      2.1263938E-27
    1.617678      1.8052030E-27
    1.633855      1.6124892E-27
    1.650193      1.9858250E-27
    1.666695      1.8145416E-27
    1.683362      2.9360606E-27
    1.700196      5.1837945E-27
    1.717198      1.3918436E-26
    1.734370      3.1793411E-26
    1.751714      7.4667325E-26
    1.769231      1.4446793E-25
    1.786923      2.1941595E-25
    1.804792      3.2149739E-25
    1.822840      3.1289300E-25
    1.841069      3.5980514E-25
    1.859479      4.0070782E-25
    1.878074      1.6622404E-25
    1.896855      1.8994636E-25
    1.915823      2.4208388E-25
    1.934982      2.8693786E-25
    1.954331      2.8175830E-25
    1.973875      1.7215387E-25
    1.993613      1.1192010E-25
    2.013550      6.5338633E-26
    2.033685      4.3841765E-26
