# Pressure:     3.000E+01 Ba
# Temperature:    475.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.2464855E-29
    0.505000      3.5804269E-29
    0.510050      1.1145586E-29
    0.515150      1.2916214E-30
    0.520302      2.3888465E-30
    0.525505      2.5699437E-30
    0.530760      1.0537107E-30
    0.536068      1.0650185E-29
    0.541428      2.0071112E-29
    0.546843      9.9564913E-30
    0.552311      1.6706538E-30
    0.557834      1.5109718E-30
    0.563413      1.7474748E-29
    0.569047      2.7590471E-29
    0.574737      2.2179615E-29
    0.580484      1.8103163E-29
    0.586289      3.1971024E-28
    0.592152      2.4976577E-28
    0.598074      7.7919464E-29
    0.604054      1.0804220E-29
    0.610095      1.2235078E-30
    0.616196      4.8328014E-31
    0.622358      2.8827278E-29
    0.628582      2.5679105E-29
    0.634867      2.6605845E-29
    0.641216      1.3338405E-28
    0.647628      1.5336383E-28
    0.654104      1.3156843E-28
    0.660645      2.8865704E-29
    0.667252      3.8880261E-30
    0.673924      3.1874234E-30
    0.680664      1.3979006E-29
    0.687470      3.9964906E-28
    0.694345      2.9740627E-28
    0.701288      3.2130247E-28
    0.708301      2.7067153E-28
    0.715384      2.6642666E-27
    0.722538      2.2583079E-27
    0.729764      9.4472318E-28
    0.737061      2.7755484E-28
    0.744432      4.8700716E-29
    0.751876      8.9534974E-30
    0.759395      2.5360818E-30
    0.766989      1.7405347E-30
    0.774659      1.3080125E-29
    0.782405      2.5053524E-28
    0.790229      2.0644369E-28
    0.798132      2.9015448E-28
    0.806113      1.8372065E-27
    0.814174      2.1261066E-27
    0.822316      1.9659158E-27
    0.830539      1.3901730E-27
    0.838844      5.5826027E-28
    0.847233      4.7597659E-28
    0.855705      4.3952263E-28
    0.864262      6.3110380E-28
    0.872905      9.8606804E-28
    0.881634      2.4824980E-27
    0.890450      1.4606300E-26
    0.899355      8.8738366E-27
    0.908348      6.9504071E-27
    0.917432      3.8735043E-27
    0.926606      5.6376712E-26
    0.935872      3.0405795E-26
    0.945231      4.6218009E-26
    0.954683      2.4602285E-26
    0.964230      7.8764936E-27
    0.973872      6.6962297E-27
    0.983611      4.7754824E-27
    0.993447      4.4918147E-27
    1.003382      5.0283376E-27
    1.013416      1.0178140E-26
    1.023550      1.0084568E-26
    1.033785      7.7736678E-27
    1.044123      3.8846360E-27
    1.054564      1.4450036E-27
    1.065110      1.5410543E-27
    1.075761      1.5204444E-27
    1.086519      2.3224128E-27
    1.097384      7.1140798E-27
    1.108358      5.1018558E-26
    1.119441      8.6892421E-26
    1.130636      8.8455028E-26
    1.141942      6.0317996E-26
    1.153361      7.9519854E-26
    1.164895      6.9278423E-26
    1.176544      3.3935044E-26
    1.188309      2.2248846E-26
    1.200192      1.7628341E-26
    1.212194      1.6807287E-26
    1.224316      9.5345635E-27
    1.236560      4.3229356E-27
    1.248925      3.8028230E-27
    1.261414      2.0382074E-27
    1.274028      6.0892277E-27
    1.286769      1.2606735E-26
    1.299636      1.8854441E-26
    1.312633      2.5506764E-26
    1.325759      5.7754109E-26
    1.339017      4.5653482E-25
    1.352407      1.4970567E-24
    1.365931      6.4913924E-25
    1.379590      1.1028625E-24
    1.393386      8.9440661E-25
    1.407320      6.2614910E-25
