# Pressure:     1.000E-03 Ba
# Temperature:   2600.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.1483559E-30
    0.505000      1.0836404E-30
    0.510050      1.1081767E-30
    0.515150      8.1307156E-31
    0.520302      6.7348978E-31
    0.525505      8.3323791E-31
    0.530760      1.0823441E-30
    0.536068      1.0956135E-30
    0.541428      1.2987919E-30
    0.546843      1.1697536E-30
    0.552311      1.0975698E-30
    0.557834      1.0456311E-30
    0.563413      9.6965142E-30
    0.569047      1.8865435E-30
    0.574737      2.7781688E-30
    0.580484      6.9464328E-30
    0.586289      5.3694114E-25
    0.592152      1.2445236E-29
    0.598074      1.0465072E-29
    0.604054      9.3021162E-30
    0.610095      9.0359543E-30
    0.616196      1.0274107E-29
    0.622358      1.0767751E-29
    0.628582      9.5350618E-30
    0.634867      9.8512174E-30
    0.641216      1.6002178E-29
    0.647628      1.9962048E-29
    0.654104      1.9204788E-29
    0.660645      1.8521002E-29
    0.667252      1.7040434E-29
    0.673924      1.9003457E-29
    0.680664      1.7606576E-29
    0.687470      4.7049068E-29
    0.694345      2.8545920E-29
    0.701288      3.8999713E-29
    0.708301      5.4685492E-29
    0.715384      1.3747987E-28
    0.722538      1.2413396E-28
    0.729764      1.3000626E-28
    0.737061      1.2186222E-28
    0.744432      1.4362566E-28
    0.751876      1.4648952E-28
    0.759395      1.1503098E-28
    0.766989      8.9087912E-27
    0.774659      1.0037166E-28
    0.782405      1.0946534E-28
    0.790229      1.0141465E-28
    0.798132      1.2100107E-28
    0.806113      3.1924480E-28
    0.814174      6.7474360E-28
    0.822316      2.8188962E-28
    0.830539      2.8330208E-28
    0.838844      3.4031904E-28
    0.847233      3.4912004E-28
    0.855705      2.9525686E-28
    0.864262      2.6795476E-28
    0.872905      2.5651164E-28
    0.881634      3.0977831E-28
    0.890450      5.3632138E-28
    0.899355      3.6016511E-28
    0.908348      5.9313058E-28
    0.917432      8.9699385E-28
    0.926606      2.7062266E-27
    0.935872      2.0106265E-27
    0.945231      4.3363777E-27
    0.954683      2.4247121E-27
    0.964230      2.8547706E-27
    0.973872      3.0709251E-27
    0.983611      2.5484610E-27
    0.993447      2.2428998E-27
    1.003382      2.0501628E-27
    1.013416      2.0248901E-27
    1.023550      1.9176760E-27
    1.033785      1.6091013E-27
    1.044123      1.4002882E-27
    1.054564      1.2535251E-27
    1.065110      1.1787879E-27
    1.075761      1.2021876E-27
    1.086519      2.6907354E-27
    1.097384      4.8960945E-27
    1.108358      7.5377239E-27
    1.119441      6.0407036E-27
    1.130636      8.3605962E-27
    1.141942      7.7477446E-27
    1.153361      8.0080240E-27
    1.164895      8.8879956E-27
    1.176544      8.4251196E-27
    1.188309      8.4584857E-27
    1.200192      7.5280595E-27
    1.212194      6.3751636E-27
    1.224316      5.8947009E-27
    1.236560      5.2785476E-27
    1.248925      4.9488897E-27
    1.261414      4.8798862E-27
    1.274028      4.4558217E-27
    1.286769      4.2415301E-27
    1.299636      5.1598979E-27
    1.312633      6.9865687E-27
    1.325759      1.9886901E-25
    1.339017      1.2477392E-25
    1.352407      6.3777280E-26
    1.365931      4.7935940E-26
    1.379590      5.9805329E-26
    1.393386      7.0538478E-26
    1.407320      9.1116940E-26
    1.421393      8.7651416E-26
    1.435607      8.1603603E-26
    1.449963      8.3319024E-26
    1.464463      7.4801441E-26
    1.479108      6.5613694E-26
    1.493899      5.7954314E-26
    1.508838      5.4164772E-26
    1.523926      4.7928106E-26
    1.539165      4.4739225E-26
    1.554557      4.0217482E-26
    1.570102      3.4837621E-26
    1.585803      2.9420722E-26
    1.601662      2.5957902E-26
    1.617678      2.3603120E-26
    1.633855      1.9632788E-26
    1.650193      1.6501700E-26
    1.666695      1.4565945E-26
    1.683362      1.6586165E-26
    1.700196      2.3315842E-26
    1.717198      3.4892253E-26
    1.734370      5.0607750E-26
    1.751714      7.0890065E-26
    1.769231      1.0107582E-25
    1.786923      1.2663483E-25
    1.804792      1.5479698E-25
    1.822840      1.3393857E-25
    1.841069      1.8659015E-25
    1.859479      1.6501435E-25
    1.878074      1.3848232E-25
    1.896855      1.1827610E-25
    1.915823      1.1970108E-25
    1.934982      1.3202033E-25
    1.954331      1.4124029E-25
    1.973875      1.5482290E-25
    1.993613      1.5364252E-25
    2.013550      1.3433144E-25
    2.033685      1.2703232E-25
    2.054022      1.1426769E-25
    2.074562      9.5990192E-26
    2.095308      7.9535376E-26
    2.116261      6.6764122E-26
    2.137423      5.3467706E-26
    2.158798      4.4925037E-26
    2.180386      3.7999412E-26
    2.202190      3.2662128E-26
    2.224211      2.9719704E-26
    2.246454      2.6619993E-26
    2.268918      2.5901429E-26
    2.291607      9.9817299E-26
    2.314523      1.8691040E-25
    2.337669      1.4576282E-25
    2.361045      1.2118406E-25
    2.384656      1.9181738E-25
    2.408502      2.7168325E-25
    2.432587      3.3848041E-25
    2.456913      5.3547637E-25
    2.481482      6.3999383E-25
    2.506297      7.7154085E-25
    2.531360      7.9063402E-25
    2.556674      7.4999272E-25
    2.582240      6.1558233E-25
    2.608063      4.4792081E-25
    2.634143      3.1013893E-25
    2.660485      7.1271694E-25
    2.687090      7.8421547E-25
    2.713961      8.6787149E-25
    2.741100      8.7854469E-25
    2.768511      7.7564887E-25
    2.796196      9.1332564E-25
    2.824158      1.0075339E-24
    2.852400      9.2753050E-25
    2.880924      9.3097721E-25
    2.909733      1.0049452E-24
    2.938830      9.2025119E-25
    2.968219      8.6715375E-25
    2.997901      7.5717371E-25
    3.027880      7.6154481E-25
    3.058159      6.4467734E-25
    3.088740      5.5849033E-25
    3.119628      4.9649804E-25
    3.150824      4.3486409E-25
    3.182332      4.0052089E-25
    3.214156      3.3505601E-25
    3.246297      2.9982630E-25
    3.278760      2.5169856E-25
    3.311548      2.2839022E-25
    3.344663      2.1194342E-25
    3.378110      1.9103161E-25
    3.411891      1.6494013E-25
    3.446010      1.5034807E-25
    3.480470      1.3603214E-25
    3.515275      1.2296202E-25
    3.550427      1.1032807E-25
    3.585932      9.9348037E-26
    3.621791      8.7261733E-26
    3.658009      7.5933527E-26
    3.694589      6.8895853E-26
    3.731535      6.0993310E-26
    3.768850      5.1660036E-26
    3.806539      5.0497293E-26
    3.844604      5.1380237E-26
    3.883050      4.4235888E-26
    3.921881      7.0094349E-26
    3.961099      5.1367885E-26
    4.000710      5.9428483E-26
    4.040718      7.3717777E-26
    4.081125      8.5118679E-26
    4.121936      8.6826773E-26
    4.163155      9.3550549E-26
    4.204787      9.6050692E-26
    4.246835      1.0467059E-25
    4.289303      4.2446416E-25
    4.332196      1.9913658E-24
    4.375518      3.4523234E-24
    4.419273      5.7324086E-24
    4.463466      8.6952975E-24
    4.508101      7.2509596E-24
    4.553182      8.1330127E-24
    4.598714      5.9938733E-24
    4.644701      4.0245234E-24
    4.691148      3.3450849E-24
    4.738059      4.0945851E-24
    4.785440      4.5227688E-24
    4.833294      3.9069630E-24
    4.881627      3.8309497E-24
    4.930443      3.5787645E-24
    4.979748      3.3629865E-24
    5.029545      3.5645198E-24
    5.079841      2.8364155E-24
    5.130639      2.4675955E-24
    5.181946      2.2464994E-24
    5.233765      2.1080399E-24
    5.286103      1.8816234E-24
    5.338964      1.6575217E-24
    5.392353      1.3606488E-24
    5.446277      1.1471388E-24
    5.500740      1.1881480E-24
    5.555747      1.0330420E-24
    5.611304      9.9896343E-25
    5.667418      1.1676618E-24
    5.724092      9.5482347E-25
    5.781333      8.8708064E-25
    5.839146      8.4068544E-25
    5.897537      7.0155171E-25
    5.956513      4.7716757E-25
    6.016078      6.8699599E-25
    6.076239      4.6395664E-25
    6.137001      4.6259147E-25
    6.198371      3.8705734E-25
    6.260355      3.7587563E-25
    6.322958      4.1330756E-25
    6.386188      7.0665310E-25
    6.450050      1.4534140E-24
    6.514550      1.7166291E-24
    6.579696      2.3710175E-24
    6.645493      1.9526811E-24
    6.711948      1.8012633E-24
    6.779067      2.2866119E-24
    6.846858      1.7761618E-24
    6.915326      1.5915856E-24
    6.984480      1.8612309E-24
    7.054324      1.6233617E-24
    7.124868      1.4202831E-24
    7.196116      1.7383947E-24
    7.268078      1.6995924E-24
    7.340758      1.3629015E-24
    7.414166      1.6926350E-24
    7.488308      1.5240654E-24
    7.563191      1.7652054E-24
    7.638823      1.4002057E-24
    7.715211      1.4157012E-24
    7.792363      1.6177723E-24
    7.870286      1.5050684E-24
    7.948989      1.5713998E-24
    8.028479      1.6969549E-24
    8.108764      1.7938640E-24
    8.189852      1.4157804E-24
    8.271750      1.6945925E-24
    8.354468      1.2434857E-24
    8.438012      1.3853638E-24
    8.522393      1.2250780E-24
    8.607616      1.0815451E-24
    8.693693      1.1671050E-24
    8.780630      1.0173336E-24
    8.868436      9.2466465E-25
    8.957120      9.1655632E-25
    9.046691      9.2400843E-25
    9.137158      8.3121412E-25
