# Pressure:     1.000E+02 Ba
# Temperature:    310.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.1107341E-29
    0.505000      3.7283292E-29
    0.510050      4.8079417E-30
    0.515150      3.2708693E-31
    0.520302      2.1728081E-30
    0.525505      2.6709637E-30
    0.530760      8.2073466E-31
    0.536068      8.6923506E-30
    0.541428      2.2037950E-29
    0.546843      6.6634638E-30
    0.552311      5.2273535E-31
    0.557834      1.2914733E-30
    0.563413      1.2171075E-29
    0.569047      3.1908680E-29
    0.574737      1.5779653E-29
    0.580484      1.2152941E-29
    0.586289      3.2332655E-28
    0.592152      2.4699142E-28
    0.598074      3.6369702E-29
    0.604054      2.0928367E-30
    0.610095      1.8120938E-31
    0.616196      1.9391229E-31
    0.622358      2.2378389E-29
    0.628582      2.6819809E-29
    0.634867      1.7641438E-29
    0.641216      9.7313590E-29
    0.647628      1.6903438E-28
    0.654104      9.6973564E-29
    0.660645      1.1009968E-29
    0.667252      8.5012098E-31
    0.673924      1.5012954E-30
    0.680664      1.1358773E-29
    0.687470      2.9311309E-28
    0.694345      3.6218228E-28
    0.701288      2.5014761E-28
    0.708301      1.5743339E-28
    0.715384      3.0533880E-27
    0.722538      2.2931850E-27
    0.729764      5.7653814E-28
    0.737061      1.0607604E-28
    0.744432      9.6085241E-30
    0.751876      2.2905318E-30
    0.759395      5.0516259E-31
    0.766989      5.3180017E-31
    0.774659      3.8533706E-30
    0.782405      2.0391386E-28
    0.790229      2.1648579E-28
    0.798132      2.5710421E-28
    0.806113      1.0787303E-27
    0.814174      2.9609279E-27
    0.822316      2.0783321E-27
    0.830539      7.7415601E-28
    0.838844      3.7973418E-28
    0.847233      3.6216004E-28
    0.855705      3.4598798E-28
    0.864262      5.0839075E-28
    0.872905      8.3987522E-28
    0.881634      1.6640383E-27
    0.890450      1.6659085E-26
    0.899355      1.0195119E-26
    0.908348      5.6541770E-27
    0.917432      2.4252535E-27
    0.926606      5.4297939E-26
    0.935872      3.5658347E-26
    0.945231      3.3536894E-26
    0.954683      1.6901097E-26
    0.964230      5.0851221E-27
    0.973872      5.0371231E-27
    0.983611      4.2520829E-27
    0.993447      4.3422713E-27
    1.003382      4.3505441E-27
    1.013416      9.3889752E-27
    1.023550      1.2232358E-26
    1.033785      7.6404128E-27
    1.044123      2.9047370E-27
    1.054564      8.1292791E-28
    1.065110      1.2018591E-27
    1.075761      1.3078509E-27
    1.086519      1.7593643E-27
    1.097384      3.4118245E-27
    1.108358      2.8923735E-26
    1.119441      1.0260066E-25
    1.130636      8.6939081E-26
    1.141942      5.9401610E-26
    1.153361      6.5217374E-26
    1.164895      6.6995496E-26
    1.176544      3.3714434E-26
    1.188309      1.6869982E-26
    1.200192      1.7793142E-26
    1.212194      1.8265447E-26
    1.224316      8.7492808E-27
    1.236560      2.3226565E-27
    1.248925      3.1922110E-27
    1.261414      1.9018758E-27
    1.274028      4.0542989E-27
    1.286769      1.1429033E-26
    1.299636      1.6744008E-26
    1.312633      2.4220829E-26
    1.325759      4.0024681E-26
    1.339017      1.9628219E-25
    1.352407      1.5036019E-24
    1.365931      8.9610169E-25
    1.379590      1.1122780E-24
    1.393386      8.8302214E-25
    1.407320      3.8983971E-25
    1.421393      1.9498530E-25
    1.435607      1.5223332E-25
    1.449963      6.4264133E-26
    1.464463      1.2791273E-25
    1.479108      1.4191619E-25
    1.493899      1.7550232E-25
    1.508838      1.9721271E-25
    1.523926      1.0258915E-25
    1.539165      5.5176812E-26
    1.554557      1.4860142E-26
    1.570102      5.5949618E-27
    1.585803      3.1960078E-27
    1.601662      4.4271822E-27
    1.617678      4.1134844E-26
    1.633855      2.0144781E-25
    1.650193      1.2747213E-25
    1.666695      1.2147608E-25
    1.683362      1.2875644E-25
    1.700196      1.3653230E-25
    1.717198      1.1938516E-25
    1.734370      7.6354909E-26
    1.751714      5.1145552E-26
    1.769231      8.9480227E-26
    1.786923      2.2453199E-25
    1.804792      7.4890803E-25
    1.822840      1.8367079E-24
    1.841069      1.7228191E-24
    1.859479      2.2589679E-24
    1.878074      8.1116177E-25
    1.896855      1.4213752E-24
    1.915823      7.6667048E-25
    1.934982      4.8654978E-25
    1.954331      4.5120254E-25
    1.973875      3.6502716E-25
    1.993613      3.1473416E-25
    2.013550      1.6898472E-25
    2.033685      4.2254772E-26
    2.054022      1.5204343E-26
    2.074562      5.4913477E-27
    2.095308      2.3566761E-27
    2.116261      8.0729826E-27
    2.137423      4.0430285E-26
    2.158798      1.0399470E-25
    2.180386      2.6618378E-25
    2.202190      5.5447752E-25
    2.224211      8.3716552E-25
