# Pressure:     3.000E-06 Ba
# Temperature:   3250.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.0873912E-32
    0.505000      1.0436609E-32
    0.510050      1.0017144E-32
    0.515150      9.6147759E-33
    0.520302      9.2287929E-33
    0.525505      8.8585149E-33
    0.530760      8.5032904E-33
    0.536068      8.1624957E-33
    0.541428      7.8355337E-33
    0.546843      7.5218326E-33
    0.552311      7.2208449E-33
    0.557834      6.9320462E-33
    0.563413      6.6549343E-33
    0.569047      6.3890283E-33
    0.574737      6.1338673E-33
    0.580484      5.8890102E-33
    0.586289      7.2425730E-31
    0.592152      5.4285340E-33
    0.598074      5.2121218E-33
    0.604054      5.0044257E-33
    0.610095      4.8050894E-33
    0.616196      4.6137715E-33
    0.622358      4.4301449E-33
    0.628582      4.2538960E-33
    0.634867      4.0847242E-33
    0.641216      3.9223416E-33
    0.647628      3.7664721E-33
    0.654104      3.6168510E-33
    0.660645      3.4732246E-33
    0.667252      3.3353499E-33
    0.673924      3.2029935E-33
    0.680664      3.0759319E-33
    0.687470      2.9539509E-33
    0.694345      2.8368450E-33
    0.701288      2.7244170E-33
    0.708301      2.6164781E-33
    0.715384      2.5128470E-33
    0.722538      2.4133500E-33
    0.729764      2.3178204E-33
    0.737061      2.2260983E-33
    0.744432      2.1380306E-33
    0.751876      2.0534701E-33
    0.759395      1.9722758E-33
    0.766989      2.2152092E-32
    0.774659      1.8194502E-33
    0.782405      1.7475647E-33
    0.790229      1.6785364E-33
    0.798132      1.6122508E-33
    0.806113      1.5485980E-33
    0.814174      2.2447731E-33
    0.822316      1.4287731E-33
    0.830539      1.3724027E-33
    0.838844      1.3182683E-33
    0.847233      1.2662803E-33
    0.855705      1.2163531E-33
    0.864262      1.1684044E-33
    0.872905      1.1223551E-33
    0.881634      1.0781295E-33
    0.890450      1.0356548E-33
    0.899355      9.9486131E-34
    0.908348      9.5568191E-34
    0.917432      9.1805236E-34
    0.926606      8.8191093E-34
    0.935872      8.4719841E-34
    0.945231      8.1385794E-34
    0.954683      7.8183496E-34
    0.964230      7.5107708E-34
    0.973872      7.2153403E-34
    0.983611      6.9315754E-34
    0.993447      6.6590129E-34
    1.003382      6.3972081E-34
    1.013416      6.1457341E-34
    1.023550      5.9041809E-34
    1.033785      5.6721551E-34
    1.044123      5.8902875E-34
    1.054564      5.6303423E-34
    1.065110      5.0778531E-34
    1.075761      5.0169615E-34
    1.086519      4.6422327E-34
    1.097384      4.4599465E-34
    1.108358      4.6083416E-34
    1.119441      4.1422643E-34
    1.130636      4.9305766E-34
    1.141942      3.9493098E-34
    1.153361      3.7635668E-34
    1.164895      4.7770666E-34
    1.176544      3.2034055E-30
    1.188309      3.3382048E-34
    1.200192      3.1480156E-34
    1.212194      2.9886293E-34
    1.224316      2.8876170E-34
    1.236560      3.0844373E-34
    1.248925      3.2775169E-34
    1.261414      2.5467245E-34
    1.274028      2.4844659E-34
    1.286769      2.3509700E-34
    1.299636      2.2588224E-34
    1.312633      2.2152849E-34
    1.325759      1.6363258E-33
    1.339017      8.2061820E-34
    1.352407      5.3017116E-34
    1.365931      7.1992368E-34
    1.379590      5.4115664E-34
    1.393386      8.4246804E-34
    1.407320      1.0280494E-33
    1.421393      9.3010062E-34
    1.435607      1.1207286E-33
    1.449963      8.3066836E-34
    1.464463      1.0209377E-33
    1.479108      7.3278227E-34
    1.493899      7.2450825E-34
    1.508838      6.3998798E-34
    1.523926      6.2091814E-34
    1.539165      6.3407091E-34
    1.554557      7.8703448E-28
    1.570102      9.8815416E-28
    1.585803      2.5418722E-28
    1.601662      6.3923121E-28
