# Pressure:     3.000E-06 Ba
# Temperature:   1400.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      9.8875231E-30
    0.505000      7.5261855E-30
    0.510050      7.4014179E-30
    0.515150      3.7016685E-30
    0.520302      2.1295427E-30
    0.525505      1.8176054E-30
    0.530760      1.6788261E-30
    0.536068      4.1287328E-30
    0.541428      5.4055244E-30
    0.546843      5.0509881E-30
    0.552311      3.5785768E-30
    0.557834      2.3068796E-30
    0.563413      7.9859001E-30
    0.569047      7.1056861E-30
    0.574737      9.3906568E-30
    0.580484      1.2537616E-29
    0.586289      1.0104261E-24
    0.592152      6.1682328E-29
    0.598074      5.2960901E-29
    0.604054      3.1665750E-29
    0.610095      1.5903183E-29
    0.616196      1.5447274E-29
    0.622358      2.3273180E-29
    0.628582      1.8213852E-29
    0.634867      2.1825128E-29
    0.641216      6.7329776E-29
    0.647628      6.1444171E-29
    0.654104      6.9628434E-29
    0.660645      5.2527598E-29
    0.667252      3.1168217E-29
    0.673924      2.6452917E-29
    0.680664      2.0231188E-29
    0.687470      2.0728523E-28
    0.694345      8.6679147E-29
    0.701288      1.3854737E-28
    0.708301      2.2127536E-28
    0.715384      7.2361440E-28
    0.722538      5.8153022E-28
    0.729764      6.1877176E-28
    0.737061      4.3230580E-28
    0.744432      3.0782169E-28
    0.751876      2.1216958E-28
    0.759395      1.3223366E-28
    0.766989      2.4955127E-25
    0.774659      1.0611399E-28
    0.782405      1.4112970E-28
    0.790229      1.3107617E-28
    0.798132      2.0850746E-28
    0.806113      1.2025391E-27
    0.814174      8.1711224E-28
    0.822316      9.0820320E-28
    0.830539      8.6116629E-28
    0.838844      7.2538473E-28
    0.847233      5.3492926E-28
    0.855705      3.2314780E-28
    0.864262      2.4020188E-28
    0.872905      1.9407044E-28
    0.881634      4.0513102E-28
    0.890450      1.9244460E-27
    0.899355      8.5816820E-28
    0.908348      1.8343582E-27
    0.917432      3.1763681E-27
    0.926606      1.4660995E-26
    0.935872      7.7549894E-27
    0.945231      2.7410784E-26
    0.954683      1.2128953E-26
    0.964230      9.1890268E-27
    0.973872      7.4343208E-27
    0.983611      4.8179549E-27
    0.993447      3.3308834E-27
    1.003382      2.2754817E-27
    1.013416      1.5871845E-27
    1.023550      1.1752883E-27
    1.033785      8.1894553E-28
    1.044123      6.7524170E-28
    1.054564      6.2435044E-28
    1.065110      6.4991373E-28
    1.075761      7.3818031E-28
    1.086519      3.7641527E-27
    1.097384      1.3126206E-26
    1.108358      2.8355752E-26
    1.119441      2.0453374E-26
    1.130636      2.8593168E-26
    1.141942      1.8826358E-26
    1.153361      2.0763987E-26
    1.164895      2.4287650E-26
    1.176544      1.5751209E-26
    1.188309      1.0468246E-26
    1.200192      7.1273890E-27
    1.212194      4.7160208E-27
    1.224316      3.5874515E-27
    1.236560      2.6349592E-27
    1.248925      2.2164230E-27
    1.261414      2.7383145E-27
    1.274028      3.4624757E-27
    1.286769      5.0272037E-27
    1.299636      6.3775372E-27
    1.312633      9.6516801E-27
    1.325759      5.1338586E-25
    1.339017      5.1964256E-25
    1.352407      3.4879558E-25
    1.365931      1.8995555E-25
    1.379590      3.1529186E-25
    1.393386      3.1771820E-25
    1.407320      3.8220017E-25
    1.421393      3.1874539E-25
    1.435607      2.5445699E-25
    1.449963      2.0088907E-25
    1.464463      1.3983128E-25
    1.479108      1.0189333E-25
    1.493899      7.9011393E-26
    1.508838      6.2133963E-26
    1.523926      4.4225127E-26
    1.539165      3.1193470E-26
    1.554557      2.3030819E-26
    1.570102      1.6068801E-26
    1.585803      1.1746841E-26
    1.601662      8.8200225E-27
    1.617678      7.3396886E-27
    1.633855      6.1517662E-27
    1.650193      6.1269544E-27
    1.666695      5.2970629E-27
    1.683362      7.9188131E-27
    1.700196      1.4197309E-26
    1.717198      3.5706643E-26
    1.734370      7.3259362E-26
    1.751714      1.4587565E-25
    1.769231      2.7377749E-25
    1.786923      3.8852253E-25
    1.804792      5.3963468E-25
