# Pressure:     1.000E-05 Ba
# Temperature:   2450.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.7833559E-32
    0.505000      1.6379221E-32
    0.510050      1.5987570E-32
    0.515150      1.4554013E-32
    0.520302      1.4756920E-32
    0.525505      1.2457802E-32
    0.530760      1.2690626E-32
    0.536068      1.3645045E-32
    0.541428      1.4508752E-32
    0.546843      1.3149616E-32
    0.552311      1.2442261E-32
    0.557834      1.1370994E-32
    0.563413      4.2754674E-32
    0.569047      1.5952405E-32
    0.574737      1.6607158E-32
    0.580484      2.4544498E-32
    0.586289      2.2311058E-27
    0.592152      8.3648921E-32
    0.598074      7.7818183E-32
    0.604054      6.8611834E-32
    0.610095      5.6462189E-32
    0.616196      7.1691205E-32
    0.622358      7.7844378E-32
    0.628582      6.6712684E-32
    0.634867      6.8888440E-32
    0.641216      1.1840684E-31
    0.647628      1.4240868E-31
    0.654104      1.3922689E-31
    0.660645      1.3614174E-31
    0.667252      1.1915695E-31
    0.673924      1.2985810E-31
    0.680664      1.1745002E-31
    0.687470      3.3662775E-31
    0.694345      2.0073273E-31
    0.701288      2.7901739E-31
    0.708301      3.9918947E-31
    0.715384      1.0410033E-30
    0.722538      9.1611243E-31
    0.729764      9.6205281E-31
    0.737061      8.8582241E-31
    0.744432      1.0065320E-30
    0.751876      9.9405169E-31
    0.759395      7.6517592E-31
    0.766989      2.6778749E-29
    0.774659      7.0619943E-31
    0.782405      7.2602970E-31
    0.790229      6.7031710E-31
    0.798132      8.1358823E-31
    0.806113      2.3094124E-30
    0.814174      3.0945847E-30
    0.822316      2.0056633E-30
    0.830539      1.9989582E-30
    0.838844      2.3555084E-30
    0.847233      2.3685458E-30
    0.855705      1.9520212E-30
    0.864262      1.7482953E-30
    0.872905      1.6451140E-30
    0.881634      2.0333032E-30
    0.890450      3.8203253E-30
    0.899355      2.4374465E-30
    0.908348      4.1532249E-30
    0.917432      6.4919896E-30
    0.926606      2.0316333E-29
    0.935872      1.4542458E-29
    0.945231      3.2426049E-29
    0.954683      1.8113995E-29
    0.964230      2.0487272E-29
    0.973872      2.1599478E-29
    0.983611      1.7492260E-29
    0.993447      1.5211631E-29
    1.003382      1.3660141E-29
    1.013416      1.3144297E-29
    1.023550      1.2267516E-29
    1.033785      1.0160159E-29
    1.044123      8.8390702E-30
    1.054564      7.8513969E-30
    1.065110      7.3486740E-30
    1.075761      7.5081247E-30
    1.086519      1.8018277E-29
    1.097384      3.4356437E-29
    1.108358      5.4866845E-29
    1.119441      4.2917892E-29
    1.130636      5.9687251E-29
    1.141942      5.3709871E-29
    1.153361      5.5619989E-29
    1.164895      6.2412338E-29
    1.176544      6.2254781E-29
    1.188309      5.6242842E-29
    1.200192      4.9302851E-29
    1.212194      4.1113809E-29
    1.224316      3.7428058E-29
    1.236560      3.3089649E-29
