# Pressure:     3.000E-04 Ba
# Temperature:   3000.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.2360738E-32
    0.505000      1.1863656E-32
    0.510050      1.1579997E-32
    0.515150      1.0929476E-32
    0.520302      1.0728217E-32
    0.525505      1.0069829E-32
    0.530760      1.1990954E-32
    0.536068      9.2786568E-33
    0.541428      8.9069948E-33
    0.546843      8.5504061E-33
    0.552311      8.2082684E-33
    0.557834      7.8799856E-33
    0.563413      6.3240849E-32
    0.569047      7.3071530E-33
    0.574737      9.3272002E-33
    0.580484      1.9236794E-32
    0.586289      2.4853713E-27
    0.592152      1.9235442E-32
    0.598074      1.2810253E-32
    0.604054      1.2352927E-32
    0.610095      1.9812863E-32
    0.616196      1.4208390E-32
    0.622358      1.5657945E-32
    0.628582      1.3407359E-32
    0.634867      1.3551390E-32
    0.641216      1.9543452E-32
    0.647628      2.5593604E-32
    0.654104      2.4119767E-32
    0.660645      2.6195949E-32
    0.667252      2.3529745E-32
    0.673924      2.6203626E-32
    0.680664      2.5109509E-32
    0.687470      7.1973166E-32
    0.694345      3.6867093E-32
    0.701288      4.8610623E-32
    0.708301      6.5347988E-32
    0.715384      1.5059227E-31
    0.722538      1.4330264E-31
    0.729764      1.4812352E-31
    0.737061      1.4454524E-31
    0.744432      1.8162336E-31
    0.751876      1.9379515E-31
    0.759395      1.6032274E-31
    0.766989      5.9700944E-29
    0.774659      1.6414708E-31
    0.782405      1.5623796E-31
    0.790229      1.4539379E-31
    0.798132      1.6627920E-31
    0.806113      3.7907933E-31
    0.814174      3.4309226E-30
    0.822316      3.5588097E-31
    0.830539      3.5688845E-31
    0.838844      4.4310275E-31
    0.847233      4.6956751E-31
    0.855705      4.0923659E-31
    0.864262      3.7900428E-31
    0.872905      3.7191804E-31
    0.881634      4.3917640E-31
    0.890450      6.6359487E-31
    0.899355      4.8265099E-31
    0.908348      7.5038889E-31
    0.917432      1.0744190E-30
    0.926606      2.9657749E-30
    0.935872      2.4052981E-30
    0.945231      4.2521408E-30
    0.954683      2.7306235E-30
    0.964230      3.4386013E-30
    0.973872      3.8650378E-30
    0.983611      3.3304748E-30
    0.993447      2.9919488E-30
    1.003382      2.8153931E-30
    1.013416      2.8848555E-30
    1.023550      2.7929760E-30
    1.033785      2.3763777E-30
    1.044123      2.1347776E-30
    1.054564      1.9021676E-30
    1.065110      1.7883740E-30
    1.075761      1.8296613E-30
    1.086519      3.6705302E-30
    1.097384      6.1814430E-30
    1.108358      8.9332045E-30
    1.119441      7.4571229E-30
    1.130636      1.0457366E-29
    1.141942      1.0060474E-29
    1.153361      1.0368702E-29
    1.164895      1.1623563E-29
    1.176544      1.4945482E-29
    1.188309      1.1590518E-29
    1.200192      1.0634705E-29
    1.212194      9.1689175E-30
    1.224316      8.6643979E-30
    1.236560      8.0116689E-30
    1.248925      7.7646824E-30
    1.261414      7.3065774E-30
    1.274028      6.5877403E-30
    1.286769      6.1326268E-30
    1.299636      7.4031635E-30
    1.312633      9.7735272E-30
    1.325759      2.2936483E-28
    1.339017      1.3590587E-28
    1.352407      7.0573547E-29
    1.365931      5.7183552E-29
