# Pressure:     3.000E+02 Ba
# Temperature:    375.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.4123869E-29
    0.505000      3.9994619E-29
    0.510050      7.3525842E-30
    0.515150      4.8430328E-31
    0.520302      2.3875832E-30
    0.525505      2.7272356E-30
    0.530760      9.3883284E-31
    0.536068      1.0435715E-29
    0.541428      2.2309050E-29
    0.546843      8.4480031E-30
    0.552311      8.3161515E-31
    0.557834      1.4117521E-30
    0.563413      1.5975203E-29
    0.569047      3.1433588E-29
    0.574737      1.9794285E-29
    0.580484      1.5703092E-29
    0.586289      3.4138251E-28
    0.592152      2.6452741E-28
    0.598074      5.3724010E-29
    0.604054      3.7859469E-30
    0.610095      3.2221256E-31
    0.616196      2.4952426E-31
    0.622358      2.6097587E-29
    0.628582      2.7365325E-29
    0.634867      2.2472797E-29
    0.641216      1.2325415E-28
    0.647628      1.6829200E-28
    0.654104      1.2093589E-28
    0.660645      1.5696070E-29
    0.667252      1.5608468E-30
    0.673924      2.0524636E-30
    0.680664      1.3031486E-29
    0.687470      3.6021777E-28
    0.694345      3.6045235E-28
    0.701288      3.0222802E-28
    0.708301      2.1271348E-28
    0.715384      2.9950166E-27
    0.722538      2.4465718E-27
    0.729764      7.6976593E-28
    0.737061      1.6203421E-28
    0.744432      1.7202167E-29
    0.751876      3.3954003E-30
    0.759395      8.4913634E-31
    0.766989      8.3048284E-31
    0.774659      6.5905105E-30
    0.782405      2.3930050E-28
    0.790229      2.2548909E-28
    0.798132      2.8948813E-28
    0.806113      1.4893432E-27
    0.814174      2.8800858E-27
    0.822316      2.1249744E-27
    0.830539      1.0877037E-27
    0.838844      4.1357150E-28
    0.847233      3.9236207E-28
    0.855705      3.6067414E-28
    0.864262      5.4940562E-28
    0.872905      8.7840800E-28
    0.881634      2.0710421E-27
    0.890450      1.6504731E-26
    0.899355      9.5493317E-27
    0.908348      6.2316771E-27
    0.917432      3.2106231E-27
    0.926606      5.9512316E-26
    0.935872      3.5164387E-26
    0.945231      3.8526729E-26
    0.954683      2.1494746E-26
    0.964230      6.0972803E-27
    0.973872      5.7785655E-27
    0.983611      4.3250153E-27
    0.993447      4.3613880E-27
    1.003382      4.6174737E-27
    1.013416      9.6579622E-27
    1.023550      1.1112161E-26
    1.033785      7.8610469E-27
    1.044123      3.3776894E-27
    1.054564      9.6464263E-28
    1.065110      1.3002238E-27
    1.075761      1.3786686E-27
    1.086519      1.9964112E-27
    1.097384      4.4066175E-27
    1.108358      4.0034243E-26
    1.119441      9.8093411E-26
    1.130636      8.8301551E-26
    1.141942      6.3068741E-26
    1.153361      7.3542279E-26
    1.164895      6.7435725E-26
    1.176544      3.3439606E-26
    1.188309      1.8799323E-26
    1.200192      1.7623933E-26
    1.212194      1.7071180E-26
    1.224316      8.8702581E-27
    1.236560      2.9294502E-27
    1.248925      3.3780499E-27
    1.261414      1.8536115E-27
    1.274028      4.9039338E-27
    1.286769      1.1723729E-26
    1.299636      1.7648648E-26
    1.312633      2.4565028E-26
    1.325759      4.3722346E-26
    1.339017      3.0757920E-25
    1.352407      1.6135641E-24
    1.365931      8.3743967E-25
    1.379590      1.1890330E-24
    1.393386      9.7608051E-25
    1.407320      5.3402916E-25
    1.421393      2.6117443E-25
    1.435607      1.6722351E-25
    1.449963      6.9620553E-26
    1.464463      1.3983016E-25
    1.479108      1.5957793E-25
    1.493899      1.5656541E-25
    1.508838      1.8292604E-25
    1.523926      1.0039427E-25
    1.539165      5.9651050E-26
    1.554557      1.8310603E-26
    1.570102      6.5509758E-27
    1.585803      3.8349849E-27
    1.601662      7.1869223E-27
    1.617678      5.8660951E-26
    1.633855      1.9967621E-25
    1.650193      1.3846426E-25
    1.666695      1.1915479E-25
    1.683362      1.3958686E-25
    1.700196      1.2592843E-25
    1.717198      1.1267665E-25
    1.734370      7.9339947E-26
    1.751714      6.4961500E-26
    1.769231      1.0441128E-25
    1.786923      3.1507685E-25
    1.804792      1.0056072E-24
    1.822840      1.9594952E-24
    1.841069      1.5745972E-24
    1.859479      2.2350865E-24
    1.878074      7.6513988E-25
    1.896855      1.5400571E-24
    1.915823      1.0324285E-24
    1.934982      6.2323066E-25
    1.954331      4.3829377E-25
    1.973875      3.4345378E-25
    1.993613      3.0292984E-25
    2.013550      1.9747850E-25
    2.033685      5.8254356E-26
    2.054022      1.9501037E-26
    2.074562      7.9126700E-27
    2.095308      3.8644403E-27
    2.116261      1.1840431E-26
    2.137423      4.7789382E-26
    2.158798      1.0706044E-25
    2.180386      3.4383534E-25
    2.202190      6.0228545E-25
    2.224211      8.4707278E-25
    2.246454      1.2920581E-24
    2.268918      1.2834911E-24
    2.291607      1.2152533E-24
    2.314523      1.2984779E-24
    2.337669      1.5100765E-24
    2.361045      1.4904643E-24
    2.384656      8.1946986E-25
    2.408502      4.3466493E-25
    2.432587      2.5336539E-25
    2.456913      2.2197545E-25
    2.481482      5.0261274E-25
    2.506297      2.2209547E-24
    2.531360      7.1915345E-24
    2.556674      1.4919469E-23
    2.582240      1.8799854E-23
    2.608063      1.1341549E-23
    2.634143      1.1642813E-23
    2.660485      1.9492044E-23
    2.687090      1.1563115E-23
    2.713961      1.4045033E-23
    2.741100      1.3287569E-23
    2.768511      7.6277132E-24
    2.796196      4.3652004E-24
    2.824158      2.5355440E-24
    2.852400      1.5039814E-24
    2.880924      1.2861016E-24
    2.909733      9.2923243E-25
    2.938830      7.2461704E-25
    2.968219      1.1519834E-24
    2.997901      8.4806616E-25
    3.027880      4.6977875E-25
    3.058159      4.2121150E-25
    3.088740      5.8265259E-25
    3.119628      1.7697688E-24
    3.150824      6.8308700E-24
    3.182332      1.8968056E-23
    3.214156      2.5487731E-23
    3.246297      1.5122192E-23
    3.278760      2.9009995E-23
    3.311548      2.4841401E-23
    3.344663      1.2713214E-23
    3.378110      1.4118474E-23
    3.411891      8.9791948E-24
    3.446010      4.0149887E-24
    3.480470      1.4384753E-24
    3.515275      9.3775162E-25
    3.550427      6.2181232E-25
    3.585932      4.4733804E-25
    3.621791      3.7827097E-25
    3.658009      3.0174913E-25
    3.694589      2.5608043E-25
    3.731535      1.9304167E-25
    3.768850      1.5807051E-25
    3.806539      1.1453715E-25
    3.844604      1.2114886E-25
    3.883050      9.9927226E-26
    3.921881      8.5635551E-26
    3.961099      7.6772975E-26
    4.000710      7.1233673E-26
    4.040718      5.5938438E-26
    4.081125      4.3680475E-26
    4.121936      3.1313623E-26
    4.163155      2.9157654E-26
    4.204787      2.9525254E-26
    4.246835      1.4896066E-26
    4.289303      1.0402667E-26
    4.332196      1.0872472E-26
    4.375518      1.0893908E-26
    4.419273      1.1476795E-26
    4.463466      1.1455044E-26
    4.508101      1.5849425E-26
    4.553182      1.5518267E-26
    4.598714      3.0479171E-26
    4.644701      5.6015394E-26
    4.691148      5.4223285E-26
    4.738059      7.9140343E-26
    4.785440      1.2393098E-25
    4.833294      1.5654862E-25
    4.881627      2.3137178E-25
    4.930443      4.4847808E-25
    4.979748      6.9243000E-25
    5.029545      5.0246846E-25
    5.079841      6.3495327E-25
    5.130639      1.3251266E-24
    5.181946      2.0606700E-24
    5.233765      1.5137298E-24
    5.286103      1.8478018E-24
    5.338964      2.9824636E-24
    5.392353      4.9875972E-24
    5.446277      4.8886034E-24
    5.500740      6.0170769E-24
    5.555747      9.3047621E-24
    5.611304      1.2537173E-23
    5.667418      1.5708556E-23
    5.724092      1.8309012E-23
    5.781333      2.0551418E-23
    5.839146      2.4516939E-23
    5.897537      2.2280030E-23
    5.956513      1.9082493E-23
    6.016078      2.1284560E-23
    6.076239      1.8016377E-23
    6.137001      1.2130858E-23
    6.198371      6.2248074E-24
    6.260355      7.3097444E-24
    6.322958      1.7394788E-23
    6.386188      2.8410882E-23
    6.450050      3.1084432E-23
    6.514550      3.0001576E-23
    6.579696      2.7516004E-23
    6.645493      2.0173711E-23
    6.711948      1.6076007E-23
    6.779067      1.5427758E-23
    6.846858      1.3653573E-23
    6.915326      1.2113009E-23
    6.984480      1.0783009E-23
    7.054324      7.8353518E-24
