# Pressure:     1.000E+02 Ba
# Temperature:    250.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      5.2871890E-31
    0.505000      4.8675262E-31
    0.510050      1.3000312E-31
    0.515150      1.2077045E-31
    0.520302      1.1707038E-31
    0.525505      1.4705429E-31
    0.530760      1.0680502E-31
    0.536068      1.6213439E-31
    0.541428      3.1872638E-31
    0.546843      1.3166009E-31
    0.552311      9.0692554E-32
    0.557834      8.7064289E-32
    0.563413      1.7263167E-31
    0.569047      4.1643430E-31
    0.574737      1.9347198E-31
    0.580484      1.5909769E-31
    0.586289      3.3969661E-30
    0.592152      2.5408997E-30
    0.598074      2.6182003E-31
    0.604054      6.2848673E-32
    0.610095      6.0344700E-32
    0.616196      5.7941485E-32
    0.622358      2.8788517E-31
    0.628582      3.9160665E-31
    0.634867      2.4374577E-31
    0.641216      9.2713086E-31
    0.647628      1.8915585E-30
    0.654104      9.1384139E-31
    0.660645      1.0909667E-31
    0.667252      4.1883666E-32
    0.673924      4.4669767E-32
    0.680664      1.3970249E-31
    0.687470      2.5049957E-30
    0.694345      4.0572640E-30
    0.701288      2.2005393E-30
    0.708301      1.2542175E-30
    0.715384      3.3466992E-29
    0.722538      2.3196135E-29
    0.729764      4.4398602E-30
    0.737061      6.0053818E-31
    0.744432      6.5571632E-32
    0.751876      3.8743441E-32
    0.759395      2.4764573E-32
    0.766989      2.3785492E-32
    0.774659      4.1569322E-32
    0.782405      1.8938530E-30
    0.790229      2.7309871E-30
    0.798132      3.1179702E-30
    0.806113      8.0269968E-30
    0.814174      3.4620393E-29
    0.822316      2.3455277E-29
    0.830539      1.2284994E-28
    0.838844      2.7478046E-28
    0.847233      2.7879833E-28
    0.855705      3.2572462E-28
    0.864262      4.8271849E-28
    0.872905      8.0611591E-28
    0.881634      1.3174851E-27
    0.890450      1.3410876E-26
    0.899355      7.1793937E-27
    0.908348      6.1581015E-28
    0.917432      2.9788747E-28
    0.926606      9.8040639E-28
    0.935872      6.5005586E-28
    0.945231      4.2354900E-28
    0.954683      3.1349336E-28
    0.964230      6.1501474E-28
    0.973872      1.4984449E-27
    0.983611      3.9559339E-27
    0.993447      4.3494261E-27
    1.003382      4.0136030E-27
    1.013416      8.8272057E-27
    1.023550      1.3480382E-26
    1.033785      7.4852841E-27
    1.044123      2.3042791E-27
    1.054564      6.4235978E-28
    1.065110      1.0634849E-27
    1.075761      1.0631531E-27
    1.086519      9.2410883E-28
    1.097384      6.3321816E-28
    1.108358      1.8577904E-27
    1.119441      1.4161165E-26
    1.130636      1.2483879E-26
    1.141942      5.6090415E-27
    1.153361      4.6238835E-26
    1.164895      6.5854635E-26
    1.176544      3.0559024E-26
    1.188309      1.3148019E-26
    1.200192      1.6551474E-26
    1.212194      1.8586974E-26
    1.224316      8.3176671E-27
    1.236560      1.5732491E-27
    1.248925      2.9367014E-27
    1.261414      2.0202751E-27
    1.274028      3.1677046E-27
    1.286769      1.0931313E-26
    1.299636      1.3366689E-26
    1.312633      1.8304355E-26
    1.325759      2.1616149E-26
    1.339017      2.2273198E-26
    1.352407      5.5665359E-26
    1.365931      4.0447668E-26
    1.379590      5.9480186E-26
    1.393386      6.4443817E-26
    1.407320      3.2885946E-26
    1.421393      1.7197849E-26
    1.435607      2.1346658E-26
    1.449963      1.6526453E-26
    1.464463      4.2206771E-26
    1.479108      1.0537931E-25
    1.493899      1.9197412E-25
    1.508838      2.0690592E-25
    1.523926      1.0260893E-25
    1.539165      4.5924888E-26
    1.554557      9.8467114E-27
    1.570102      4.3948215E-27
    1.585803      2.2978758E-27
    1.601662      2.5575115E-27
    1.617678      2.4891025E-26
    1.633855      1.9727031E-25
