# Pressure:     3.000E+00 Ba
# Temperature:   3500.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      2.5629835E-28
    0.505000      2.9900520E-28
    0.510050      3.5751019E-28
    0.515150      3.7831155E-28
    0.520302      4.4191147E-28
    0.525505      5.2385182E-28
    0.530760      7.2429837E-28
    0.536068      7.8330176E-28
    0.541428      9.9448947E-28
    0.546843      1.3127066E-27
    0.552311      1.8017712E-27
    0.557834      2.6329777E-27
    0.563413      5.8110874E-27
    0.569047      7.7274828E-27
    0.574737      1.8551744E-26
    0.580484      9.7811181E-26
    0.586289      4.0336575E-23
    0.592152      5.7732382E-26
    0.598074      1.5183519E-26
    0.604054      7.0643339E-27
    0.610095      4.3663255E-27
    0.616196      2.7075122E-27
    0.622358      1.9479013E-27
    0.628582      1.4731921E-27
    0.634867      1.1737698E-27
    0.641216      9.7852678E-28
    0.647628      8.4147051E-28
    0.654104      7.2696094E-28
    0.660645      6.4095095E-28
    0.667252      5.7729583E-28
    0.673924      5.3552837E-28
    0.680664      4.9926870E-28
    0.687470      1.1198421E-27
    0.694345      4.8784708E-28
    0.701288      5.0878508E-28
    0.708301      5.4989375E-28
    0.715384      7.5868311E-28
    0.722538      7.9897292E-28
    0.729764      9.3412430E-28
    0.737061      1.1730174E-27
    0.744432      1.8541451E-27
    0.751876      4.0152081E-27
    0.759395      3.2282330E-26
    0.766989      1.5735069E-24
    0.774659      7.4275765E-27
    0.782405      2.4325671E-27
    0.790229      1.3878365E-27
    0.798132      9.8492895E-28
    0.806113      1.2082102E-27
    0.814174      6.5520241E-26
    0.822316      1.0718193E-27
    0.830539      9.2073494E-28
    0.838844      1.0331929E-27
    0.847233      1.0955974E-27
    0.855705      9.3197711E-28
    0.864262      8.5932563E-28
    0.872905      8.3147649E-28
    0.881634      9.5248651E-28
    0.890450      1.4036561E-27
    0.899355      1.0265209E-27
    0.908348      1.5741812E-27
    0.917432      2.2571733E-27
    0.926606      6.0141731E-27
    0.935872      4.9622613E-27
    0.945231      7.9159300E-27
    0.954683      5.7527459E-27
    0.964230      7.0169435E-27
    0.973872      7.8027658E-27
    0.983611      6.8060844E-27
    0.993447      6.1771362E-27
    1.003382      5.8356729E-27
    1.013416      5.9693333E-27
    1.023550      5.7514385E-27
    1.033785      4.8964292E-27
    1.044123      4.3176977E-27
    1.054564      3.8833910E-27
    1.065110      3.6796367E-27
    1.075761      3.7501999E-27
    1.086519      7.5281207E-27
    1.097384      1.3163083E-26
    1.108358      1.8116429E-26
    1.119441      1.5392772E-26
    1.130636      2.6116416E-26
    1.141942      2.0810486E-26
    1.153361      2.1182530E-26
    1.164895      3.7944123E-26
    1.176544      2.3578548E-26
    1.188309      2.3707081E-26
    1.200192      2.1907562E-26
    1.212194      1.8834059E-26
    1.224316      1.7833114E-26
    1.236560      1.9874497E-26
    1.248925      2.3195259E-26
