# Pressure:     3.000E-02 Ba
# Temperature:   1400.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.4060619E-29
    0.505000      1.4084639E-29
    0.510050      1.6109253E-29
    0.515150      1.4985742E-29
    0.520302      1.6563554E-29
    0.525505      1.9878839E-29
    0.530760      2.8305583E-29
    0.536068      3.0676111E-29
    0.541428      3.8901054E-29
    0.546843      4.9145746E-29
    0.552311      6.3425680E-29
    0.557834      8.7684775E-29
    0.563413      1.5141245E-28
    0.569047      2.6645382E-28
    0.574737      6.4900192E-28
    0.580484      3.2588517E-27
    0.586289      6.0498041E-23
    0.592152      2.0437818E-27
    0.598074      5.4301418E-28
    0.604054      2.5943360E-28
    0.610095      1.5573618E-28
    0.616196      1.0005704E-28
    0.622358      8.0208451E-29
    0.628582      5.9795673E-29
    0.634867      5.3000648E-29
    0.641216      7.6638965E-29
    0.647628      6.8469306E-29
    0.654104      7.0188728E-29
    0.660645      5.8283062E-29
    0.667252      4.4351753E-29
    0.673924      4.1994836E-29
    0.680664      3.9230560E-29
    0.687470      1.9954194E-28
    0.694345      8.7295800E-29
    0.701288      1.2225142E-28
    0.708301      1.8381779E-28
    0.715384      5.1009838E-28
    0.722538      4.4758283E-28
    0.729764      5.0000075E-28
    0.737061      4.4202046E-28
    0.744432      5.1119039E-28
    0.751876      9.4879629E-28
    0.759395      7.4355056E-27
    0.766989      1.5835657E-23
    0.774659      1.6898199E-27
    0.782405      5.3271314E-28
    0.790229      2.8999260E-28
    0.798132      2.5281969E-28
    0.806113      8.6158832E-28
    0.814174      7.4850359E-28
    0.822316      6.1670478E-28
    0.830539      5.7959315E-28
    0.838844      4.9263756E-28
    0.847233      3.6460048E-28
    0.855705      2.2534836E-28
    0.864262      1.6986141E-28
    0.872905      1.3965172E-28
    0.881634      2.7083251E-28
    0.890450      1.2549778E-27
    0.899355      5.5405416E-28
    0.908348      1.1893532E-27
    0.917432      2.0822892E-27
    0.926606      9.3154444E-27
    0.935872      5.0174489E-27
    0.945231      1.7374144E-26
    0.954683      7.7778610E-27
    0.964230      5.9442001E-27
    0.973872      4.8125996E-27
    0.983611      3.0905687E-27
    0.993447      2.1222196E-27
    1.003382      1.4574166E-27
    1.013416      1.0197111E-27
    1.023550      7.5344825E-28
    1.033785      5.2878138E-28
    1.044123      4.3570869E-28
    1.054564      4.0347774E-28
    1.065110      4.1690476E-28
    1.075761      4.7472890E-28
    1.086519      2.3945033E-27
    1.097384      8.3495649E-27
    1.108358      1.8252166E-26
    1.119441      1.3277626E-26
    1.130636      1.8544176E-26
    1.141942      1.2122097E-26
    1.153361      1.3438955E-26
    1.164895      1.6501167E-26
    1.176544      1.0061679E-26
    1.188309      6.7130029E-27
    1.200192      4.5292749E-27
    1.212194      3.0307545E-27
    1.224316      2.3011000E-27
    1.236560      1.8849266E-27
    1.248925      1.8019540E-27
    1.261414      1.7473312E-27
    1.274028      2.2264400E-27
    1.286769      3.1919261E-27
    1.299636      4.0598745E-27
    1.312633      6.1886163E-27
    1.325759      3.4971049E-25
    1.339017      3.3007668E-25
    1.352407      2.2156530E-25
    1.365931      1.2183710E-25
    1.379590      2.0484689E-25
    1.393386      1.9961679E-25
    1.407320      2.4595786E-25
    1.421393      2.0618466E-25
    1.435607      1.6444222E-25
    1.449963      1.2670123E-25
    1.464463      8.9559286E-26
    1.479108      6.5235844E-26
    1.493899      5.0297089E-26
    1.508838      3.9862633E-26
    1.523926      2.8273625E-26
    1.539165      1.9851028E-26
    1.554557      1.5302451E-26
    1.570102      1.0567022E-26
    1.585803      7.6562265E-27
    1.601662      5.8211086E-27
    1.617678      4.8206411E-27
    1.633855      3.9775524E-27
    1.650193      3.9505100E-27
    1.666695      3.4175025E-27
    1.683362      5.1311683E-27
    1.700196      9.1031545E-27
    1.717198      2.2559943E-26
    1.734370      4.6770286E-26
    1.751714      9.4715599E-26
    1.769231      1.8062806E-25
    1.786923      2.5556288E-25
    1.804792      3.6254722E-25
    1.822840      3.2362093E-25
    1.841069      3.9376872E-25
    1.859479      4.1246080E-25
    1.878074      1.9978130E-25
    1.896855      2.0847712E-25
    1.915823      2.5535537E-25
    1.934982      3.1051027E-25
    1.954331      3.2449211E-25
    1.973875      2.3115861E-25
    1.993613      1.6825983E-25
    2.013550      1.1054397E-25
    2.033685      7.8864795E-26
    2.054022      4.9766315E-26
    2.074562      3.1780570E-26
    2.095308      2.0819670E-26
    2.116261      1.4137454E-26
    2.137423      1.0443702E-26
    2.158798      9.0867607E-27
    2.180386      8.6912384E-27
    2.202190      9.6256077E-27
    2.224211      1.1699936E-26
    2.246454      1.2131110E-26
    2.268918      1.5449348E-26
    2.291607      1.0829859E-25
    2.314523      1.6747001E-25
    2.337669      8.9777998E-26
    2.361045      1.4587914E-25
    2.384656      1.6088721E-25
    2.408502      2.2172485E-25
    2.432587      3.7461974E-25
    2.456913      8.6545769E-25
    2.481482      1.3780018E-24
    2.506297      2.2072427E-24
    2.531360      2.3958150E-24
    2.556674      2.4739833E-24
    2.582240      1.9881288E-24
    2.608063      1.1919040E-24
    2.634143      7.9515210E-25
    2.660485      3.3945373E-24
    2.687090      2.5988729E-24
    2.713961      2.6515527E-24
    2.741100      3.0738867E-24
    2.768511      2.2404569E-24
    2.796196      2.4715827E-24
    2.824158      2.8128146E-24
    2.852400      2.2258795E-24
    2.880924      1.8624625E-24
    2.909733      1.8136002E-24
    2.938830      1.3538086E-24
    2.968219      1.0665408E-24
    2.997901      7.7412302E-25
    3.027880      7.5166921E-25
    3.058159      4.8219986E-25
    3.088740      4.2478241E-25
    3.119628      3.5212622E-25
    3.150824      2.6214116E-25
    3.182332      2.5582222E-25
    3.214156      1.7752227E-25
    3.246297      1.5496041E-25
    3.278760      1.4252868E-25
    3.311548      1.2293012E-25
    3.344663      1.2198244E-25
    3.378110      1.1325100E-25
    3.411891      9.4156110E-26
    3.446010      8.3736467E-26
    3.480470      6.7769023E-26
    3.515275      5.8997017E-26
    3.550427      4.6999161E-26
    3.585932      3.7961933E-26
    3.621791      2.8059858E-26
    3.658009      2.3303048E-26
    3.694589      1.7945368E-26
    3.731535      1.6390012E-26
    3.768850      1.2953937E-26
    3.806539      1.3103387E-26
    3.844604      1.8611414E-26
    3.883050      1.0480472E-26
    3.921881      3.7287915E-26
    3.961099      1.5602726E-26
    4.000710      2.2250107E-26
    4.040718      3.6839903E-26
    4.081125      5.0270294E-26
    4.121936      6.2456102E-26
    4.163155      8.8954477E-26
    4.204787      1.2133398E-25
    4.246835      1.3046326E-25
    4.289303      1.7744984E-25
    4.332196      4.6128726E-25
    4.375518      1.8785237E-24
    4.419273      3.7663063E-24
    4.463466      7.8520855E-24
    4.508101      1.0348423E-23
    4.553182      1.1139636E-23
    4.598714      9.0014296E-24
    4.644701      3.8656991E-24
    4.691148      5.5764274E-24
    4.738059      7.2630259E-24
    4.785440      6.8725004E-24
    4.833294      6.8977717E-24
    4.881627      6.9490426E-24
    4.930443      5.8688593E-24
    4.979748      4.2478791E-24
    5.029545      3.1990265E-24
    5.079841      2.2823780E-24
    5.130639      1.8854139E-24
    5.181946      1.8925298E-24
    5.233765      1.9637359E-24
    5.286103      1.5908675E-24
    5.338964      2.0091398E-24
    5.392353      2.5017478E-24
    5.446277      1.5621150E-24
    5.500740      2.7063131E-24
    5.555747      2.7469590E-24
    5.611304      3.4650481E-24
    5.667418      4.0736105E-24
    5.724092      3.4184728E-24
    5.781333      3.2225193E-24
    5.839146      3.2307831E-24
    5.897537      2.4451042E-24
    5.956513      1.0898262E-24
    6.016078      2.3507995E-24
    6.076239      1.1609945E-24
    6.137001      1.0198357E-24
    6.198371      6.3962758E-25
    6.260355      4.6841056E-25
    6.322958      7.2316947E-25
    6.386188      2.2525685E-24
    6.450050      4.7254514E-24
    6.514550      4.9578619E-24
    6.579696      1.0720726E-23
    6.645493      4.7710311E-24
    6.711948      3.6464832E-24
    6.779067      5.4200627E-24
    6.846858      3.4404120E-24
    6.915326      3.4500211E-24
    6.984480      5.0014570E-24
    7.054324      3.1273054E-24
    7.124868      2.9553261E-24
    7.196116      3.4256444E-24
    7.268078      4.1360177E-24
    7.340758      2.2206640E-24
    7.414166      4.8322329E-24
    7.488308      2.9583464E-24
    7.563191      3.6367690E-24
    7.638823      2.3307053E-24
    7.715211      2.1731883E-24
    7.792363      2.5788066E-24
    7.870286      2.1366773E-24
    7.948989      2.0649928E-24
    8.028479      1.9049211E-24
    8.108764      2.2882872E-24
    8.189852      1.3600681E-24
    8.271750      1.7445604E-24
    8.354468      9.1312530E-25
    8.438012      1.1084056E-24
    8.522393      7.0410011E-25
    8.607616      6.6051361E-25
    8.693693      6.3728513E-25
    8.780630      5.1328613E-25
    8.868436      4.9408193E-25
    8.957120      4.7768906E-25
    9.046691      3.9678509E-25
    9.137158      2.9235673E-25
    9.228530      2.8988880E-25
    9.320815      6.0243567E-25
    9.414023      3.9596031E-25
    9.508164      3.1686110E-25
    9.603245      2.2296229E-25
    9.699278      2.2942784E-25
    9.796270      8.7531401E-25
    9.894233      2.1150904E-25
    9.993175      3.4922778E-25
   10.093107      2.1954557E-25
   10.194038      2.5059524E-25
   10.295979      6.0272702E-25
   10.398938      3.7161623E-25
   10.502928      3.7972789E-25
   10.607957      9.6189974E-25
   10.714037      2.4540684E-25
   10.821177      1.0363420E-24
   10.929389      7.8498870E-25
   11.038683      3.6366973E-25
   11.149070      5.6634185E-25
   11.260560      3.4237062E-25
   11.373166      6.1643860E-25
   11.486898      9.8822940E-25
   11.601766      6.3270845E-25
   11.717784      1.4079452E-24
   11.834962      6.3206614E-25
   11.953312      7.6818006E-25
   12.072845      8.7584102E-25
   12.193573      1.1396849E-24
   12.315509      1.5837323E-24
   12.438664      1.6603670E-24
   12.563051      1.4197981E-24
   12.688681      1.6489716E-24
   12.815568      1.1002743E-24
   12.943724      2.4334526E-24
   13.073161      1.9424697E-24
