# Pressure:     3.000E+00 Ba
# Temperature:    500.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.3376725E-29
    0.505000      3.5746797E-29
    0.510050      1.2638281E-29
    0.515150      1.6056476E-30
    0.520302      2.5619068E-30
    0.525505      2.6016471E-30
    0.530760      1.0889878E-30
    0.536068      1.0948871E-29
    0.541428      2.0044462E-29
    0.546843      1.0623735E-29
    0.552311      1.9184756E-30
    0.557834      1.5407853E-30
    0.563413      1.8221193E-29
    0.569047      2.6954485E-29
    0.574737      2.3241240E-29
    0.580484      1.8859342E-29
    0.586289      3.1835466E-28
    0.592152      2.4949268E-28
    0.598074      8.6103776E-29
    0.604054      1.2605540E-29
    0.610095      1.4362453E-30
    0.616196      5.4797418E-31
    0.622358      2.9458084E-29
    0.628582      2.5364553E-29
    0.634867      2.8076152E-29
    0.641216      1.3621867E-28
    0.647628      1.5371592E-28
    0.654104      1.3594502E-28
    0.660645      3.4210891E-29
    0.667252      4.5094310E-30
    0.673924      3.6008479E-30
    0.680664      1.4699025E-29
    0.687470      4.0368860E-28
    0.694345      2.8278604E-28
    0.701288      3.3159523E-28
    0.708301      2.9403979E-28
    0.715384      2.5886040E-27
    0.722538      2.2232916E-27
    0.729764      1.0052695E-27
    0.737061      3.0323162E-28
    0.744432      5.6361548E-29
    0.751876      1.0469893E-29
    0.759395      2.9775213E-30
    0.766989      2.0653069E-30
    0.774659      1.4810417E-29
    0.782405      2.5241959E-28
    0.790229      2.0341162E-28
    0.798132      2.9208200E-28
    0.806113      1.8901988E-27
    0.814174      1.8462636E-27
    0.822316      1.9759370E-27
    0.830539      1.4890425E-27
    0.838844      5.9318734E-28
    0.847233      4.9898260E-28
    0.855705      4.5665783E-28
    0.864262      6.5271622E-28
    0.872905      1.0158739E-27
    0.881634      2.5452363E-27
    0.890450      1.4182885E-26
    0.899355      8.7960821E-27
    0.908348      7.1429904E-27
    0.917432      3.9388427E-27
    0.926606      5.5372758E-26
    0.935872      2.8906794E-26
    0.945231      5.0368162E-26
    0.954683      2.5410401E-26
    0.964230      8.4631301E-27
    0.973872      6.8572352E-27
    0.983611      4.8921275E-27
    0.993447      4.5808935E-27
    1.003382      5.1497738E-27
    1.013416      1.0194379E-26
    1.023550      9.8006578E-27
    1.033785      7.9260657E-27
    1.044123      4.0555687E-27
    1.054564      1.5512003E-27
    1.065110      1.6151598E-27
    1.075761      1.5845133E-27
    1.086519      2.4174611E-27
    1.097384      7.7324302E-27
    1.108358      5.3423571E-26
    1.119441      8.5136851E-26
    1.130636      8.9404128E-26
    1.141942      6.1549349E-26
    1.153361      8.1930175E-26
    1.164895      7.2262141E-26
    1.176544      3.4204120E-26
    1.188309      2.3349705E-26
    1.200192      1.7611263E-26
    1.212194      1.6836649E-26
    1.224316      9.7764515E-27
    1.236560      4.6189076E-27
    1.248925      3.9447128E-27
    1.261414      2.0257519E-27
    1.274028      6.3625347E-27
    1.286769      1.2942054E-26
    1.299636      1.9082236E-26
    1.312633      2.5794418E-26
    1.325759      6.0647780E-26
    1.339017      5.0519300E-25
    1.352407      1.4237930E-24
    1.365931      5.8803896E-25
    1.379590      1.1038869E-24
    1.393386      8.6593845E-25
    1.407320      6.4361498E-25
    1.421393      3.7302729E-25
    1.435607      2.1939740E-25
    1.449963      8.0385224E-26
    1.464463      1.5240952E-25
    1.479108      1.7408573E-25
    1.493899      1.4449071E-25
    1.508838      1.7587404E-25
    1.523926      1.0216749E-25
    1.539165      7.1242269E-26
    1.554557      3.1954884E-26
    1.570102      1.2141205E-26
    1.585803      7.1672853E-27
    1.601662      1.3228144E-26
    1.617678      8.1576454E-26
    1.633855      1.9883197E-25
    1.650193      8.6925456E-26
    1.666695      1.2977780E-25
    1.683362      1.3476498E-25
    1.700196      1.2914726E-25
    1.717198      1.0162067E-25
    1.734370      9.2548149E-26
    1.751714      9.6164053E-26
    1.769231      1.9064157E-25
    1.786923      4.9972504E-25
    1.804792      1.3232656E-24
    1.822840      1.7736146E-24
    1.841069      1.3790657E-24
    1.859479      2.2844844E-24
    1.878074      4.9232748E-25
    1.896855      1.3270808E-24
    1.915823      1.0622068E-24
    1.934982      7.8829486E-25
    1.954331      4.9497311E-25
    1.973875      3.4364270E-25
    1.993613      2.9312484E-25
    2.013550      2.4546947E-25
    2.033685      9.8630168E-26
    2.054022      3.6972430E-26
    2.074562      1.6690928E-26
    2.095308      1.0873702E-26
    2.116261      2.1679219E-26
    2.137423      5.6402542E-26
    2.158798      1.2384524E-25
    2.180386      3.3224668E-25
    2.202190      5.7613047E-25
    2.224211      8.4643984E-25
    2.246454      1.2946210E-24
    2.268918      1.2003488E-24
    2.291607      1.0931077E-24
    2.314523      1.3421019E-24
    2.337669      1.5225784E-24
    2.361045      1.7369824E-24
    2.384656      9.1270550E-25
    2.408502      5.9686322E-25
    2.432587      4.2736203E-25
    2.456913      4.6030803E-25
    2.481482      1.2654199E-24
    2.506297      4.0009692E-24
    2.531360      7.3623014E-24
    2.556674      1.4214762E-23
    2.582240      1.8278313E-23
    2.608063      9.2791824E-24
    2.634143      5.4006586E-24
    2.660485      1.7586051E-23
    2.687090      7.5490560E-24
    2.713961      1.0949462E-23
    2.741100      1.7451663E-23
