# Pressure:     1.000E+02 Ba
# Temperature:    260.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.1896584E-30
    0.505000      1.0874237E-30
    0.510050      1.8056028E-31
    0.515150      1.2077156E-31
    0.520302      1.4985531E-31
    0.525505      1.8324582E-31
    0.530760      1.0807803E-31
    0.536068      2.8864666E-31
    0.541428      6.8837326E-31
    0.546843      2.2171996E-31
    0.552311      9.0693394E-32
    0.557834      1.0455028E-31
    0.563413      3.4488772E-31
    0.569047      9.5955131E-31
    0.574737      4.1227658E-31
    0.580484      3.2497713E-31
    0.586289      8.6792947E-30
    0.592152      6.5016829E-30
    0.598074      6.6511577E-31
    0.604054      7.9487727E-32
    0.610095      6.0345259E-32
    0.616196      5.7942022E-32
    0.622358      6.2404353E-31
    0.628582      8.5237787E-31
    0.634867      4.8703223E-31
    0.641216      2.2929497E-30
    0.647628      4.7736382E-30
    0.654104      2.2686376E-30
    0.660645      2.4177608E-31
    0.667252      4.6418199E-32
    0.673924      6.3284385E-32
    0.680664      3.1331958E-31
    0.687470      6.6707267E-30
    0.694345      1.0300615E-29
    0.701288      5.8239677E-30
    0.708301      3.3760951E-30
    0.715384      8.5528648E-29
    0.722538      6.0100795E-29
    0.729764      1.2094336E-29
    0.737061      1.7484433E-30
    0.744432      1.5853443E-31
    0.751876      6.8167895E-32
    0.759395      2.9912472E-32
    0.766989      2.9301819E-32
    0.774659      8.4332757E-32
    0.782405      4.9566441E-30
    0.790229      6.3805071E-30
    0.798132      7.1082868E-30
    0.806113      2.1676542E-29
    0.814174      8.7278342E-29
    0.822316      5.8063271E-29
    0.830539      1.3345828E-28
    0.838844      2.7690959E-28
    0.847233      2.8334554E-28
    0.855705      3.2747437E-28
    0.864262      4.8693193E-28
    0.872905      8.0846815E-28
    0.881634      1.3670638E-27
    0.890450      1.3242225E-26
    0.899355      7.1647898E-27
    0.908348      7.5664470E-28
    0.917432      3.3546402E-28
    0.926606      1.8217358E-27
    0.935872      1.2587762E-27
    0.945231      9.2676076E-28
    0.954683      5.4580207E-28
    0.964230      6.8430985E-28
    0.973872      1.5750065E-27
    0.983611      3.9223239E-27
    0.993447      4.3329716E-27
    1.003382      4.0622602E-27
    1.013416      8.9229487E-27
    1.023550      1.3247651E-26
    1.033785      7.5127265E-27
    1.044123      2.4131722E-27
    1.054564      6.7129169E-28
    1.065110      1.0742628E-27
    1.075761      1.0569420E-27
    1.086519      9.5211343E-28
    1.097384      6.8295539E-28
    1.108358      2.2811883E-27
    1.119441      1.5646706E-26
    1.130636      1.3705438E-26
    1.141942      6.6258346E-27
    1.153361      4.6856486E-26
    1.164895      6.5463416E-26
    1.176544      3.0647107E-26
    1.188309      1.3604693E-26
    1.200192      1.6501704E-26
    1.212194      1.8405139E-26
    1.224316      8.3514206E-27
    1.236560      1.7036472E-27
    1.248925      2.9801431E-27
    1.261414      1.9914652E-27
    1.274028      3.3052234E-27
    1.286769      1.0873507E-26
    1.299636      1.3370550E-26
    1.312633      1.8256157E-26
    1.325759      2.1992306E-26
    1.339017      2.4313974E-26
    1.352407      7.8579941E-26
    1.365931      5.6055125E-26
    1.379590      7.6820512E-26
    1.393386      7.7058937E-26
    1.407320      3.7232131E-26
    1.421393      2.0008958E-26
    1.435607      2.3601940E-26
    1.449963      1.7270130E-26
    1.464463      4.4587183E-26
    1.479108      1.0705311E-25
    1.493899      1.8782953E-25
    1.508838      2.0477344E-25
    1.523926      1.0251326E-25
    1.539165      4.7582259E-26
    1.554557      1.0747870E-26
    1.570102      4.6056411E-27
    1.585803      2.4534625E-27
    1.601662      2.8946749E-27
    1.617678      2.7849845E-26
    1.633855      1.9802305E-25
    1.650193      1.3944612E-25
    1.666695      1.1905426E-25
    1.683362      1.1930723E-25
    1.700196      1.4219268E-25
    1.717198      1.2595772E-25
    1.734370      6.7185929E-26
    1.751714      3.5121875E-26
    1.769231      6.3787204E-26
    1.786923      7.8244937E-26
    1.804792      4.9386560E-26
    1.822840      6.6530747E-26
    1.841069      6.1441195E-26
    1.859479      6.5255572E-26
    1.878074      2.9552909E-26
    1.896855      5.3645383E-26
    1.915823      8.1784123E-26
    1.934982      2.8747722E-25
    1.954331      4.4563175E-25
    1.973875      3.8458428E-25
    1.993613      3.2351045E-25
    2.013550      1.4095670E-25
    2.033685      2.9847094E-26
    2.054022      1.0850890E-26
    2.074562      3.1647804E-27
    2.095308      9.6216934E-28
    2.116261      4.5650194E-27
    2.137423      3.3253655E-26
    2.158798      1.0305242E-25
    2.180386      2.1464533E-25
    2.202190      5.3016991E-25
    2.224211      8.3409477E-25
    2.246454      1.2654400E-24
    2.268918      1.4271234E-24
    2.291607      1.3921547E-24
    2.314523      1.2010981E-24
    2.337669      1.6278696E-24
    2.361045      1.7532943E-24
    2.384656      7.3172927E-25
