# Pressure:     1.000E-05 Ba
# Temperature:    350.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.4197835E-29
    0.505000      3.4215774E-29
    0.510050      7.4337426E-30
    0.515150      4.0346982E-31
    0.520302      2.3035523E-30
    0.525505      2.7987803E-30
    0.530760      9.1331959E-31
    0.536068      8.8725783E-30
    0.541428      2.1649122E-29
    0.546843      7.5435486E-30
    0.552311      7.5187074E-31
    0.557834      1.3482107E-30
    0.563413      1.4209079E-29
    0.569047      2.9685044E-29
    0.574737      1.9005048E-29
    0.580484      1.2825619E-29
    0.586289      3.0647620E-28
    0.592152      2.1367256E-28
    0.598074      5.2671002E-29
    0.604054      2.8196450E-30
    0.610095      2.1745148E-31
    0.616196      1.6418735E-31
    0.622358      2.3370001E-29
    0.628582      2.1744304E-29
    0.634867      2.2286613E-29
    0.641216      8.9737649E-29
    0.647628      1.4410703E-28
    0.654104      1.0083800E-28
    0.660645      1.4179841E-29
    0.667252      1.0756013E-30
    0.673924      1.6975941E-30
    0.680664      1.1139398E-29
    0.687470      2.8967808E-28
    0.694345      3.1346448E-28
    0.701288      2.7298777E-28
    0.708301      1.9957999E-28
    0.715384      2.4247591E-27
    0.722538      2.0343699E-27
    0.729764      5.8727886E-28
    0.737061      1.3663832E-28
    0.744432      1.3043127E-29
    0.751876      2.5495867E-30
    0.759395      6.6256133E-31
    0.766989      5.1199353E-31
    0.774659      3.9690071E-30
    0.782405      1.6129263E-28
    0.790229      1.5928257E-28
    0.798132      2.3551047E-28
    0.806113      1.1473069E-27
    0.814174      1.1311271E-27
    0.822316      1.1534643E-27
    0.830539      8.4028996E-28
    0.838844      3.8217713E-28
    0.847233      3.3656601E-28
    0.855705      2.8502218E-28
    0.864262      3.3090820E-28
    0.872905      4.1069633E-28
    0.881634      1.0046969E-27
    0.890450      1.4948641E-26
    0.899355      9.5749332E-27
    0.908348      6.1585242E-27
    0.917432      1.8532861E-27
    0.926606      4.4786288E-26
    0.935872      2.1151970E-26
    0.945231      2.8723889E-26
    0.954683      1.7943998E-26
    0.964230      4.7023468E-27
    0.973872      3.5488464E-27
    0.983611      2.4102955E-27
    0.993447      2.5765792E-27
    1.003382      2.7798295E-27
    1.013416      2.2213440E-27
    1.023550      2.3616160E-27
    1.033785      7.0721151E-28
    1.044123      2.1522174E-28
    1.054564      1.0119847E-28
    1.065110      1.4809792E-28
    1.075761      3.3134561E-28
    1.086519      1.1482199E-27
    1.097384      3.1658104E-27
    1.108358      2.9653400E-26
    1.119441      6.2382714E-26
    1.130636      7.3840571E-26
    1.141942      3.6969726E-26
    1.153361      6.9974414E-26
    1.164895      7.4331792E-26
    1.176544      3.3863111E-26
    1.188309      8.0642278E-27
    1.200192      2.5298650E-27
    1.212194      1.4970462E-27
    1.224316      7.4524553E-28
    1.236560      2.5815636E-28
    1.248925      1.7240310E-28
    1.261414      1.1195122E-28
    1.274028      3.4685635E-28
    1.286769      1.5621335E-27
    1.299636      5.2513421E-27
    1.312633      1.1872357E-26
    1.325759      4.1716687E-26
    1.339017      1.7102765E-25
    1.352407      8.5869741E-25
    1.365931      5.1715025E-25
    1.379590      7.8704039E-25
    1.393386      6.8031252E-25
    1.407320      3.6106689E-25
    1.421393      1.7558658E-25
    1.435607      1.2425188E-25
    1.449963      4.6447920E-26
    1.464463      5.5930793E-26
    1.479108      3.2139643E-26
    1.493899      1.0645218E-26
    1.508838      7.1040263E-27
    1.523926      3.1616782E-27
    1.539165      1.8399365E-27
    1.554557      1.4983765E-27
    1.570102      4.9177758E-28
    1.585803      3.6754062E-28
    1.601662      2.8367082E-27
    1.617678      4.0849427E-26
    1.633855      1.1225671E-25
    1.650193      7.7659351E-26
    1.666695      8.3635697E-26
    1.683362      1.1433102E-25
    1.700196      1.3671475E-25
    1.717198      1.1086245E-25
    1.734370      8.1477939E-26
    1.751714      5.6192252E-26
    1.769231      9.0300509E-26
    1.786923      1.8035863E-25
    1.804792      3.6581015E-25
    1.822840      6.1227225E-25
    1.841069      7.2294992E-25
    1.859479      1.2434707E-24
    1.878074      2.5261247E-25
    1.896855      5.3265178E-25
    1.915823      4.3018616E-25
    1.934982      1.5932367E-25
    1.954331      5.7513105E-26
    1.973875      1.7388160E-26
    1.993613      1.1618754E-26
    2.013550      6.2314103E-27
    2.033685      2.0687351E-27
    2.054022      9.4546131E-28
    2.074562      7.3608858E-28
    2.095308      1.2176193E-27
    2.116261      8.2467447E-27
    2.137423      2.8136228E-26
    2.158798      7.4192920E-26
    2.180386      9.7626075E-26
    2.202190      1.6978813E-25
    2.224211      4.8328427E-25
    2.246454      9.1045400E-25
    2.268918      9.4429270E-25
    2.291607      1.0482980E-24
    2.314523      9.7881770E-25
    2.337669      1.4142933E-24
    2.361045      1.6327864E-24
    2.384656      6.0142648E-25
    2.408502      3.6744133E-25
    2.432587      1.8775054E-25
    2.456913      1.1376866E-25
    2.481482      1.9101963E-25
    2.506297      7.3946409E-25
