# Pressure:     1.000E-02 Ba
# Temperature:   2800.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.6255426E-30
    0.505000      1.8231305E-30
    0.510050      2.1721926E-30
    0.515150      1.4141116E-30
    0.520302      1.3056487E-30
    0.525505      1.6586328E-30
    0.530760      3.7846950E-30
    0.536068      2.0673289E-30
    0.541428      2.5714917E-30
    0.546843      2.3833017E-30
    0.552311      2.6439763E-30
    0.557834      2.8615645E-30
    0.563413      6.3753889E-29
    0.569047      7.1709827E-30
    0.574737      1.5010485E-29
    0.580484      6.3964499E-29
    0.586289      2.6430366E-24
    0.592152      4.3945408E-29
    0.598074      2.0868455E-29
    0.604054      1.7174122E-29
    0.610095      2.4654084E-29
    0.616196      1.7933332E-29
    0.622358      1.7927977E-29
    0.628582      1.5754450E-29
    0.634867      1.6241543E-29
    0.641216      2.4304213E-29
    0.647628      3.1425408E-29
    0.654104      2.9751225E-29
    0.660645      2.9185513E-29
    0.667252      2.7596220E-29
    0.673924      3.1292558E-29
    0.680664      2.9937804E-29
    0.687470      8.2622973E-29
    0.694345      4.5624109E-29
    0.701288      6.0673199E-29
    0.708301      8.2210889E-29
    0.715384      1.9714413E-28
    0.722538      1.8442317E-28
    0.729764      1.9174454E-28
    0.737061      1.8456686E-28
    0.744432      2.2717002E-28
    0.751876      2.3881860E-28
    0.759395      2.0144152E-28
    0.766989      6.1552570E-26
    0.774659      1.7204167E-28
    0.782405      1.8601803E-28
    0.790229      1.7382600E-28
    0.798132      2.0073106E-28
    0.806113      4.8113490E-28
    0.814174      3.1067157E-27
    0.822316      4.3824953E-28
    0.830539      4.4807263E-28
    0.838844      5.4672757E-28
    0.847233      5.7489600E-28
    0.855705      4.9801493E-28
    0.864262      4.5767366E-28
    0.872905      4.4588642E-28
    0.881634      5.2633263E-28
    0.890450      8.3384999E-28
    0.899355      5.9043490E-28
    0.908348      9.3595940E-28
    0.917432      1.3631483E-27
    0.926606      3.8418813E-27
    0.935872      3.0557956E-27
    0.945231      5.7481529E-27
    0.954683      3.5387962E-27
    0.964230      4.3484773E-27
    0.973872      4.8482203E-27
    0.983611      4.1168577E-27
    0.993447      3.6805264E-27
    1.003382      3.4269458E-27
    1.013416      3.4798504E-27
    1.023550      3.3501012E-27
    1.033785      2.8305094E-27
    1.044123      2.4844359E-27
    1.054564      2.2282810E-27
    1.065110      2.1088245E-27
    1.075761      2.1486892E-27
    1.086519      4.4765124E-27
    1.097384      7.7204377E-27
    1.108358      1.1300807E-26
    1.119441      9.4137182E-27
    1.130636      1.3133674E-26
    1.141942      1.2481597E-26
    1.153361      1.2886649E-26
    1.164895      1.4441560E-26
    1.176544      1.3707725E-26
    1.188309      1.4085395E-26
    1.200192      1.2847731E-26
    1.212194      1.1022400E-26
    1.224316      1.0323894E-26
    1.236560      9.4626865E-27
    1.248925      9.0509118E-27
    1.261414      8.6819894E-27
    1.274028      7.8392022E-27
    1.286769      7.3445013E-27
    1.299636      8.8930233E-27
    1.312633      1.1825646E-26
    1.325759      2.7592897E-25
    1.339017      1.6718326E-25
    1.352407      9.2294873E-26
    1.365931      7.3003964E-26
    1.379590      8.8113391E-26
    1.393386      1.0574067E-25
    1.407320      1.3493009E-25
    1.421393      1.3178837E-25
    1.435607      1.2495769E-25
    1.449963      1.2955795E-25
    1.464463      1.2056997E-25
    1.479108      1.0826117E-25
    1.493899      9.6090577E-26
    1.508838      9.1067611E-26
    1.523926      8.1901556E-26
    1.539165      7.7492537E-26
    1.554557      6.9870370E-26
    1.570102      6.1088399E-26
    1.585803      5.2489212E-26
    1.601662      4.6456750E-26
    1.617678      4.1985045E-26
    1.633855      3.5372421E-26
    1.650193      2.9742283E-26
    1.666695      2.6350779E-26
    1.683362      2.9756358E-26
    1.700196      4.1141863E-26
    1.717198      5.9158404E-26
    1.734370      8.3553653E-26
    1.751714      1.1354931E-25
    1.769231      1.5831003E-25
    1.786923      1.9358988E-25
    1.804792      2.2854792E-25
    1.822840      2.0236423E-25
    1.841069      2.8360099E-25
    1.859479      2.5475999E-25
    1.878074      2.2125868E-25
    1.896855      1.8668877E-25
    1.915823      1.8754642E-25
    1.934982      1.9626904E-25
    1.954331      2.1323251E-25
    1.973875      2.3890604E-25
    1.993613      2.4514753E-25
    2.013550      2.1947999E-25
    2.033685      2.1439645E-25
    2.054022      1.9705288E-25
    2.074562      1.6881422E-25
    2.095308      1.4273081E-25
    2.116261      1.2021432E-25
    2.137423      9.7244256E-26
    2.158798      8.1731161E-26
    2.180386      6.8977022E-26
    2.202190      5.8881376E-26
    2.224211      5.2804763E-26
    2.246454      4.7126485E-26
    2.268918      4.5116575E-26
    2.291607      1.3343004E-25
    2.314523      2.5012326E-25
    2.337669      2.0845954E-25
    2.361045      1.7061416E-25
    2.384656      2.7558814E-25
    2.408502      4.0790183E-25
    2.432587      5.1655730E-25
    2.456913      7.9575604E-25
    2.481482      9.3795027E-25
    2.506297      1.1313804E-24
    2.531360      1.1168163E-24
    2.556674      1.0704386E-24
    2.582240      9.0280951E-25
    2.608063      6.6685168E-25
    2.634143      4.7165589E-25
    2.660485      9.3967225E-25
    2.687090      1.0796413E-24
    2.713961      1.2105246E-24
    2.741100      1.2685256E-24
    2.768511      1.1127540E-24
    2.796196      1.4080512E-24
    2.824158      1.4613730E-24
    2.852400      1.3509201E-24
    2.880924      1.3948511E-24
    2.909733      1.5576459E-24
    2.938830      1.4178485E-24
    2.968219      1.3369927E-24
    2.997901      1.2098961E-24
    3.027880      1.2339878E-24
    3.058159      1.0683486E-24
    3.088740      9.3716188E-25
    3.119628      8.3002006E-25
    3.150824      7.4288647E-25
    3.182332      6.8514732E-25
    3.214156      5.8301763E-25
    3.246297      5.2201175E-25
    3.278760      4.3471248E-25
    3.311548      3.9925101E-25
    3.344663      3.6965191E-25
    3.378110      3.3240520E-25
    3.411891      2.8685063E-25
    3.446010      2.6103328E-25
    3.480470      2.3656547E-25
    3.515275      2.1370637E-25
    3.550427      1.9393287E-25
    3.585932      1.7463888E-25
    3.621791      1.5407273E-25
    3.658009      1.3506286E-25
    3.694589      1.2413005E-25
    3.731535      1.0943821E-25
    3.768850      9.2696059E-26
    3.806539      9.0479317E-26
    3.844604      9.0653210E-26
    3.883050      7.9636284E-26
    3.921881      1.2197686E-25
    3.961099      9.0660927E-26
    4.000710      1.0346728E-25
    4.040718      1.2738630E-25
    4.081125      1.4417776E-25
    4.121936      1.4499529E-25
    4.163155      1.5216327E-25
    4.204787      1.5594912E-25
    4.246835      1.6985799E-25
    4.289303      6.5364029E-25
    4.332196      2.7274263E-24
    4.375518      4.1870408E-24
    4.419273      6.6979148E-24
    4.463466      1.0266172E-23
    4.508101      8.5976020E-24
    4.553182      8.8193457E-24
    4.598714      6.9000616E-24
    4.644701      4.7917560E-24
    4.691148      3.9371975E-24
    4.738059      4.8049229E-24
    4.785440      5.3855622E-24
    4.833294      4.6371536E-24
    4.881627      4.4706971E-24
    4.930443      4.3017968E-24
    4.979748      4.1387445E-24
    5.029545      4.3461252E-24
    5.079841      3.4106876E-24
    5.130639      3.2670996E-24
    5.181946      3.0122142E-24
    5.233765      2.9059433E-24
    5.286103      2.6883934E-24
    5.338964      2.3621365E-24
    5.392353      1.9309183E-24
