# Pressure:     3.000E+00 Ba
# Temperature:   1600.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      7.0577465E-28
    0.505000      8.1489239E-28
    0.510050      9.4476697E-28
    0.515150      1.1032481E-27
    0.520302      1.3134729E-27
    0.525505      1.5886297E-27
    0.530760      1.9869334E-27
    0.536068      2.4429788E-27
    0.541428      3.1369365E-27
    0.546843      4.1648973E-27
    0.552311      5.7699265E-27
    0.557834      8.4980902E-27
    0.563413      1.3692813E-26
    0.569047      2.5405934E-26
    0.574737      6.1079642E-26
    0.580484      3.1279250E-25
    0.586289      2.0725140E-22
    0.592152      1.9112714E-25
    0.598074      5.0635757E-26
    0.604054      2.3394487E-26
    0.610095      1.3656211E-26
    0.616196      9.0697273E-27
    0.622358      6.5994798E-27
    0.628582      5.1209631E-27
    0.634867      4.1702300E-27
    0.641216      3.5515265E-27
    0.647628      3.1130625E-27
    0.654104      2.8207516E-27
    0.660645      2.6371096E-27
    0.667252      2.5397752E-27
    0.673924      2.5445209E-27
    0.680664      2.6315114E-27
    0.687470      3.1804316E-27
    0.694345      3.1943316E-27
    0.701288      3.6145665E-27
    0.708301      4.2485458E-27
    0.715384      5.6454030E-27
    0.722538      7.2744431E-27
    0.729764      1.0274218E-26
    0.737061      1.6061430E-26
    0.744432      2.9934096E-26
    0.751876      7.8451008E-26
    0.759395      7.2320263E-25
    0.766989      4.1118101E-23
    0.774659      1.5955377E-25
    0.782405      4.5163072E-26
    0.790229      2.1710117E-26
    0.798132      1.2841453E-26
    0.806113      9.1696850E-27
    0.814174      8.0746100E-27
    0.822316      5.0789813E-27
    0.830539      4.1203408E-27
    0.838844      3.4014733E-27
    0.847233      2.7929057E-27
    0.855705      2.2687035E-27
    0.864262      1.9268309E-27
    0.872905      1.6617371E-27
    0.881634      1.6681823E-27
    0.890450      2.5800876E-27
    0.899355      1.6816039E-27
    0.908348      2.2559338E-27
    0.917432      3.2461521E-27
    0.926606      1.1044029E-26
    0.935872      6.5320326E-27
    0.945231      1.6878873E-26
    0.954683      9.0048326E-27
    0.964230      7.4929881E-27
    0.973872      6.5170891E-27
    0.983611      4.8178781E-27
    0.993447      3.7728419E-27
    1.003382      2.9441035E-27
    1.013416      2.3553131E-27
    1.023550      1.9002348E-27
    1.033785      1.4748642E-27
    1.044123      1.2513658E-27
    1.054564      1.1190140E-27
    1.065110      1.0642365E-27
    1.075761      1.1209690E-27
    1.086519      3.8903927E-27
    1.097384      1.1297924E-26
    1.108358      2.2653754E-26
    1.119441      1.5359353E-26
    1.130636      2.2197718E-26
    1.141942      1.5383127E-26
    1.153361      1.6635422E-26
    1.164895      2.5916147E-26
    1.176544      1.4841154E-26
    1.188309      1.0670980E-26
    1.200192      7.7356651E-27
    1.212194      5.6269476E-27
    1.224316      4.4681805E-27
    1.236560      4.7530637E-27
    1.248925      5.8288847E-27
    1.261414      3.2378516E-27
    1.274028      3.6982287E-27
    1.286769      4.5986344E-27
    1.299636      5.6379006E-27
    1.312633      8.6576519E-27
    1.325759      5.9963300E-25
    1.339017      3.5247815E-25
    1.352407      2.3720748E-25
    1.365931      1.3323271E-25
    1.379590      2.1398157E-25
    1.393386      2.0814176E-25
    1.407320      2.5523000E-25
    1.421393      2.3228409E-25
    1.435607      2.0140464E-25
    1.449963      1.6344998E-25
    1.464463      1.2582246E-25
    1.479108      9.6780080E-26
    1.493899      7.7335675E-26
    1.508838      6.3318215E-26
    1.523926      4.8641992E-26
    1.539165      3.6740043E-26
    1.554557      2.9197901E-26
    1.570102      2.1748193E-26
    1.585803      1.6808260E-26
    1.601662      1.4681903E-26
    1.617678      1.3512549E-26
    1.633855      1.1298958E-26
    1.650193      1.0025889E-26
    1.666695      1.0421321E-26
    1.683362      1.2259547E-26
    1.700196      1.8562142E-26
    1.717198      3.9127438E-26
    1.734370      7.4329629E-26
    1.751714      1.3549462E-25
    1.769231      2.3532775E-25
    1.786923      3.3423410E-25
    1.804792      4.4181184E-25
    1.822840      3.6789697E-25
    1.841069      4.6031820E-25
    1.859479      4.5816733E-25
    1.878074      2.6444282E-25
    1.896855      2.3928101E-25
    1.915823      3.0434802E-25
    1.934982      3.5220097E-25
    1.954331      3.7025230E-25
    1.973875      3.1586820E-25
    1.993613      2.4994340E-25
    2.013550      1.7751207E-25
    2.033685      1.3403288E-25
    2.054022      9.3437093E-26
    2.074562      6.3857639E-26
    2.095308      4.3947791E-26
    2.116261      3.2423271E-26
    2.137423      2.6371754E-26
    2.158798      2.5412352E-26
    2.180386      2.8634192E-26
    2.202190      3.6549027E-26
    2.224211      3.8965809E-26
    2.246454      4.3092515E-26
    2.268918      5.1336930E-26
    2.291607      2.6280483E-25
    2.314523      2.8890480E-25
    2.337669      1.9957905E-25
    2.361045      2.2767147E-25
    2.384656      2.6880683E-25
    2.408502      3.7908747E-25
    2.432587      6.0117356E-25
    2.456913      1.2608477E-24
    2.481482      1.7632982E-24
    2.506297      2.4640458E-24
    2.531360      2.5514118E-24
    2.556674      2.5398152E-24
    2.582240      2.2186874E-24
    2.608063      1.2474435E-24
    2.634143      8.8591950E-25
    2.660485      3.3744103E-24
    2.687090      2.9272622E-24
    2.713961      2.7841853E-24
    2.741100      3.3362955E-24
    2.768511      2.5769612E-24
    2.796196      2.8665884E-24
    2.824158      3.4897033E-24
    2.852400      2.6927834E-24
    2.880924      2.5794183E-24
    2.909733      2.3737200E-24
    2.938830      1.9300566E-24
    2.968219      1.6916695E-24
    2.997901      1.2485524E-24
    3.027880      1.1895552E-24
    3.058159      8.9035554E-25
    3.088740      8.8106200E-25
    3.119628      8.2931369E-25
    3.150824      7.5954723E-25
    3.182332      7.1709164E-25
    3.214156      5.3252847E-25
    3.246297      4.2457879E-25
    3.278760      3.6970143E-25
    3.311548      1.1320723E-24
    3.344663      5.2297957E-25
    3.378110      3.5465862E-25
    3.411891      3.6689576E-25
    3.446010      3.3312658E-25
    3.480470      2.9979419E-25
    3.515275      2.7206346E-25
    3.550427      2.2805911E-25
    3.585932      1.7423853E-25
    3.621791      1.2788486E-25
    3.658009      9.6333480E-26
    3.694589      7.3900779E-26
    3.731535      6.0990246E-26
    3.768850      4.6511092E-26
    3.806539      4.2526853E-26
    3.844604      4.5057900E-26
    3.883050      3.1498469E-26
    3.921881      9.0370702E-26
    3.961099      4.1404856E-26
    4.000710      4.9560837E-26
    4.040718      7.7505342E-26
    4.081125      9.4166814E-26
    4.121936      1.1251737E-25
    4.163155      1.3837780E-25
    4.204787      1.5818488E-25
    4.246835      1.7452720E-25
    4.289303      4.0641555E-25
    4.332196      1.8126468E-24
    4.375518      6.1338833E-24
    4.419273      1.1101940E-23
    4.463466      2.0234989E-23
    4.508101      2.3338476E-23
    4.553182      1.9617612E-23
    4.598714      1.5894271E-23
    4.644701      6.2216943E-24
    4.691148      7.2313182E-24
    4.738059      1.1377185E-23
    4.785440      1.2668183E-23
    4.833294      1.4142976E-23
    4.881627      1.2940812E-23
    4.930443      1.1406471E-23
    4.979748      8.4074064E-24
    5.029545      6.6812207E-24
    5.079841      4.3898078E-24
    5.130639      3.3155418E-24
    5.181946      3.3827530E-24
    5.233765      2.7696835E-24
    5.286103      2.5046237E-24
    5.338964      2.6352283E-24
    5.392353      2.8079496E-24
    5.446277      2.2215873E-24
    5.500740      3.2663971E-24
    5.555747      3.0194866E-24
    5.611304      3.3183322E-24
    5.667418      3.6388036E-24
    5.724092      3.6517328E-24
    5.781333      3.5900114E-24
    5.839146      3.3600148E-24
    5.897537      3.0233788E-24
    5.956513      1.3816158E-24
    6.016078      2.8367760E-24
    6.076239      1.1991315E-24
    6.137001      1.3175141E-24
    6.198371      7.9819502E-25
    6.260355      6.0701354E-25
    6.322958      8.8988958E-25
    6.386188      3.0141622E-24
    6.450050      5.4908956E-24
    6.514550      6.0341229E-24
    6.579696      1.0823246E-23
    6.645493      5.9364191E-24
    6.711948      4.5214757E-24
    6.779067      6.7296985E-24
    6.846858      4.1654103E-24
    6.915326      4.2411952E-24
    6.984480      5.9018462E-24
    7.054324      4.0500674E-24
    7.124868      3.9694826E-24
    7.196116      4.3196118E-24
    7.268078      4.9563263E-24
    7.340758      3.3946172E-24
    7.414166      6.1776080E-24
    7.488308      3.9290764E-24
    7.563191      4.5018435E-24
    7.638823      3.3190785E-24
    7.715211      3.5811269E-24
    7.792363      3.7702597E-24
    7.870286      3.3384594E-24
    7.948989      3.0989605E-24
    8.028479      2.8931496E-24
    8.108764      3.6150849E-24
    8.189852      2.3552445E-24
    8.271750      2.7085626E-24
    8.354468      1.6994341E-24
    8.438012      2.0821082E-24
    8.522393      1.3416919E-24
    8.607616      1.3163290E-24
    8.693693      1.2339534E-24
    8.780630      9.6493467E-25
    8.868436      8.9192655E-25
    8.957120      8.8778938E-25
    9.046691      7.9625668E-25
    9.137158      6.0630804E-25
    9.228530      5.7881068E-25
    9.320815      1.0225348E-24
    9.414023      6.7574535E-25
    9.508164      5.9584244E-25
    9.603245      4.3475771E-25
    9.699278      4.5047279E-25
    9.796270      1.4724744E-24
    9.894233      4.7184279E-25
    9.993175      6.5586798E-25
   10.093107      4.4930643E-25
   10.194038      5.1934252E-25
   10.295979      1.1803283E-24
   10.398938      7.8084387E-25
   10.502928      7.2275823E-25
   10.607957      1.5462755E-24
   10.714037      6.8358657E-25
   10.821177      1.7492690E-24
   10.929389      2.0993062E-24
   11.038683      8.4685166E-25
   11.149070      1.1710871E-24
   11.260560      9.4157841E-25
   11.373166      1.2517260E-24
   11.486898      1.9683505E-24
   11.601766      1.1965117E-24
   11.717784      2.3946642E-24
   11.834962      1.3582954E-24
   11.953312      1.8378354E-24
   12.072845      2.3312206E-24
   12.193573      2.2393794E-24
   12.315509      3.0020931E-24
   12.438664      3.8120424E-24
   12.563051      3.1473405E-24
   12.688681      3.4988214E-24
   12.815568      2.7502462E-24
   12.943724      4.7238586E-24
   13.073161      4.6604069E-24
   13.203892      6.8759667E-24
   13.335931      5.4329527E-24
   13.469291      5.6572937E-24
   13.603984      7.5775044E-24
   13.740023      6.8091260E-24
   13.877424      6.1185297E-24
   14.016198      4.3468996E-24
   14.156360      9.2254913E-24
   14.297924      7.8415015E-24
   14.440903      6.1372996E-24
   14.585312      8.9931572E-24
   14.731165      1.1555327E-23
   14.878477      7.7715584E-24
   15.027261      1.2882227E-23
   15.177534      4.9853254E-24
   15.329309      1.3509074E-23
   15.482602      1.5690362E-23
   15.637428      1.6234856E-23
   15.793803      4.9546159E-24
   15.951741      1.3804263E-23
   16.111258      1.4538960E-23
   16.272371      1.2373409E-23
   16.435094      1.1092316E-23
   16.599445      1.3023652E-23
   16.765440      9.4705505E-24
   16.933094      1.0974476E-23
   17.102425      1.3848343E-23
   17.273449      2.8955328E-23
   17.446184      8.2606710E-24
   17.620646      2.0149835E-23
   17.796852      1.5598512E-23
   17.974821      2.0633661E-23
   18.154569      4.7606872E-24
   18.336115      2.6343464E-23
   18.519476      2.4463464E-23
   18.704670      4.6416159E-24
   18.891717      2.0926863E-23
   19.080634      1.5451477E-23
   19.271441      4.3031372E-23
   19.464155      2.4336479E-23
   19.658797      1.2860304E-23
   19.855385      8.6426568E-24
   20.053938      2.2300528E-23
   20.254478      2.2121659E-23
   20.457023      2.1373204E-23
   20.661593      9.9728095E-24
   20.868209      4.1265012E-23
   21.076891      1.5346811E-23
   21.287660      6.7963608E-24
   21.500536      3.3695156E-23
   21.715542      2.0504267E-23
   21.932697      1.1266296E-23
   22.152024      2.5650615E-23
   22.373544      3.6464228E-23
   22.597280      7.5099122E-24
   22.823253      1.4789289E-23
   23.051485      7.1260648E-24
   23.282000      3.9819666E-23
   23.514820      3.0407861E-23
   23.749968      2.9983643E-23
   23.987468      6.3014997E-24
   24.227343      1.3354850E-23
   24.469616      1.4859321E-23
   24.714312      2.7320596E-23
   24.961455      2.3533387E-23
   25.211070      3.4926076E-23
   25.463180      2.0032398E-23
   25.717812      1.6877787E-23
   25.974990      7.6993559E-24
   26.234740      1.6797341E-23
   26.497088      6.9476843E-23
   26.762059      1.2713001E-23
   27.029679      1.1291384E-23
   27.299976      5.5005476E-24
   27.572976      1.5518825E-23
   27.848705      4.0352376E-23
   28.127193      4.9751130E-23
   28.408464      4.0610192E-23
   28.692549      6.6202108E-24
   28.979475      8.4120416E-24
   29.269269      4.1793108E-23
   29.561962      1.3729895E-23
   29.857582      1.3531205E-23
