# Pressure:     3.000E-05 Ba
# Temperature:    275.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.2896529E-29
    0.505000      3.5575962E-29
    0.510050      4.3392211E-30
    0.515150      2.5465097E-31
    0.520302      2.5239432E-30
    0.525505      2.7165183E-30
    0.530760      7.3296219E-31
    0.536068      7.8670855E-30
    0.541428      2.3811570E-29
    0.546843      6.0923516E-30
    0.552311      3.8612544E-31
    0.557834      1.2371816E-30
    0.563413      1.1717143E-29
    0.569047      3.1883614E-29
    0.574737      1.5717666E-29
    0.580484      1.0178523E-29
    0.586289      3.2749478E-28
    0.592152      2.1152688E-28
    0.598074      3.0729250E-29
    0.604054      1.4031730E-30
    0.610095      1.5182637E-31
    0.616196      1.0975462E-31
    0.622358      2.0263700E-29
    0.628582      2.1516544E-29
    0.634867      1.7096867E-29
    0.641216      7.3382324E-29
    0.647628      1.3743904E-28
    0.654104      8.2317441E-29
    0.660645      8.7720202E-30
    0.667252      5.2616639E-31
    0.673924      1.1538488E-30
    0.680664      1.0549336E-29
    0.687470      2.5517722E-28
    0.694345      3.4860026E-28
    0.701288      2.3484768E-28
    0.708301      1.6737355E-28
    0.715384      2.4271233E-27
    0.722538      2.1259728E-27
    0.729764      4.0591949E-28
    0.737061      8.1152608E-29
    0.744432      6.9192392E-30
    0.751876      1.6955362E-30
    0.759395      3.2720937E-31
    0.766989      2.9585889E-31
    0.774659      2.1574551E-30
    0.782405      1.3050173E-28
    0.790229      1.5326226E-28
    0.798132      2.1707206E-28
    0.806113      8.2509007E-28
    0.814174      1.1350938E-27
    0.822316      1.0994761E-27
    0.830539      5.9974279E-28
    0.838844      3.6871437E-28
    0.847233      3.3435035E-28
    0.855705      3.4248086E-28
    0.864262      4.8861196E-28
    0.872905      8.1056433E-28
    0.881634      1.3744295E-27
    0.890450      1.6061876E-26
    0.899355      9.9681986E-27
    0.908348      5.2430463E-27
    0.917432      1.7830434E-27
    0.926606      4.0737037E-26
    0.935872      2.0183058E-26
    0.945231      2.3565573E-26
    0.954683      1.3205928E-26
    0.964230      4.0831778E-27
    0.973872      3.6841114E-27
    0.983611      4.3920440E-27
    0.993447      4.5010402E-27
    1.003382      4.2779948E-27
    1.013416      9.0141188E-27
    1.023550      1.2721421E-26
    1.033785      7.7299977E-27
    1.044123      2.5656546E-27
    1.054564      7.0249341E-28
    1.065110      1.0590053E-27
    1.075761      1.2371809E-27
    1.086519      1.4736745E-27
    1.097384      2.6422574E-27
    1.108358      1.9947803E-26
    1.119441      5.9001862E-26
    1.130636      7.2169973E-26
    1.141942      3.2616842E-26
    1.153361      6.2819038E-26
    1.164895      7.9939788E-26
    1.176544      3.6826514E-26
    1.188309      1.4741805E-26
    1.200192      1.6692895E-26
    1.212194      1.8260461E-26
    1.224316      8.5059193E-27
    1.236560      1.9742668E-27
    1.248925      2.5744810E-27
    1.261414      1.6618158E-27
    1.274028      3.3688451E-27
    1.286769      1.0574066E-26
    1.299636      1.4859247E-26
    1.312633      2.0220814E-26
    1.325759      3.9959964E-26
    1.339017      1.0912318E-25
    1.352407      7.4700266E-25
    1.365931      4.9950231E-25
    1.379590      6.8401927E-25
