# Pressure:     3.000E-04 Ba
# Temperature:   3750.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.0894100E-32
    0.505000      1.0455965E-32
    0.510050      1.0035704E-32
    0.515150      9.6325730E-33
    0.520302      9.2458593E-33
    0.525505      8.8748812E-33
    0.530760      8.5189860E-33
    0.536068      8.1775487E-33
    0.541428      7.8499709E-33
    0.546843      7.5356797E-33
    0.552311      7.2341266E-33
    0.557834      6.9447860E-33
    0.563413      6.7001248E-33
    0.569047      6.4007510E-33
    0.574737      6.1451129E-33
    0.580484      5.8997985E-33
    0.586289      3.1559576E-29
    0.592152      5.4384637E-33
    0.598074      5.2216486E-33
    0.604054      5.0135663E-33
    0.610095      4.8138597E-33
    0.616196      4.6221867E-33
    0.622358      4.4382197E-33
    0.628582      4.2616443E-33
    0.634867      4.0921595E-33
    0.641216      3.9294767E-33
    0.647628      3.7733193E-33
    0.654104      3.6234221E-33
    0.660645      3.4795310E-33
    0.667252      3.3414023E-33
    0.673924      3.2088023E-33
    0.680664      3.0815071E-33
    0.687470      3.2508913E-33
    0.694345      2.8419811E-33
    0.701288      2.7293469E-33
    0.708301      2.6212101E-33
    0.715384      2.5173892E-33
    0.722538      2.4177101E-33
    0.729764      2.3220058E-33
    0.737061      2.2301161E-33
    0.744432      2.1418875E-33
    0.751876      2.0571727E-33
    0.759395      1.9758304E-33
    0.766989      1.3960082E-30
    0.774659      2.3088887E-33
    0.782405      1.7550835E-33
    0.790229      1.6815562E-33
    0.798132      1.6151502E-33
    0.806113      1.5513817E-33
    0.814174      3.9580326E-32
    0.822316      1.4741646E-33
    0.830539      1.3748668E-33
    0.838844      1.3206342E-33
    0.847233      1.2685521E-33
    0.855705      1.2185345E-33
    0.864262      1.1704990E-33
    0.872905      1.1243665E-33
    0.881634      1.1222095E-33
    0.890450      1.0673028E-33
    0.899355      9.9863128E-34
    0.908348      9.8164442E-34
    0.917432      1.1571852E-33
    0.926606      1.8485298E-33
    0.935872      1.5173298E-33
    0.945231      2.6365611E-33
    0.954683      1.6626182E-33
    0.964230      1.9758134E-33
