# Pressure:     1.000E+02 Ba
# Temperature:   2150.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.3715130E-26
    0.505000      1.5622278E-26
    0.510050      1.7972278E-26
    0.515150      2.1138200E-26
    0.520302      2.4891315E-26
    0.525505      3.0195065E-26
    0.530760      3.7189844E-26
    0.536068      4.6260194E-26
    0.541428      5.9088143E-26
    0.546843      7.8769332E-26
    0.552311      1.0785959E-25
    0.557834      1.6019949E-25
    0.563413      2.5396965E-25
    0.569047      4.6941643E-25
    0.574737      1.0863854E-24
    0.580484      6.0289686E-24
    0.586289      1.8942966E-22
    0.592152      2.9289746E-24
    0.598074      8.6289239E-25
    0.604054      4.1314640E-25
    0.610095      2.4086377E-25
    0.616196      1.6500963E-25
    0.622358      1.1942856E-25
    0.628582      9.3716677E-26
    0.634867      7.5387462E-26
    0.641216      6.4125211E-26
    0.647628      5.6241978E-26
    0.654104      5.1175421E-26
    0.660645      4.7947077E-26
    0.667252      4.6447491E-26
    0.673924      4.6462745E-26
    0.680664      4.8017343E-26
    0.687470      5.4330632E-26
    0.694345      5.7493895E-26
    0.701288      6.3984070E-26
    0.708301      7.5221355E-26
    0.715384      9.4863370E-26
    0.722538      1.2587812E-25
    0.729764      1.8046640E-25
    0.737061      2.9011006E-25
    0.744432      5.3348218E-25
    0.751876      1.4804131E-24
    0.759395      1.2194074E-23
    0.766989      5.7647259E-23
    0.774659      2.4968131E-24
    0.782405      7.6512738E-25
    0.790229      3.7098508E-25
    0.798132      2.2517075E-25
    0.806113      1.4800500E-25
    0.814174      1.3124954E-25
    0.822316      8.2038423E-26
    0.830539      6.3879918E-26
    0.838844      5.1447142E-26
    0.847233      4.2950225E-26
    0.855705      3.6090034E-26
    0.864262      3.0835777E-26
    0.872905      2.6934997E-26
    0.881634      2.4005400E-26
    0.890450      2.2673392E-26
    0.899355      1.9437149E-26
    0.908348      1.8798763E-26
    0.917432      1.9424285E-26
    0.926606      2.8480035E-26
    0.935872      2.2324624E-26
    0.945231      3.4009058E-26
    0.954683      2.3993742E-26
    0.964230      2.3397211E-26
    0.973872      2.2096912E-26
    0.983611      1.8917066E-26
    0.993447      1.7069147E-26
    1.003382      1.5472751E-26
    1.013416      1.4359725E-26
    1.023550      1.2984796E-26
    1.033785      1.1427367E-26
    1.044123      1.0452069E-26
    1.054564      9.6601637E-27
    1.065110      9.2190141E-27
    1.075761      9.2011385E-27
    1.086519      1.5868009E-26
    1.097384      2.9414773E-26
    1.108358      4.1809135E-26
    1.119441      3.4245766E-26
    1.130636      5.2454371E-26
    1.141942      4.0972391E-26
    1.153361      4.8031449E-26
    1.164895      1.1639626E-25
    1.176544      6.7354122E-26
    1.188309      3.5544541E-26
    1.200192      2.8253597E-26
    1.212194      2.2626853E-26
    1.224316      2.0685282E-26
    1.236560      3.4468948E-26
    1.248925      3.9512667E-26
    1.261414      1.6231932E-26
    1.274028      1.5203608E-26
    1.286769      1.5636576E-26
    1.299636      1.9162176E-26
    1.312633      2.7341648E-26
    1.325759      1.3954074E-24
    1.339017      4.9449070E-25
    1.352407      3.6130897E-25
    1.365931      2.3990373E-25
    1.379590      3.1106647E-25
    1.393386      3.4890589E-25
    1.407320      4.3935727E-25
    1.421393      4.2317167E-25
    1.435607      3.7641085E-25
    1.449963      3.4800097E-25
    1.464463      3.0538814E-25
    1.479108      2.5935366E-25
    1.493899      2.2326066E-25
    1.508838      2.0359017E-25
    1.523926      1.6885464E-25
    1.539165      1.4471363E-25
    1.554557      1.2283051E-25
    1.570102      1.0250278E-25
    1.585803      8.8480238E-26
    1.601662      8.2368808E-26
    1.617678      7.5981508E-26
    1.633855      6.4315497E-26
    1.650193      5.6484061E-26
    1.666695      5.5444013E-26
    1.683362      6.0663593E-26
    1.700196      8.1101274E-26
    1.717198      1.2555942E-25
    1.734370      2.0579112E-25
    1.751714      3.1760416E-25
    1.769231      4.6797665E-25
    1.786923      6.2276816E-25
