# Pressure:     3.000E-04 Ba
# Temperature:   1000.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      8.5018393E-30
    0.505000      6.2833154E-30
    0.510050      5.2239385E-30
    0.515150      1.9297337E-30
    0.520302      1.2038337E-30
    0.525505      1.0062880E-30
    0.530760      9.2496938E-31
    0.536068      3.1725280E-30
    0.541428      4.1626722E-30
    0.546843      3.7157818E-30
    0.552311      2.2390644E-30
    0.557834      1.6021853E-30
    0.563413      6.9419983E-30
    0.569047      8.3487378E-30
    0.574737      1.6363289E-29
    0.580484      4.3478369E-29
    0.586289      7.9531013E-24
    0.592152      7.1336555E-29
    0.598074      4.1607549E-29
    0.604054      1.8066425E-29
    0.610095      7.1309027E-30
    0.616196      3.9502788E-30
    0.622358      1.0521262E-29
    0.628582      8.1675351E-30
    0.634867      1.0681881E-29
    0.641216      4.3258555E-29
    0.647628      3.6825515E-29
    0.654104      4.3059731E-29
    0.660645      2.4379027E-29
    0.667252      1.0419023E-29
    0.673924      7.3688179E-30
    0.680664      6.9743885E-30
    0.687470      1.2821034E-28
    0.694345      5.9653711E-29
    0.701288      8.9538878E-29
    0.708301      1.3150622E-28
    0.715384      4.9951945E-28
    0.722538      4.3580666E-28
    0.729764      3.9567713E-28
    0.737061      2.1754476E-28
    0.744432      1.1125200E-28
    0.751876      6.3092524E-29
    0.759395      1.0739586E-28
    0.766989      1.6643224E-24
    0.774659      4.2893434E-29
    0.782405      6.9967993E-29
    0.790229      6.2967816E-29
    0.798132      1.0296877E-28
    0.806113      7.1994963E-28
    0.814174      4.5789852E-28
    0.822316      5.2198807E-28
    0.830539      4.9466779E-28
    0.838844      2.9942433E-28
    0.847233      1.6888017E-28
    0.855705      7.8914619E-29
    0.864262      5.5062876E-29
    0.872905      5.1911795E-29
    0.881634      1.5669634E-28
    0.890450      1.2387046E-27
    0.899355      5.4713902E-28
    0.908348      1.2303374E-27
    0.917432      1.7129803E-27
    0.926606      1.0863736E-26
    0.935872      5.3243068E-27
    0.945231      1.9354794E-26
    0.954683      8.3064040E-27
    0.964230      4.6927292E-27
    0.973872      3.1548137E-27
    0.983611      1.7716769E-27
    0.993447      9.9322312E-28
    1.003382      5.3057764E-28
    1.013416      2.9504069E-28
    1.023550      1.8844979E-28
    1.033785      1.1639403E-28
    1.044123      1.0898861E-28
    1.054564      1.3402124E-28
    1.065110      1.9503034E-28
    1.075761      2.5741452E-28
    1.086519      1.2228716E-27
    1.097384      5.9214226E-27
    1.108358      1.6961042E-26
    1.119441      1.2649858E-26
    1.130636      1.8409751E-26
    1.141942      1.0636445E-26
    1.153361      1.1666350E-26
    1.164895      1.0798169E-26
    1.176544      5.5861833E-27
    1.188309      2.8517207E-27
    1.200192      1.6946513E-27
    1.212194      1.1096131E-27
    1.224316      7.4496050E-28
    1.236560      4.9998493E-28
    1.248925      4.0199095E-28
    1.261414      5.9098190E-28
    1.274028      1.0788160E-27
    1.286769      2.1321395E-27
    1.299636      2.7713186E-27
    1.312633      4.3411777E-27
    1.325759      1.4720459E-25
    1.339017      2.3184123E-25
    1.352407      2.4952265E-25
    1.365931      1.2943557E-25
    1.379590      2.3313159E-25
    1.393386      2.0839620E-25
    1.407320      2.3899131E-25
    1.421393      1.7257089E-25
    1.435607      1.1915130E-25
    1.449963      7.2968289E-26
    1.464463      5.1597265E-26
    1.479108      3.7153370E-26
    1.493899      2.5597511E-26
    1.508838      1.7891207E-26
    1.523926      1.0321723E-26
    1.539165      5.8972856E-27
    1.554557      4.3117175E-27
    1.570102      2.5302795E-27
    1.585803      1.7650438E-27
    1.601662      1.2322322E-27
    1.617678      1.0263022E-27
    1.633855      9.8714925E-28
    1.650193      1.3216638E-27
    1.666695      1.3084683E-27
    1.683362      2.0737800E-27
    1.700196      3.4613305E-27
    1.717198      9.0839216E-27
    1.734370      2.0667863E-26
    1.751714      5.5525487E-26
    1.769231      1.1672487E-25
    1.786923      1.8503882E-25
    1.804792      3.0740233E-25
    1.822840      3.1956915E-25
    1.841069      3.3969458E-25
    1.859479      4.2384564E-25
    1.878074      1.5219178E-25
    1.896855      1.9623961E-25
    1.915823      2.4765861E-25
    1.934982      2.5537291E-25
    1.954331      2.2766049E-25
    1.973875      1.2044588E-25
    1.993613      7.2604580E-26
    2.013550      4.0252763E-26
    2.033685      2.5683012E-26
    2.054022      1.2410836E-26
    2.074562      6.9681112E-27
    2.095308      4.2593520E-27
    2.116261      2.7660287E-27
    2.137423      2.1216682E-27
    2.158798      2.1336301E-27
    2.180386      2.3634176E-27
    2.202190      3.1747721E-27
    2.224211      4.2032729E-27
    2.246454      4.9019258E-27
    2.268918      6.8831211E-27
    2.291607      3.9789753E-26
    2.314523      7.8484661E-26
    2.337669      4.6564445E-26
    2.361045      1.0164692E-25
    2.384656      7.8419668E-26
    2.408502      9.6694760E-26
    2.432587      1.9216386E-25
    2.456913      4.8003192E-25
    2.481482      8.8952997E-25
    2.506297      1.6738907E-24
    2.531360      2.0603476E-24
    2.556674      2.5710412E-24
    2.582240      1.9973269E-24
    2.608063      1.1108194E-24
    2.634143      8.0802920E-25
    2.660485      3.8809283E-24
    2.687090      2.3640241E-24
    2.713961      2.2910355E-24
    2.741100      2.7708825E-24
    2.768511      2.1019494E-24
    2.796196      2.1267664E-24
    2.824158      2.1499341E-24
    2.852400      1.5408771E-24
    2.880924      1.0811723E-24
    2.909733      9.9484201E-25
    2.938830      6.8711058E-25
    2.968219      5.0543188E-25
    2.997901      3.3916134E-25
    3.027880      3.5496277E-25
    3.058159      1.9299286E-25
    3.088740      1.6784748E-25
    3.119628      1.5566771E-25
    3.150824      1.0413776E-25
    3.182332      1.2367206E-25
    3.214156      6.8158056E-26
    3.246297      6.7851932E-26
    3.278760      8.5838138E-26
    3.311548      7.0340700E-26
    3.344663      6.4345644E-26
    3.378110      5.5555471E-26
    3.411891      4.2124556E-26
    3.446010      3.4138079E-26
    3.480470      2.4152780E-26
    3.515275      2.0003178E-26
    3.550427      1.4136358E-26
    3.585932      1.0627036E-26
    3.621791      7.0563220E-27
    3.658009      5.6548220E-27
    3.694589      4.0116318E-27
    3.731535      3.7371772E-27
    3.768850      2.8046247E-27
    3.806539      3.2139330E-27
    3.844604      6.5324026E-27
    3.883050      2.4174324E-27
    3.921881      1.1110195E-26
    3.961099      3.5997609E-27
    4.000710      5.3332679E-27
    4.040718      1.0756880E-26
    4.081125      1.4680594E-26
    4.121936      2.1203342E-26
    4.163155      5.5619750E-26
    4.204787      1.6657604E-25
    4.246835      1.9042224E-25
    4.289303      1.8170924E-25
    4.332196      1.7634704E-25
    4.375518      2.6726014E-25
    4.419273      4.9674640E-25
    4.463466      1.7579269E-24
    4.508101      3.2971583E-24
    4.553182      5.6846678E-24
    4.598714      5.5316159E-24
    4.644701      2.2562130E-24
    4.691148      3.3415309E-24
    4.738059      3.5852343E-24
    4.785440      3.0333212E-24
    4.833294      2.8533557E-24
    4.881627      3.0794352E-24
    4.930443      2.3456651E-24
    4.979748      1.5778959E-24
    5.029545      9.9174614E-25
    5.079841      7.1373617E-25
    5.130639      7.4787008E-25
    5.181946      9.4040177E-25
    5.233765      1.0924239E-24
    5.286103      7.8366885E-25
    5.338964      1.1121144E-24
    5.392353      2.0712628E-24
    5.446277      9.8933212E-25
    5.500740      1.8961208E-24
    5.555747      2.0413165E-24
    5.611304      2.5093472E-24
    5.667418      3.8371681E-24
    5.724092      3.3182322E-24
    5.781333      2.6445648E-24
    5.839146      3.1049891E-24
    5.897537      1.8273689E-24
    5.956513      8.2016337E-25
    6.016078      1.9882307E-24
    6.076239      9.7245976E-25
    6.137001      6.5753492E-25
    6.198371      3.4775827E-25
    6.260355      2.6031400E-25
    6.322958      5.6381285E-25
    6.386188      2.0450345E-24
    6.450050      3.3168768E-24
    6.514550      3.8830215E-24
    6.579696      1.1280557E-23
    6.645493      3.0519466E-24
    6.711948      2.3000315E-24
    6.779067      3.9810971E-24
    6.846858      2.1783993E-24
    6.915326      2.1379298E-24
    6.984480      3.3718810E-24
    7.054324      1.8680802E-24
    7.124868      1.8572172E-24
    7.196116      2.1570475E-24
    7.268078      2.7767922E-24
    7.340758      1.1201174E-24
    7.414166      3.0022784E-24
    7.488308      1.4666372E-24
    7.563191      2.2258170E-24
    7.638823      1.1582216E-24
    7.715211      1.0097715E-24
    7.792363      1.3316655E-24
    7.870286      9.4657927E-25
    7.948989      8.7246600E-25
    8.028479      7.6181199E-25
    8.108764      1.0406923E-24
    8.189852      5.0774277E-25
    8.271750      6.7949567E-25
    8.354468      3.0985734E-25
    8.438012      4.0288051E-25
    8.522393      2.0247487E-25
    8.607616      2.0417730E-25
    8.693693      2.0311603E-25
    8.780630      1.2279148E-25
    8.868436      1.4727930E-25
    8.957120      1.3897789E-25
    9.046691      8.7836178E-26
    9.137158      6.1398843E-26
    9.228530      7.9392547E-26
    9.320815      1.6797888E-25
    9.414023      8.6587420E-26
    9.508164      8.2029193E-26
    9.603245      6.0613485E-26
    9.699278      4.7693606E-26
    9.796270      2.9288493E-25
    9.894233      3.7676088E-26
    9.993175      8.0351333E-26
   10.093107      3.5128321E-26
   10.194038      6.2894492E-26
   10.295979      1.2681420E-25
   10.398938      7.1613727E-26
   10.502928      8.8153730E-26
   10.607957      1.6660528E-25
   10.714037      3.7044665E-26
   10.821177      2.6315745E-25
   10.929389      2.4178911E-25
   11.038683      5.3598889E-26
   11.149070      1.0503137E-25
   11.260560      4.1853571E-26
