# Pressure:     1.000E+00 Ba
# Temperature:   1700.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.3979824E-28
    0.505000      1.6250607E-28
    0.510050      1.9278407E-28
    0.515150      2.0863289E-28
    0.520302      2.4046087E-28
    0.525505      2.8540820E-28
    0.530760      3.9420619E-28
    0.536068      4.3183710E-28
    0.541428      5.4723850E-28
    0.546843      7.3666555E-28
    0.552311      1.0242733E-27
    0.557834      1.5102196E-27
    0.563413      2.4907222E-27
    0.569047      4.5305981E-27
    0.574737      1.0768167E-26
    0.580484      5.5600305E-26
    0.586289      1.8066093E-22
    0.592152      3.4890637E-26
    0.598074      9.0905005E-27
    0.604054      4.1983973E-27
    0.610095      2.4872775E-27
    0.616196      1.6491712E-27
    0.622358      1.2152678E-27
    0.628582      9.4417927E-28
    0.634867      7.7744166E-28
    0.641216      7.0423677E-28
    0.647628      6.2700455E-28
    0.654104      5.7040240E-28
    0.660645      5.3080694E-28
    0.667252      4.9420724E-28
    0.673924      4.9190561E-28
    0.680664      5.0141919E-28
    0.687470      1.0179082E-27
    0.694345      6.5161734E-28
    0.701288      7.7501372E-28
    0.708301      9.6222016E-28
    0.715384      1.5897085E-27
    0.722538      1.7938080E-27
    0.729764      2.3627879E-27
    0.737061      3.3740037E-27
    0.744432      5.8697573E-27
    0.751876      1.4650868E-26
    0.759395      1.3378668E-25
    0.766989      4.0362134E-23
    0.774659      3.0213505E-26
    0.782405      8.6056083E-27
    0.790229      4.1743134E-27
    0.798132      2.5973125E-27
    0.806113      2.7437350E-27
    0.814174      3.8099381E-27
    0.822316      1.7221184E-27
    0.830539      1.5176175E-27
    0.838844      1.3702234E-27
    0.847233      1.1606766E-27
    0.855705      8.6579011E-28
    0.864262      7.1152035E-28
    0.872905      5.9876073E-28
    0.881634      7.5748448E-28
    0.890450      2.0948909E-27
    0.899355      1.0596399E-27
    0.908348      1.9643501E-27
    0.917432      3.4081367E-27
    0.926606      1.3347110E-26
    0.935872      7.8593445E-27
    0.945231      2.1348088E-26
    0.954683      1.1038915E-26
    0.964230      9.5759709E-27
    0.973872      8.8205733E-27
    0.983611      6.3400272E-27
    0.993447      4.8711441E-27
    1.003382      3.7917281E-27
    1.013416      2.9981417E-27
    1.023550      2.3807555E-27
    1.033785      1.7722388E-27
    1.044123      1.4353542E-27
    1.054564      1.2376478E-27
    1.065110      1.1444431E-27
    1.075761      1.2055084E-27
    1.086519      5.2094608E-27
    1.097384      1.5008324E-26
    1.108358      3.0227801E-26
    1.119441      2.0113502E-26
    1.130636      2.9093507E-26
    1.141942      2.0537032E-26
    1.153361      2.1341803E-26
    1.164895      3.3432044E-26
    1.176544      2.0602637E-26
    1.188309      1.5771538E-26
    1.200192      1.1567580E-26
    1.212194      8.4528330E-27
    1.224316      6.8045779E-27
    1.236560      6.8005004E-27
    1.248925      7.6103287E-27
    1.261414      4.8415274E-27
    1.274028      5.2848181E-27
    1.286769      6.2369981E-27
    1.299636      7.7093566E-27
    1.312633      1.1996726E-26
    1.325759      7.3787151E-25
    1.339017      5.0848204E-25
    1.352407      3.0070890E-25
    1.365931      1.7813711E-25
    1.379590      2.8238917E-25
    1.393386      2.7642166E-25
    1.407320      3.3909633E-25
    1.421393      3.1529122E-25
    1.435607      2.8130290E-25
    1.449963      2.3599843E-25
    1.464463      1.8410164E-25
    1.479108      1.4272320E-25
    1.493899      1.1480284E-25
    1.508838      9.5689782E-26
    1.523926      7.4006924E-26
    1.539165      5.7018749E-26
    1.554557      4.4678631E-26
    1.570102      3.3423502E-26
    1.585803      2.5228599E-26
    1.601662      1.9768368E-26
    1.617678      1.5933648E-26
    1.633855      1.2821946E-26
    1.650193      1.1434778E-26
    1.666695      9.6601079E-27
    1.683362      1.3492498E-26
    1.700196      2.4201884E-26
    1.717198      5.6860419E-26
    1.734370      1.0563732E-25
    1.751714      1.8734686E-25
    1.769231      3.2551068E-25
    1.786923      4.5806222E-25
    1.804792      5.9457075E-25
    1.822840      4.9536280E-25
    1.841069      6.3527258E-25
    1.859479      5.9940272E-25
    1.878074      3.7502481E-25
    1.896855      3.2908455E-25
    1.915823      4.0039106E-25
    1.934982      4.8548265E-25
    1.954331      5.2054265E-25
    1.973875      4.5532597E-25
    1.993613      3.7688329E-25
    2.013550      2.7522888E-25
    2.033685      2.1028567E-25
    2.054022      1.4966197E-25
    2.074562      1.0261743E-25
    2.095308      6.9696953E-26
    2.116261      4.9217356E-26
    2.137423      3.6498881E-26
    2.158798      3.0033756E-26
    2.180386      2.7173213E-26
    2.202190      2.7617035E-26
    2.224211      3.1265367E-26
    2.246454      3.0824454E-26
    2.268918      3.6089530E-26
    2.291607      2.2771552E-25
    2.314523      2.8166698E-25
    2.337669      1.9769701E-25
    2.361045      2.4794127E-25
    2.384656      3.1325192E-25
    2.408502      4.8474658E-25
    2.432587      8.1488415E-25
    2.456913      1.7414006E-24
    2.481482      2.4384665E-24
    2.506297      3.3893918E-24
