# Pressure:     1.000E+01 Ba
# Temperature:    260.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.0728039E-29
    0.505000      1.0061727E-29
    0.510050      9.0409330E-31
    0.515150      1.4068476E-31
    0.520302      6.2644201E-31
    0.525505      8.2299968E-31
    0.530760      2.6266048E-31
    0.536068      1.9873529E-30
    0.541428      6.3800478E-30
    0.546843      1.5148292E-30
    0.552311      1.3897050E-31
    0.557834      4.0072210E-31
    0.563413      2.7653512E-30
    0.569047      8.6982732E-30
    0.574737      3.6967301E-30
    0.580484      2.5236343E-30
    0.586289      8.6149497E-29
    0.592152      6.4179735E-29
    0.598074      6.2592685E-30
    0.604054      3.2089272E-31
    0.610095      6.9427084E-32
    0.616196      7.9304905E-32
    0.622358      5.2776462E-30
    0.628582      7.1793250E-30
    0.634867      3.9413111E-30
    0.641216      2.0484387E-29
    0.647628      4.6811904E-29
    0.654104      2.1690901E-29
    0.660645      2.1930062E-30
    0.667252      1.5218652E-31
    0.673924      3.2752252E-31
    0.680664      2.8839441E-30
    0.687470      6.5468247E-29
    0.694345      9.7177440E-29
    0.701288      6.0358370E-29
    0.708301      3.5233990E-29
    0.715384      8.6021607E-28
    0.722538      6.0570027E-28
    0.729764      1.1489709E-28
    0.737061      1.7571509E-29
    0.744432      1.4058382E-30
    0.751876      4.8651389E-31
    0.759395      1.0761966E-31
    0.766989      1.1374243E-31
    0.774659      6.8697941E-31
    0.782405      4.9249123E-29
    0.790229      5.5231390E-29
    0.798132      6.3530438E-29
    0.806113      2.0799903E-28
    0.814174      7.6015874E-28
    0.822316      5.9621062E-28
    0.830539      2.3276738E-28
    0.838844      2.9798775E-28
    0.847233      2.9637286E-28
    0.855705      3.3275885E-28
    0.864262      4.7997939E-28
    0.872905      7.9581564E-28
    0.881634      1.3201683E-27
    0.890450      1.3679908E-26
    0.899355      7.8033265E-27
    0.908348      1.8965928E-27
    0.917432      7.1627048E-28
    0.926606      1.3906574E-26
    0.935872      9.7959262E-27
    0.945231      8.6015669E-27
    0.954683      3.6752859E-27
    0.964230      1.5846021E-27
    0.973872      2.2511789E-27
    0.983611      3.9522744E-27
    0.993447      4.3613256E-27
    1.003382      4.0812293E-27
    1.013416      8.6119248E-27
    1.023550      1.3067966E-26
    1.033785      7.8683490E-27
    1.044123      2.4753379E-27
    1.054564      6.5868737E-28
    1.065110      1.0723910E-27
    1.075761      1.0896406E-27
    1.086519      1.0924774E-27
    1.097384      1.2332032E-27
    1.108358      6.8079960E-27
    1.119441      3.9364840E-26
    1.130636      3.1905445E-26
    1.141942      2.0013419E-26
    1.153361      4.9156873E-26
    1.164895      7.1946919E-26
    1.176544      3.1698406E-26
    1.188309      1.3875093E-26
    1.200192      1.6565547E-26
    1.212194      1.8839995E-26
    1.224316      8.6256124E-27
    1.236560      1.6784498E-27
    1.248925      2.9260514E-27
    1.261414      1.8342735E-27
    1.274028      3.0805602E-27
    1.286769      1.0451151E-26
    1.299636      1.4041010E-26
    1.312633      1.8765022E-26
    1.325759      2.7922262E-26
    1.339017      4.7612815E-26
    1.352407      4.0009634E-25
    1.365931      2.5786256E-25
    1.379590      3.0073470E-25
    1.393386      2.5218602E-25
    1.407320      9.4572266E-26
    1.421393      5.0228580E-26
    1.435607      5.3201824E-26
    1.449963      2.6037531E-26
    1.464463      6.1760963E-26
    1.479108      1.0855474E-25
    1.493899      1.8931275E-25
    1.508838      2.0262789E-25
    1.523926      9.7895352E-26
    1.539165      4.6949347E-26
    1.554557      1.0847209E-26
    1.570102      4.4519056E-27
    1.585803      2.4984571E-27
    1.601662      2.7782864E-27
    1.617678      2.5005765E-26
    1.633855      2.0914784E-25
    1.650193      1.0978245E-25
    1.666695      9.3696581E-26
    1.683362      1.0812423E-25
    1.700196      1.4580083E-25
    1.717198      1.2243205E-25
    1.734370      6.8022497E-26
    1.751714      3.6050813E-26
    1.769231      6.9374502E-26
    1.786923      9.8964260E-26
    1.804792      1.8971827E-25
    1.822840      4.9838966E-25
    1.841069      5.4454015E-25
    1.859479      6.7163963E-25
    1.878074      2.1386242E-25
    1.896855      3.8300890E-25
    1.915823      1.7498142E-25
    1.934982      2.9849535E-25
    1.954331      3.9832145E-25
    1.973875      3.8332089E-25
    1.993613      3.3539084E-25
    2.013550      1.5081869E-25
    2.033685      3.0123615E-26
    2.054022      1.1029893E-26
    2.074562      3.2919978E-27
    2.095308      9.5314849E-28
    2.116261      4.5604559E-27
    2.137423      2.8401251E-26
    2.158798      9.1910957E-26
    2.180386      1.5451735E-25
    2.202190      4.7083878E-25
    2.224211      8.1251829E-25
    2.246454      1.2686534E-24
    2.268918      1.3811534E-24
    2.291607      1.4351934E-24
    2.314523      1.0982999E-24
    2.337669      1.5872249E-24
    2.361045      1.8169896E-24
    2.384656      7.5193690E-25
    2.408502      2.5321001E-25
    2.432587      1.1768494E-25
    2.456913      5.9069071E-26
    2.481482      6.6566055E-26
    2.506297      2.1318568E-25
    2.531360      7.1063636E-25
    2.556674      3.0457496E-24
    2.582240      6.5045369E-24
    2.608063      4.7569515E-24
    2.634143      2.1192056E-24
    2.660485      3.5542821E-24
    2.687090      2.7654044E-24
    2.713961      3.0605346E-24
    2.741100      3.0723614E-24
    2.768511      9.3021077E-25
    2.796196      4.7290985E-25
    2.824158      5.4020249E-25
    2.852400      5.0388763E-25
    2.880924      7.0853835E-25
    2.909733      6.6899759E-25
    2.938830      5.6031499E-25
    2.968219      4.2671220E-25
    2.997901      3.4050514E-25
    3.027880      3.1789251E-25
    3.058159      2.8062434E-25
    3.088740      3.6747072E-25
    3.119628      4.1709258E-25
    3.150824      1.7843454E-24
    3.182332      1.4022995E-23
    3.214156      2.6192236E-23
    3.246297      2.4409191E-23
    3.278760      7.5630993E-24
    3.311548      6.4579330E-24
    3.344663      1.4884220E-23
    3.378110      1.3340512E-23
    3.411891      5.8899901E-24
    3.446010      1.7392116E-24
    3.480470      6.7495619E-25
    3.515275      1.1741777E-24
    3.550427      6.4476325E-25
    3.585932      3.9698727E-25
    3.621791      3.7360954E-25
    3.658009      2.1625726E-25
    3.694589      2.9487134E-25
    3.731535      1.4574594E-25
    3.768850      1.1976455E-25
    3.806539      7.7525612E-26
    3.844604      1.2773188E-25
    3.883050      9.3235596E-26
    3.921881      7.3202847E-26
    3.961099      6.7718488E-26
    4.000710      6.0656373E-26
    4.040718      4.5315770E-26
    4.081125      2.2471315E-26
    4.121936      1.1573405E-26
    4.163155      8.8682686E-27
    4.204787      1.8356065E-26
    4.246835      6.6287766E-27
    4.289303      3.5702443E-27
    4.332196      5.0348607E-27
    4.375518      2.7988207E-27
    4.419273      2.7244213E-27
    4.463466      1.3331395E-27
    4.508101      1.4455492E-27
    4.553182      9.5493925E-28
    4.598714      1.5228764E-27
    4.644701      4.1737613E-27
    4.691148      3.5351453E-27
    4.738059      3.6457569E-27
    4.785440      3.5963584E-27
    4.833294      4.5259047E-27
    4.881627      1.5630053E-26
    4.930443      5.2714379E-26
    4.979748      1.1924083E-25
    5.029545      1.3007062E-26
    5.079841      2.9403479E-26
    5.130639      1.3077451E-25
    5.181946      4.9715791E-25
    5.233765      1.2997180E-25
    5.286103      9.3389250E-26
    5.338964      2.0258111E-25
    5.392353      1.4285994E-24
    5.446277      9.1490966E-25
    5.500740      9.1910486E-25
    5.555747      1.9579849E-24
    5.611304      3.7110602E-24
    5.667418      3.5000546E-24
    5.724092      6.9811148E-24
    5.781333      6.1921139E-24
    5.839146      1.0936317E-23
    5.897537      8.5131614E-24
    5.956513      4.7248423E-24
    6.016078      1.2373167E-23
    6.076239      6.5300035E-24
    6.137001      1.0953056E-23
    6.198371      1.6067201E-24
    6.260355      1.4391726E-24
    6.322958      5.0428702E-24
    6.386188      1.0359100E-23
    6.450050      1.2541132E-23
    6.514550      8.2236352E-24
    6.579696      9.3756534E-24
    6.645493      5.2492424E-24
    6.711948      2.6153134E-24
    6.779067      2.8197928E-24
    6.846858      1.6026362E-24
    6.915326      2.5769361E-24
    6.984480      2.7254829E-24
    7.054324      6.1928982E-25
    7.124868      1.3795024E-24
    7.196116      1.2552191E-24
    7.268078      4.8967340E-24
    7.340758      1.5115459E-23
    7.414166      2.5748920E-23
    7.488308      1.7644209E-23
    7.563191      6.1400663E-24
    7.638823      6.6174822E-23
    7.715211      1.1034397E-23
    7.792363      9.5845805E-24
    7.870286      1.3078662E-23
    7.948989      7.5503320E-24
    8.028479      4.0511996E-24
    8.108764      1.7042548E-24
    8.189852      9.1972957E-25
    8.271750      3.2109094E-25
    8.354468      2.8854870E-25
    8.438012      9.3319333E-25
    8.522393      2.0223909E-25
    8.607616      1.0152823E-24
    8.693693      2.7393979E-24
    8.780630      9.0103869E-25
    8.868436      6.6864435E-24
    8.957120      1.6375160E-24
    9.046691      2.7126962E-24
    9.137158      1.2252296E-23
    9.228530      6.9404243E-24
    9.320815      1.1340483E-23
    9.414023      7.5237151E-24
    9.508164      1.5471732E-23
    9.603245      1.4930057E-23
    9.699278      4.9870501E-24
    9.796270      9.4547503E-24
    9.894233      2.9535575E-24
    9.993175      1.2358297E-23
   10.093107      4.5859758E-25
   10.194038      5.8464576E-25
   10.295979      5.5180544E-23
   10.398938      4.6731929E-24
   10.502928      6.1145775E-24
   10.607957      1.8163965E-24
   10.714037      6.1177741E-23
   10.821177      5.8928167E-24
   10.929389      2.3267843E-24
   11.038683      4.9357953E-25
   11.149070      6.6294315E-24
   11.260560      2.0355144E-24
   11.373166      7.1766454E-25
   11.486898      8.9202021E-24
   11.601766      4.9577011E-25
   11.717784      7.7160608E-24
   11.834962      3.6910123E-25
   11.953312      5.9912951E-24
   12.072845      3.4030050E-24
   12.193573      4.8372723E-24
   12.315509      2.4694955E-24
   12.438664      5.8003037E-25
   12.563051      1.2290282E-24
   12.688681      1.0960367E-24
   12.815568      1.2201054E-24
   12.943724      8.5423112E-25
   13.073161      6.3065054E-25
   13.203892      4.6104962E-25
   13.335931      5.2513849E-25
   13.469291      2.7393695E-25
   13.603984      1.9522907E-25
   13.740023      2.4915814E-25
   13.877424      8.3647403E-26
   14.016198      2.2258891E-25
   14.156360      7.5219171E-26
   14.297924      4.9825485E-26
   14.440903      1.7589111E-25
   14.585312      3.1912649E-26
   14.731165      3.0389266E-26
   14.878477      7.4943381E-26
   15.027261      4.0814966E-26
   15.177534      2.6496615E-26
   15.329309      1.0722274E-25
   15.482602      8.1227826E-26
   15.637428      1.9182673E-25
   15.793803      7.2606641E-25
   15.951741      4.1131561E-25
   16.111258      1.4886661E-25
   16.272371      5.9544878E-26
   16.435094      3.5653881E-26
   16.599445      5.1545885E-26
   16.765440      1.6205354E-25
   16.933094      6.7880781E-26
   17.102425      9.8454860E-26
   17.273449      1.4462878E-25
   17.446184      1.9466921E-25
   17.620646      3.3193475E-26
   17.796852      3.1799236E-26
   17.974821      2.0724097E-25
   18.154569      1.8085924E-25
   18.336115      3.3933396E-26
   18.519476      9.6125206E-26
   18.704670      8.4347090E-26
   18.891717      4.1688036E-25
   19.080634      3.0318378E-25
