# Pressure:     1.000E-06 Ba
# Temperature:   4000.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.0721161E-32
    0.505000      1.0289789E-32
    0.510050      9.8760256E-33
    0.515150      9.4791377E-33
    0.520302      9.0984230E-33
    0.525505      8.7332091E-33
    0.530760      8.3828524E-33
    0.536068      8.0467369E-33
    0.541428      7.7242727E-33
    0.546843      7.4148951E-33
    0.552311      7.1180632E-33
    0.557834      6.8332591E-33
    0.563413      6.5599869E-33
    0.569047      6.2977717E-33
    0.574737      6.0461584E-33
    0.580484      5.8047112E-33
    0.586289      1.5973676E-31
    0.592152      5.3506630E-33
    0.598074      5.1372790E-33
    0.604054      4.9324935E-33
    0.610095      4.7359548E-33
    0.616196      4.5473260E-33
    0.622358      4.3662839E-33
    0.628582      4.1925192E-33
    0.634867      4.0257352E-33
    0.641216      3.8656475E-33
    0.647628      3.7119838E-33
    0.654104      3.5644829E-33
    0.660645      3.4228943E-33
    0.667252      3.2869781E-33
    0.673924      3.1565042E-33
    0.680664      3.0312520E-33
    0.687470      2.9110100E-33
    0.694345      2.7955754E-33
    0.701288      2.6847539E-33
    0.708301      2.5783589E-33
    0.715384      2.4762117E-33
    0.722538      2.3781409E-33
    0.729764      2.2839821E-33
    0.737061      2.1935775E-33
    0.744432      2.1067760E-33
    0.751876      2.0234325E-33
    0.759395      1.9434079E-33
    0.766989      9.2438521E-33
    0.774659      1.7927869E-33
    0.782405      1.7219397E-33
    0.790229      1.6539095E-33
    0.798132      1.5885830E-33
    0.806113      1.5258520E-33
    0.814174      1.5778107E-33
    0.822316      1.4077646E-33
    0.830539      1.3522126E-33
    0.838844      1.2988646E-33
    0.847233      1.2476326E-33
    0.855705      1.1984318E-33
    0.864262      1.1511813E-33
    0.872905      1.1058030E-33
    0.881634      1.0622223E-33
    0.890450      1.0203674E-33
    0.899355      9.8016950E-34
    0.908348      9.4156256E-34
    0.917432      9.0448318E-34
    0.926606      8.6887050E-34
    0.935872      8.3466614E-34
    0.945231      8.0181404E-34
    0.954683      7.7026040E-34
    0.964230      7.3995359E-34
    0.973872      7.1084404E-34
    0.983611      6.8288417E-34
    0.993447      6.5602832E-34
    1.003382      6.3023263E-34
    1.013416      6.0545503E-34
    1.023550      5.8165512E-34
    1.033785      5.5879410E-34
    1.044123      5.3683475E-34
    1.054564      5.1574131E-34
    1.065110      4.9547948E-34
    1.075761      4.7601629E-34
    1.086519      4.5732012E-34
    1.097384      4.3936060E-34
    1.108358      4.2210856E-34
    1.119441      4.0553602E-34
    1.130636      3.9156897E-34
    1.141942      3.7432292E-34
    1.153361      3.5963178E-34
    1.164895      3.8434283E-34
    1.176544      1.2989576E-32
    1.188309      3.1893711E-34
    1.200192      3.0642530E-34
    1.212194      2.9440559E-34
    1.224316      2.8285857E-34
    1.236560      2.7552919E-34
    1.248925      2.9719795E-34
    1.261414      2.5087068E-34
    1.274028      2.4103505E-34
    1.286769      2.3158593E-34
    1.299636      2.2250808E-34
    1.312633      2.1378685E-34
    1.325759      2.0540820E-34
    1.339017      1.9735861E-34
    1.352407      1.8962514E-34
    1.365931      1.8219532E-34
    1.379590      1.7505720E-34
    1.393386      1.6819929E-34
    1.407320      1.6161055E-34
    1.421393      1.5528040E-34
    1.435607      1.4919866E-34
    1.449963      1.4335555E-34
    1.464463      1.3774168E-34
    1.479108      1.3234803E-34
    1.493899      1.2716595E-34
    1.508838      1.2226494E-34
    1.523926      1.1740353E-34
    1.539165      1.1280753E-34
    1.554557      2.7857194E-30
    1.570102      3.5856353E-30
    1.585803      9.2817527E-31
    1.601662      2.3312610E-30
    1.617678      4.9485547E-30
    1.633855      3.3558120E-30
    1.650193      1.6840607E-30
    1.666695      1.2908913E-30
    1.683362      1.5644230E-30
    1.700196      1.1134410E-30
    1.717198      4.8234988E-31
    1.734370      4.3525549E-31
    1.751714      4.5728961E-31
    1.769231      2.4673422E-31
    1.786923      1.3291555E-31
    1.804792      9.7364875E-32
    1.822840      8.3236948E-32
    1.841069      3.8767467E-32
    1.859479      2.9275337E-32
    1.878074      2.6152003E-32
    1.896855      1.3445355E-32
    1.915823      8.0127472E-33
    1.934982      6.8286378E-33
    1.954331      4.7042669E-33
    1.973875      2.3874752E-33
    1.993613      2.0016286E-33
    2.013550      1.1311646E-33
    2.033685      7.3242217E-34
    2.054022      5.8752341E-34
    2.074562      3.0764099E-34
    2.095308      2.0729949E-34
    2.116261      1.5336716E-34
    2.137423      8.6993465E-35
    2.158798      6.8973447E-35
    2.180386      4.4779622E-35
    2.202190      3.8438383E-35
    2.224211      3.2229487E-35
    2.246454      2.7756286E-35
    2.268918      2.5420892E-35
    2.291607      1.7950454E-28
    2.314523      4.3568565E-28
    2.337669      2.7733094E-28
    2.361045      1.6025902E-28
    2.384656      2.3130322E-28
    2.408502      3.0770236E-28
    2.432587      2.0105413E-28
    2.456913      1.4634089E-28
    2.481482      1.2024533E-28
    2.506297      9.8117024E-29
    2.531360      7.6554186E-29
    2.556674      5.0113826E-29
    2.582240      3.8706217E-29
    2.608063      2.7541727E-29
    2.634143      1.7730088E-29
    2.660485      1.1728274E-29
    2.687090      7.8100212E-30
    2.713961      5.3602762E-30
    2.741100      3.4326742E-30
    2.768511      2.2785762E-30
    2.796196      1.4263011E-30
    2.824158      8.7397746E-31
    2.852400      6.7715430E-31
    2.880924      3.4910871E-31
    2.909733      2.2789870E-31
    2.938830      1.4662673E-31
    2.968219      1.0512023E-31
    2.997901      6.4677077E-32
    3.027880      3.9133999E-32
    3.058159      2.5946357E-32
    3.088740      1.7060055E-32
    3.119628      1.0127331E-32
    3.150824      6.5398958E-33
    3.182332      4.2996084E-33
    3.214156      2.7588515E-33
    3.246297      1.7710792E-33
    3.278760      1.1215240E-33
    3.311548      6.5386380E-34
    3.344663      3.5763881E-34
    3.378110      2.5255079E-34
    3.411891      1.5293880E-34
    3.446010      1.0884796E-34
    3.480470      5.8576645E-35
    3.515275      4.9343907E-35
    3.550427      2.6381398E-35
    3.585932      1.6549527E-35
    3.621791      1.2189190E-35
    3.658009      8.7402153E-36
    3.694589      5.9967513E-36
    3.731535      4.8420672E-36
    3.768850      4.1973048E-36
    3.806539      3.7535330E-36
    3.844604      4.4891463E-34
    3.883050      4.4090510E-35
    3.921881      3.1931016E-36
    3.961099      3.5050304E-36
    4.000710      2.4575001E-36
    4.040718      4.3795865E-36
    4.081125      2.2693739E-36
    4.121936      2.1807836E-36
    4.163155      9.6774045E-36
    4.204787      9.5077510E-36
    4.246835      1.3887623E-35
    4.289303      1.1467166E-27
    4.332196      6.0490088E-27
    4.375518      8.2282472E-27
    4.419273      1.5406576E-26
    4.463466      2.0746819E-26
    4.508101      1.8601795E-26
    4.553182      1.8986214E-26
    4.598714      1.5235280E-26
    4.644701      9.3889447E-27
    4.691148      8.3703605E-27
    4.738059      9.8778148E-27
    4.785440      1.1124009E-26
    4.833294      8.9927202E-27
    4.881627      9.1671205E-27
    4.930443      8.1628620E-27
    4.979748      7.5270046E-27
    5.029545      8.5831408E-27
    5.079841      6.0979039E-27
    5.130639      5.0218356E-27
    5.181946      4.7010616E-27
    5.233765      4.3156059E-27
    5.286103      3.6187179E-27
    5.338964      2.4031444E-27
    5.392353      1.7330565E-27
    5.446277      1.3424000E-27
    5.500740      1.0199843E-27
    5.555747      7.9468289E-28
    5.611304      5.7012942E-28
    5.667418      3.7901854E-28
    5.724092      2.7897012E-28
    5.781333      2.1898381E-28
    5.839146      1.3639647E-28
    5.897537      9.2018507E-29
    5.956513      6.2874956E-29
    6.016078      4.9811901E-29
    6.076239      2.4635710E-29
    6.137001      2.4243167E-29
    6.198371      1.4144116E-29
    6.260355      1.0363518E-29
    6.322958      6.3872333E-30
    6.386188      4.8556433E-30
    6.450050      3.2550569E-30
    6.514550      1.9142089E-30
    6.579696      1.3846575E-30
    6.645493      1.1096126E-30
