# Pressure:     3.000E+01 Ba
# Temperature:    250.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.4865511E-30
    0.505000      1.3819738E-30
    0.510050      1.9130694E-31
    0.515150      1.2077207E-31
    0.520302      1.6517187E-31
    0.525505      2.2609754E-31
    0.530760      1.1392866E-31
    0.536068      3.3115225E-31
    0.541428      8.8621474E-31
    0.546843      2.5468275E-31
    0.552311      9.0693777E-32
    0.557834      1.1435983E-31
    0.563413      4.0666051E-31
    0.569047      1.2104653E-30
    0.574737      5.0416580E-31
    0.580484      3.7339670E-31
    0.586289      1.1172286E-29
    0.592152      8.3023482E-30
    0.598074      7.4852427E-31
    0.604054      8.1052131E-32
    0.610095      6.0345514E-32
    0.616196      5.7942266E-32
    0.622358      7.3755893E-31
    0.628582      1.0430699E-30
    0.634867      5.6069039E-31
    0.641216      2.7363902E-30
    0.647628      6.1645027E-30
    0.654104      2.8162129E-30
    0.660645      2.8285828E-31
    0.667252      4.7279762E-32
    0.673924      6.9066845E-32
    0.680664      3.9110114E-31
    0.687470      8.1937609E-30
    0.694345      1.3059078E-29
    0.701288      7.4272381E-30
    0.708301      4.2265078E-30
    0.715384      1.1183388E-28
    0.722538      7.7642076E-29
    0.729764      1.4302000E-29
    0.737061      1.9700031E-30
    0.744432      1.6597780E-31
    0.751876      7.7925957E-32
    0.759395      3.1210096E-32
    0.766989      3.0782231E-32
    0.774659      9.4454398E-32
    0.782405      6.2175759E-30
    0.790229      7.8724814E-30
    0.798132      8.9429743E-30
    0.806113      2.5231499E-29
    0.814174      1.0718334E-28
    0.822316      7.6848743E-29
    0.830539      1.2921584E-28
    0.838844      2.7817534E-28
    0.847233      2.7942922E-28
    0.855705      3.2772466E-28
    0.864262      4.7885791E-28
    0.872905      7.9727737E-28
    0.881634      1.2919135E-27
    0.890450      1.3230868E-26
    0.899355      7.1405655E-27
    0.908348      7.3752154E-28
    0.917432      3.3312714E-28
    0.926606      2.1856767E-27
    0.935872      1.5330014E-27
    0.945231      1.1616119E-27
    0.954683      6.1292676E-28
    0.964230      7.0954297E-28
    0.973872      1.5421644E-27
    0.983611      3.9414266E-27
    0.993447      4.3586715E-27
    1.003382      4.0154673E-27
    1.013416      8.6552718E-27
    1.023550      1.3372871E-26
    1.033785      7.6804028E-27
    1.044123      2.3375650E-27
    1.054564      6.3379575E-28
    1.065110      1.0566634E-27
    1.075761      1.0532111E-27
    1.086519      9.2869178E-28
    1.097384      6.9255639E-28
    1.108358      2.2469664E-27
    1.119441      1.6574129E-26
    1.130636      1.4379503E-26
    1.141942      6.8916510E-27
    1.153361      4.6264634E-26
    1.164895      6.9041786E-26
    1.176544      3.0824403E-26
    1.188309      1.3148037E-26
    1.200192      1.6417166E-26
    1.212194      1.8752330E-26
    1.224316      8.4382487E-27
    1.236560      1.5525435E-27
    1.248925      2.9034225E-27
    1.261414      1.9310811E-27
    1.274028      3.0405797E-27
    1.286769      1.0650317E-26
    1.299636      1.3439662E-26
    1.312633      1.7908103E-26
    1.325759      2.3041043E-26
    1.339017      2.4309966E-26
    1.352407      8.8158417E-26
    1.365931      6.2133104E-26
    1.379590      8.2099948E-26
    1.393386      8.2384602E-26
    1.407320      3.8532784E-26
    1.421393      2.0044605E-26
    1.435607      2.4610387E-26
    1.449963      1.6808507E-26
    1.464463      4.3408982E-26
    1.479108      1.0408612E-25
    1.493899      1.9226037E-25
    1.508838      2.0560582E-25
    1.523926      1.0008715E-25
    1.539165      4.5508559E-26
    1.554557      9.8548611E-27
    1.570102      4.3074883E-27
    1.585803      2.3179481E-27
    1.601662      2.5007182E-27
    1.617678      2.3475918E-26
