# Pressure:     1.000E+02 Ba
# Temperature:    290.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.0811250E-29
    0.505000      9.8195113E-30
    0.510050      1.1500890E-30
    0.515150      1.5065503E-31
    0.520302      6.3323376E-31
    0.525505      8.0072861E-31
    0.530760      2.7515819E-31
    0.536068      2.2435491E-30
    0.541428      5.9247605E-30
    0.546843      1.6815199E-30
    0.552311      1.7314695E-31
    0.557834      3.8887804E-31
    0.563413      3.0635999E-30
    0.569047      8.5910554E-30
    0.574737      3.9169158E-30
    0.580484      3.0082698E-30
    0.586289      8.4926470E-29
    0.592152      6.4350025E-29
    0.598074      8.2198041E-30
    0.604054      4.8069650E-31
    0.610095      7.8612812E-32
    0.616196      8.4232845E-32
    0.622358      5.7089807E-30
    0.628582      7.2035120E-30
    0.634867      4.3821835E-30
    0.641216      2.4051595E-29
    0.647628      4.5274710E-29
    0.654104      2.3955968E-29
    0.660645      2.5820335E-30
    0.667252      2.0761058E-31
    0.673924      3.8082369E-31
    0.680664      2.9238024E-30
    0.687470      7.2484421E-29
    0.694345      9.7450489E-29
    0.701288      6.2353364E-29
    0.708301      3.8109121E-29
    0.715384      8.1723565E-28
    0.722538      5.9796367E-28
    0.729764      1.3867530E-28
    0.737061      2.3652248E-29
    0.744432      2.0808635E-30
    0.751876      5.6258121E-31
    0.759395      1.3215128E-31
    0.766989      1.3657430E-31
    0.774659      8.8288664E-31
    0.782405      5.1596435E-29
    0.790229      5.7860106E-29
    0.798132      6.6431437E-29
    0.806113      2.5502397E-28
    0.814174      8.0836620E-28
    0.822316      5.5111827E-28
    0.830539      2.7706942E-28
    0.838844      3.0183454E-28
    0.847233      3.0813634E-28
    0.855705      3.3435200E-28
    0.864262      4.9911945E-28
    0.872905      8.1903329E-28
    0.881634      1.5199979E-27
    0.890450      1.3629350E-26
    0.899355      7.7942623E-27
    0.908348      2.0406333E-27
    0.917432      8.2667806E-28
    0.926606      1.4329571E-26
    0.935872      9.7592801E-27
