# Pressure:     3.000E-05 Ba
# Temperature:    220.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.1707348E-29
    0.505000      3.5239404E-29
    0.510050      2.4877122E-30
    0.515150      1.6526829E-31
    0.520302      2.3888614E-30
    0.525505      2.5772692E-30
    0.530760      5.8282845E-31
    0.536068      6.7463892E-30
    0.541428      2.5056871E-29
    0.546843      4.7073689E-30
    0.552311      2.0258839E-31
    0.557834      1.1212975E-30
    0.563413      9.3836415E-30
    0.569047      3.1889240E-29
    0.574737      1.2620659E-29
    0.580484      7.9022163E-30
    0.586289      3.3023262E-28
    0.592152      1.9941479E-28
    0.598074      1.7441061E-29
    0.604054      6.0918765E-31
    0.610095      8.7098834E-32
    0.616196      7.0413571E-32
    0.622358      1.6546739E-29
    0.628582      2.0603538E-29
    0.634867      1.3048052E-29
    0.641216      5.6912934E-29
    0.647628      1.3285310E-28
    0.654104      6.2425312E-29
    0.660645      5.1181672E-30
    0.667252      2.0238447E-31
    0.673924      7.1498455E-31
    0.680664      9.7333935E-30
    0.687470      2.1112947E-28
    0.694345      3.5631146E-28
    0.701288      1.9640643E-28
    0.708301      1.3730873E-28
    0.715384      2.3935215E-27
    0.722538      2.0573526E-27
    0.729764      2.8058622E-28
    0.737061      4.3998754E-29
    0.744432      3.2354860E-30
    0.751876      1.1263371E-30
    0.759395      1.3853925E-31
    0.766989      1.4111625E-31
    0.774659      1.0271630E-30
    0.782405      1.0248248E-28
    0.790229      1.3821444E-28
    0.798132      1.9049666E-28
    0.806113      5.7032349E-28
    0.814174      1.1003515E-27
    0.822316      1.0339989E-27
    0.830539      4.1515974E-28
    0.838844      3.5996686E-28
    0.847233      3.1514187E-28
    0.855705      3.4693229E-28
    0.864262      4.9547028E-28
    0.872905      8.5282769E-28
    0.881634      1.3250653E-27
    0.890450      1.6847791E-26
    0.899355      1.0136559E-26
    0.908348      4.3386877E-27
    0.917432      1.4962554E-27
    0.926606      3.4857931E-26
    0.935872      1.9208582E-26
    0.945231      1.9156955E-26
    0.954683      9.4826822E-27
    0.964230      3.4770536E-27
    0.973872      3.1692903E-27
    0.983611      4.7152621E-27
    0.993447      4.7887288E-27
    1.003382      4.3313195E-27
    1.013416      9.5262581E-27
    1.023550      1.5333720E-26
    1.033785      8.4874599E-27
    1.044123      2.2674550E-27
    1.054564      6.6535016E-28
    1.065110      1.0855126E-27
    1.075761      1.3554675E-27
    1.086519      1.2905593E-27
    1.097384      2.1513378E-27
    1.108358      1.2797552E-26
    1.119441      5.4870076E-26
    1.130636      6.6653940E-26
    1.141942      2.9479747E-26
    1.153361      5.4811356E-26
    1.164895      8.3467061E-26
    1.176544      3.5506054E-26
    1.188309      1.3391141E-26
    1.200192      1.9201949E-26
    1.212194      2.1282409E-26
    1.224316      9.1117920E-27
    1.236560      1.5768696E-27
    1.248925      2.5159808E-27
    1.261414      1.8865810E-27
    1.274028      2.8948979E-27
    1.286769      1.1568892E-26
    1.299636      1.5675680E-26
    1.312633      2.0164623E-26
    1.325759      3.4584974E-26
    1.339017      6.9160576E-26
    1.352407      6.1414439E-25
    1.365931      4.7212015E-25
    1.379590      5.8515009E-25
    1.393386      4.1815929E-25
    1.407320      1.5486675E-25
    1.421393      8.7023381E-26
    1.435607      8.9870881E-26
    1.449963      4.3108121E-26
    1.464463      7.0632705E-26
    1.479108      1.1659406E-25
    1.493899      2.0622749E-25
    1.508838      2.1520690E-25
    1.523926      8.8680075E-26
    1.539165      3.7888697E-26
    1.554557      8.9842880E-27
    1.570102      4.5161734E-27
    1.585803      2.5662598E-27
    1.601662      2.1703490E-27
    1.617678      1.8767921E-26
    1.633855      1.2353204E-25
    1.650193      1.0475950E-25
    1.666695      7.7700579E-26
    1.683362      1.0220573E-25
    1.700196      1.7234849E-25
    1.717198      1.3251091E-25
