# Pressure:     3.000E-06 Ba
# Temperature:    800.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      9.7756678E-30
    0.505000      7.2550939E-30
    0.510050      4.8167275E-30
    0.515150      1.4142617E-30
    0.520302      8.7493123E-31
    0.525505      6.6709435E-31
    0.530760      5.1549927E-31
    0.536068      3.0623252E-30
    0.541428      4.4077252E-30
    0.546843      3.3291938E-30
    0.552311      1.3294954E-30
    0.557834      7.5264723E-31
    0.563413      5.5480205E-30
    0.569047      5.6010620E-30
    0.574737      6.3668190E-30
    0.580484      7.1225080E-30
    0.586289      1.4873281E-24
    0.592152      5.3217620E-29
    0.598074      3.3489415E-29
    0.604054      1.0311473E-29
    0.610095      2.5741174E-30
    0.616196      1.1683239E-30
    0.622358      8.5660108E-30
    0.628582      6.8113207E-30
    0.634867      9.3189966E-30
    0.641216      4.3092463E-29
    0.647628      3.6606316E-29
    0.654104      4.2355905E-29
    0.660645      1.8988781E-29
    0.667252      5.5210409E-30
    0.673924      3.1988489E-30
    0.680664      5.0242848E-30
    0.687470      1.2308507E-28
    0.694345      6.4185503E-29
    0.701288      9.0846799E-29
    0.708301      1.1870285E-28
    0.715384      5.5158756E-28
    0.722538      5.0517345E-28
    0.729764      3.8016161E-28
    0.737061      1.7408299E-28
    0.744432      6.3595870E-29
    0.751876      2.1050586E-29
    0.759395      9.0250454E-30
    0.766989      2.3353209E-25
    0.774659      1.3705978E-29
    0.782405      6.0883450E-29
    0.790229      5.4310375E-29
    0.798132      9.1558922E-29
    0.806113      6.9652282E-28
    0.814174      4.2137011E-28
    0.822316      4.7932845E-28
    0.830539      4.5004106E-28
    0.838844      2.1382573E-28
    0.847233      9.3059772E-29
    0.855705      3.2061570E-29
    0.864262      2.2243799E-29
    0.872905      3.1065073E-29
    0.881634      1.1547925E-28
    0.890450      1.2586171E-27
    0.899355      5.6799782E-28
    0.908348      1.3213859E-27
    0.917432      1.4665488E-27
    0.926606      1.1857515E-26
    0.935872      5.5828059E-27
    0.945231      1.9901621E-26
    0.954683      8.3294112E-27
    0.964230      3.8220628E-27
    0.973872      2.3323971E-27
    0.983611      1.1597169E-27
    0.993447      5.1857275E-28
    1.003382      1.9779793E-28
    1.013416      8.4402907E-29
    1.023550      5.0592165E-29
    1.033785      2.7000873E-29
    1.044123      3.7758326E-29
    1.054564      7.0009260E-29
    1.065110      1.3452955E-28
    1.075761      1.9781357E-28
    1.086519      7.2296573E-28
    1.097384      4.2881591E-27
    1.108358      1.6325788E-26
    1.119441      1.3410491E-26
    1.130636      1.9309166E-26
    1.141942      1.0219730E-26
    1.153361      1.0827404E-26
    1.164895      7.7483951E-27
    1.176544      3.3261948E-27
    1.188309      1.2888266E-27
    1.200192      7.3566479E-28
    1.212194      5.9371536E-28
    1.224316      3.6713729E-28
    1.236560      2.2000478E-28
    1.248925      1.6204163E-28
    1.261414      2.4655733E-28
    1.274028      6.4934818E-28
    1.286769      1.6318252E-27
    1.299636      2.2953802E-27
    1.312633      3.6397159E-27
    1.325759      6.4395785E-26
    1.339017      1.6972625E-25
    1.352407      2.7438987E-25
    1.365931      1.3947593E-25
    1.379590      2.6032333E-25
    1.393386      2.2153097E-25
    1.407320      2.3192044E-25
    1.421393      1.4526452E-25
    1.435607      9.3387046E-26
    1.449963      4.4421177E-26
    1.464463      3.4309972E-26
    1.479108      2.6278773E-26
    1.493899      1.5535813E-26
    1.508838      9.7559916E-27
    1.523926      4.1903238E-27
    1.539165      1.9296065E-27
    1.554557      1.4304146E-27
    1.570102      7.1667211E-28
    1.585803      5.3089727E-28
    1.601662      3.7845132E-28
    1.617678      3.0947551E-28
    1.633855      3.6339503E-28
    1.650193      6.5361764E-28
    1.666695      7.5044679E-28
    1.683362      1.1154609E-27
    1.700196      1.6723885E-27
    1.717198      4.1325330E-27
    1.734370      9.3100661E-27
    1.751714      3.3916924E-26
    1.769231      8.1394165E-26
    1.786923      1.3746883E-25
    1.804792      2.7654359E-25
    1.822840      3.2003119E-25
    1.841069      3.0551842E-25
    1.859479      4.3305805E-25
    1.878074      1.2973347E-25
    1.896855      1.9513802E-25
    1.915823      2.4652923E-25
    1.934982      2.0727572E-25
    1.954331      1.5424414E-25
    1.973875      6.5749120E-26
    1.993613      3.1758035E-26
    2.013550      1.5010594E-26
    2.033685      7.6866674E-27
    2.054022      3.0329473E-27
    2.074562      1.6971901E-27
