# Pressure:     1.000E+02 Ba
# Temperature:    450.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.2280015E-29
    0.505000      3.6753456E-29
    0.510050      1.0089048E-29
    0.515150      1.0777641E-30
    0.520302      2.3629073E-30
    0.525505      2.5560255E-30
    0.530760      1.0308229E-30
    0.536068      1.0576580E-29
    0.541428      2.0431409E-29
    0.546843      9.5642169E-30
    0.552311      1.4664031E-30
    0.557834      1.4813517E-30
    0.563413      1.6422933E-29
    0.569047      2.8720749E-29
    0.574737      2.1492333E-29
    0.580484      1.7680786E-29
    0.586289      3.2424025E-28
    0.592152      2.5362934E-28
    0.598074      7.2184551E-29
    0.604054      9.0556004E-30
    0.610095      1.0233303E-30
    0.616196      4.3364251E-31
    0.622358      2.8150582E-29
    0.628582      2.5809229E-29
    0.634867      2.5344562E-29
    0.641216      1.3200283E-28
    0.647628      1.5645420E-28
    0.654104      1.2753161E-28
    0.660645      2.5258975E-29
    0.667252      3.3283550E-30
    0.673924      2.9420802E-30
    0.680664      1.3468681E-29
    0.687470      3.8958744E-28
    0.694345      3.1487821E-28
    0.701288      3.1450956E-28
    0.708301      2.5401613E-28
    0.715384      2.7429951E-27
    0.722538      2.3054267E-27
    0.729764      9.1439953E-28
    0.737061      2.5213421E-28
    0.744432      4.1263343E-29
    0.751876      7.6921206E-30
    0.759395      2.1446409E-30
    0.766989      1.4959919E-30
    0.774659      1.1490759E-29
    0.782405      2.4356284E-28
    0.790229      2.1385989E-28
    0.798132      2.9076145E-28
    0.806113      1.7608206E-27
    0.814174      2.4194803E-27
    0.822316      1.9822974E-27
    0.830539      1.3229033E-27
    0.838844      5.3179905E-28
    0.847233      4.5591083E-28
    0.855705      4.2126081E-28
    0.864262      6.0961544E-28
    0.872905      9.5965061E-28
    0.881634      2.4234330E-27
    0.890450      1.5096316E-26
    0.899355      9.1381820E-27
    0.908348      6.7452129E-27
    0.917432      3.7895602E-27
    0.926606      5.7421759E-26
    0.935872      3.1851728E-26
    0.945231      4.3980963E-26
    0.954683      2.4005255E-26
    0.964230      7.5808937E-27
    0.973872      6.5154385E-27
    0.983611      4.7002664E-27
    0.993447      4.4393708E-27
    1.003382      4.9098704E-27
    1.013416      1.0193401E-26
    1.023550      1.0404366E-26
    1.033785      7.6951770E-27
    1.044123      3.7296117E-27
    1.054564      1.3335610E-27
    1.065110      1.4823853E-27
    1.075761      1.4767811E-27
    1.086519      2.2464958E-27
    1.097384      6.4832914E-27
    1.108358      4.8498547E-26
    1.119441      8.9076143E-26
