# Pressure:     1.000E+01 Ba
# Temperature:   4000.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.9962614E-28
    0.505000      2.3040631E-28
    0.510050      2.7464163E-28
    0.515150      2.9423967E-28
    0.520302      3.4378655E-28
    0.525505      4.0748646E-28
    0.530760      5.4212601E-28
    0.536068      6.1013033E-28
    0.541428      7.7444164E-28
    0.546843      1.0212131E-27
    0.552311      1.4010424E-27
    0.557834      2.0474086E-27
    0.563413      4.1688682E-27
    0.569047      6.0056702E-27
    0.574737      1.4416366E-26
    0.580484      7.6197682E-26
    0.586289      1.8093281E-23
    0.592152      4.4780551E-26
    0.598074      1.1788341E-26
    0.604054      5.4884758E-27
    0.610095      3.3203659E-27
    0.616196      2.1032459E-27
    0.622358      1.5135315E-27
    0.628582      1.1453442E-27
    0.634867      9.1315557E-28
    0.641216      7.6175226E-28
    0.647628      6.5593015E-28
    0.654104      5.6790766E-28
    0.660645      5.0139105E-28
    0.667252      4.5279587E-28
    0.673924      4.2214712E-28
    0.680664      3.9444869E-28
    0.687470      7.0476571E-28
    0.694345      3.8889081E-28
    0.701288      4.0698541E-28
    0.708301      4.4214927E-28
    0.715384      6.1035188E-28
    0.722538      6.4726422E-28
    0.729764      7.6132420E-28
    0.737061      9.6972697E-28
    0.744432      1.5513447E-27
    0.751876      3.4015046E-27
    0.759395      2.7577061E-26
    0.766989      6.4286485E-25
    0.774659      6.3170146E-27
    0.782405      2.0484830E-27
    0.790229      1.1550999E-27
    0.798132      8.1444055E-28
    0.806113      9.7598455E-28
    0.814174      2.9253640E-26
    0.822316      8.4841174E-28
    0.830539      7.3863419E-28
    0.838844      8.2477524E-28
    0.847233      8.5797231E-28
    0.855705      7.4181281E-28
    0.864262      6.8295793E-28
    0.872905      6.5985487E-28
    0.881634      7.5810035E-28
    0.890450      1.1040856E-27
    0.899355      8.1050656E-28
    0.908348      1.2449140E-27
    0.917432      1.7797413E-27
    0.926606      4.7160149E-27
    0.935872      3.9230930E-27
    0.945231      5.7815780E-27
    0.954683      4.5509186E-27
    0.964230      5.6078123E-27
    0.973872      6.0489069E-27
    0.983611      5.3416918E-27
    0.993447      4.8937541E-27
    1.003382      4.6099037E-27
    1.013416      4.7234007E-27
    1.023550      4.5369965E-27
    1.033785      3.8707727E-27
    1.044123      3.4181612E-27
    1.054564      3.0694112E-27
    1.065110      2.9207054E-27
    1.075761      2.9578482E-27
    1.086519      5.9555992E-27
    1.097384      1.0274976E-26
    1.108358      1.4098686E-26
    1.119441      1.2157571E-26
    1.130636      1.8833903E-26
    1.141942      1.6488594E-26
    1.153361      1.6748497E-26
    1.164895      2.3853205E-26
    1.176544      1.8624832E-26
    1.188309      1.8645381E-26
    1.200192      1.7259942E-26
    1.212194      1.4898965E-26
    1.224316      1.4068031E-26
    1.236560      1.4855176E-26
    1.248925      1.6082333E-26
    1.261414      1.1954730E-26
    1.274028      1.0600229E-26
    1.286769      9.8296808E-27
    1.299636      1.1947696E-26
    1.312633      1.5754836E-26
    1.325759      5.4383576E-25
    1.339017      1.7376150E-25
    1.352407      1.1427312E-25
