# Pressure:     1.000E-03 Ba
# Temperature:   2450.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      2.7244122E-30
    0.505000      2.5267951E-30
    0.510050      2.6203181E-30
    0.515150      1.8313081E-30
    0.520302      1.4487748E-30
    0.525505      1.7685629E-30
    0.530760      2.4923225E-30
    0.536068      2.3684467E-30
    0.541428      2.8336927E-30
    0.546843      2.5967522E-30
    0.552311      2.3757044E-30
    0.557834      2.2108186E-30
    0.563413      2.5862972E-29
    0.569047      4.2838206E-30
    0.574737      7.1634072E-30
    0.580484      2.1139833E-29
    0.586289      1.9393735E-24
    0.592152      3.0117938E-29
    0.598074      2.4043087E-29
    0.604054      2.0124944E-29
    0.610095      1.9726033E-29
    0.616196      2.0870021E-29
    0.622358      2.2102959E-29
    0.628582      1.9356544E-29
    0.634867      2.0046511E-29
    0.641216      3.4383074E-29
    0.647628      4.1432100E-29
    0.654104      4.0385358E-29
    0.660645      3.8466848E-29
    0.667252      3.4440795E-29
    0.673924      3.7758446E-29
    0.680664      3.4099660E-29
    0.687470      1.0352962E-28
    0.694345      5.8541123E-29
    0.701288      8.1296466E-29
    0.708301      1.1693256E-28
    0.715384      3.0411858E-28
    0.722538      2.6810016E-28
    0.729764      2.8286609E-28
    0.737061      2.5986572E-28
    0.744432      2.9530815E-28
    0.751876      2.9300954E-28
    0.759395      2.2685730E-28
    0.766989      3.4068642E-26
    0.774659      1.9413008E-28
    0.782405      2.1122366E-28
    0.790229      1.9468759E-28
    0.798132      2.3739815E-28
    0.806113      6.7832822E-28
    0.814174      1.6770656E-27
    0.822316      5.8609156E-28
    0.830539      5.8357493E-28
    0.838844      6.8918593E-28
    0.847233      6.9226036E-28
    0.855705      5.7302536E-28
    0.864262      5.1264334E-28
    0.872905      4.8264852E-28
    0.881634      5.9583989E-28
    0.890450      1.1155146E-27
    0.899355      7.1450678E-28
    0.908348      1.2171249E-27
    0.917432      1.8962534E-27
    0.926606      5.9800971E-27
    0.935872      4.2608058E-27
    0.945231      1.0078707E-26
    0.954683      5.2978527E-27
    0.964230      6.0227369E-27
    0.973872      6.3229711E-27
    0.983611      5.1354361E-27
    0.993447      4.4582849E-27
    1.003382      4.0026410E-27
    1.013416      3.8563741E-27
    1.023550      3.5948498E-27
    1.033785      2.9810389E-27
    1.044123      2.5751031E-27
    1.054564      2.2960121E-27
    1.065110      2.1512424E-27
    1.075761      2.1971622E-27
    1.086519      5.2763965E-27
    1.097384      1.0065048E-26
    1.108358      1.6057466E-26
    1.119441      1.2588194E-26
    1.130636      1.7531202E-26
    1.141942      1.5669810E-26
    1.153361      1.6247713E-26
    1.164895      1.8375003E-26
    1.176544      1.6919529E-26
    1.188309      1.6534518E-26
    1.200192      1.4416122E-26
    1.212194      1.2041687E-26
    1.224316      1.0977777E-26
    1.236560      9.7112176E-27
    1.248925      9.0610550E-27
    1.261414      8.9688101E-27
    1.274028      8.2608069E-27
    1.286769      7.9996434E-27
    1.299636      9.7817397E-27
    1.312633      1.3467064E-26
    1.325759      4.2267300E-25
    1.339017      2.7310230E-25
    1.352407      1.4042753E-25
    1.365931      1.0176192E-25
    1.379590      1.2994862E-25
    1.393386      1.5144768E-25
    1.407320      1.9654378E-25
    1.421393      1.8717142E-25
    1.435607      1.7190494E-25
    1.449963      1.7271026E-25
    1.464463      1.5081488E-25
    1.479108      1.3056135E-25
    1.493899      1.1388541E-25
    1.508838      1.0514532E-25
    1.523926      9.1834841E-26
    1.539165      8.4198722E-26
    1.554557      7.3962489E-26
    1.570102      6.2908962E-26
    1.585803      5.3350746E-26
    1.601662      4.6287754E-26
    1.617678      4.1094325E-26
    1.633855      3.4360099E-26
    1.650193      2.9226069E-26
    1.666695      2.5749801E-26
    1.683362      2.9646216E-26
    1.700196      4.2713698E-26
    1.717198      6.7034881E-26
    1.734370      9.9887933E-26
    1.751714      1.4380886E-25
    1.769231      2.0921096E-25
    1.786923      2.6644818E-25
    1.804792      3.3188261E-25
    1.822840      2.8480152E-25
    1.841069      3.9338311E-25
    1.859479      3.4750243E-25
    1.878074      2.8164387E-25
    1.896855      2.4241131E-25
    1.915823      2.4801869E-25
    1.934982      2.8493176E-25
    1.954331      3.0182677E-25
    1.973875      3.2135674E-25
    1.993613      3.1216879E-25
    2.013550      2.6685802E-25
    2.033685      2.4622430E-25
    2.054022      2.1635102E-25
    2.074562      1.7834496E-25
    2.095308      1.4554942E-25
    2.116261      1.2043465E-25
    2.137423      9.5945864E-26
    2.158798      8.0445654E-26
