# Pressure:     3.000E-02 Ba
# Temperature:    500.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.1663197E-29
    0.505000      3.2044311E-29
    0.510050      1.2507809E-29
    0.515150      1.4803692E-30
    0.520302      2.4023682E-30
    0.525505      2.5630397E-30
    0.530760      1.1906644E-30
    0.536068      1.0887814E-29
    0.541428      1.9781741E-29
    0.546843      9.6648279E-30
    0.552311      1.8826722E-30
    0.557834      1.5184044E-30
    0.563413      1.6827521E-29
    0.569047      2.5574185E-29
    0.574737      2.3236207E-29
    0.580484      1.8406441E-29
    0.586289      3.0529240E-28
    0.592152      2.1652972E-28
    0.598074      8.4944913E-29
    0.604054      1.0893557E-29
    0.610095      1.3771210E-30
    0.616196      5.3578359E-31
    0.622358      2.7409447E-29
    0.628582      2.2058607E-29
    0.634867      2.8955811E-29
    0.641216      1.3256571E-28
    0.647628      1.4614747E-28
    0.654104      1.3100149E-28
    0.660645      3.3701399E-29
    0.667252      4.3748014E-30
    0.673924      3.3540909E-30
    0.680664      1.4108279E-29
    0.687470      3.7328035E-28
    0.694345      2.8567640E-28
    0.701288      3.1727607E-28
    0.708301      2.9916245E-28
    0.715384      2.4942914E-27
    0.722538      2.2049438E-27
    0.729764      1.0394357E-27
    0.737061      2.9253916E-28
    0.744432      5.6795633E-29
    0.751876      1.0427388E-29
    0.759395      3.1312361E-30
    0.766989      2.0384930E-30
    0.774659      1.3990192E-29
    0.782405      2.1349749E-28
    0.790229      1.7773996E-28
    0.798132      2.8150338E-28
    0.806113      1.8919046E-27
    0.814174      1.3953744E-27
    0.822316      1.5747340E-27
    0.830539      1.4080701E-27
    0.838844      6.0777140E-28
    0.847233      4.6845028E-28
    0.855705      4.0624726E-28
    0.864262      5.3541083E-28
    0.872905      7.4691337E-28
    0.881634      2.1805604E-27
    0.890450      1.3663957E-26
    0.899355      8.8388075E-27
    0.908348      7.3669518E-27
    0.917432      3.7340787E-27
    0.926606      5.2367168E-26
    0.935872      2.3934178E-26
    0.945231      5.3086934E-26
    0.954683      2.7067277E-26
    0.964230      8.6482380E-27
    0.973872      5.9365343E-27
    0.983611      3.9627364E-27
    0.993447      3.5404673E-27
    1.003382      3.8222709E-27
    1.013416      5.2991563E-27
    1.023550      5.4329280E-27
    1.033785      3.7175113E-27
    1.044123      1.8421584E-27
    1.054564      7.3685393E-28
    1.065110      8.2503927E-28
    1.075761      9.8903903E-28
    1.086519      2.0518284E-27
    1.097384      7.6878947E-27
    1.108358      5.1839681E-26
    1.119441      6.8535702E-26
    1.130636      8.9570524E-26
    1.141942      4.9988560E-26
    1.153361      8.1418096E-26
    1.164895      7.2924549E-26
