# Pressure:     1.000E-01 Ba
# Temperature:    650.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      3.7236133E-29
    0.505000      2.8188133E-29
    0.510050      1.5389770E-29
    0.515150      3.0074147E-30
    0.520302      2.4645290E-30
    0.525505      2.3043291E-30
    0.530760      1.3845198E-30
    0.536068      1.1176817E-29
    0.541428      1.6675989E-29
    0.546843      1.0666475E-29
    0.552311      3.2298738E-30
    0.557834      1.8055121E-30
    0.563413      1.7530327E-29
    0.569047      2.2128954E-29
    0.574737      2.3309714E-29
    0.580484      2.1496930E-29
    0.586289      3.5542273E-28
    0.592152      2.0974885E-28
    0.598074      1.0830479E-28
    0.604054      2.2558516E-29
    0.610095      4.7550193E-30
    0.616196      2.1446803E-30
    0.622358      2.9236367E-29
    0.628582      2.3125040E-29
    0.634867      3.1418227E-29
    0.641216      1.4849950E-28
    0.647628      1.4169499E-28
    0.654104      1.4393856E-28
    0.660645      5.2078973E-29
    0.667252      1.1478856E-29
    0.673924      7.0105229E-30
    0.680664      1.5740760E-29
    0.687470      4.2395239E-28
    0.694345      2.5549402E-28
    0.701288      3.3240772E-28
    0.708301      3.6611416E-28
    0.715384      2.2282080E-27
    0.722538      1.9771589E-27
    0.729764      1.2547773E-27
    0.737061      4.5355073E-28
    0.744432      1.3340768E-28
    0.751876      3.7924912E-29
    0.759395      1.4713948E-29
    0.766989      8.5692532E-30
    0.774659      2.9986929E-29
    0.782405      2.2278661E-28
    0.790229      1.9112559E-28
    0.798132      3.0368594E-28
    0.806113      2.2670521E-27
    0.814174      1.4683953E-27
    0.822316      1.6647623E-27
    0.830539      1.7561140E-27
    0.838844      9.4538742E-28
    0.847233      6.9859830E-28
    0.855705      5.5212920E-28
    0.864262      6.9711465E-28
    0.872905      8.6883131E-28
    0.881634      2.9315022E-27
    0.890450      1.2108332E-26
    0.899355      7.8515064E-27
    0.908348      7.3773333E-27
    0.917432      4.9090117E-27
    0.926606      4.8786979E-26
    0.935872      2.2386107E-26
    0.945231      6.5621793E-26
    0.954683      3.0043345E-26
    0.964230      1.2033235E-26
    0.973872      7.7211898E-27
    0.983611      4.6757581E-27
    0.993447      3.7851980E-27
    1.003382      3.5717472E-27
    1.013416      3.0337634E-27
    1.023550      2.8638102E-27
    1.033785      1.6627674E-27
    1.044123      9.2230465E-28
    1.054564      5.9789765E-28
    1.065110      7.3312120E-28
    1.075761      1.0317908E-27
    1.086519      2.6436514E-27
    1.097384      1.2612837E-26
    1.108358      6.1202052E-26
    1.119441      6.2773254E-26
    1.130636      8.6196844E-26
    1.141942      5.2810682E-26
    1.153361      8.2614706E-26
    1.164895      7.1919282E-26
    1.176544      3.3509441E-26
    1.188309      1.7496583E-26
    1.200192      7.3053661E-27
    1.212194      4.3958580E-27
    1.224316      2.5357212E-27
    1.236560      1.3986724E-27
    1.248925      1.0165319E-27
    1.261414      9.4510937E-28
    1.274028      2.4990666E-27
    1.286769      6.2756605E-27
    1.299636      1.1820972E-26
    1.312633      1.9229507E-26
    1.325759      1.4824155E-25
    1.339017      5.9210455E-25
    1.352407      1.1448761E-24
    1.365931      5.5560714E-25
    1.379590      1.0386782E-24
    1.393386      8.5482377E-25
    1.407320      7.7200736E-25
    1.421393      4.7689547E-25
    1.435607      2.8424244E-25
    1.449963      1.2197045E-25
    1.464463      1.1205342E-25
    1.479108      8.9539420E-26
    1.493899      5.0647256E-26
    1.508838      3.6425184E-26
    1.523926      1.8111494E-26
    1.539165      1.1252780E-26
    1.554557      6.5662182E-27
    1.570102      3.5971791E-27
    1.585803      4.0938274E-27
    1.601662      1.8973793E-26
    1.617678      1.0053476E-25
    1.633855      1.4614992E-25
    1.650193      7.9281339E-26
    1.666695      1.4212217E-25
    1.683362      1.2780716E-25
    1.700196      1.2244868E-25
    1.717198      9.8023594E-26
    1.734370      1.1178977E-25
    1.751714      1.4489280E-25
    1.769231      2.8982485E-25
    1.786923      5.3585537E-25
    1.804792      1.1365151E-24
    1.822840      1.3121580E-24
    1.841069      1.2964191E-24
    1.859479      1.8730262E-24
    1.878074      4.7632294E-25
    1.896855      9.7447329E-25
    1.915823      9.2341998E-25
    1.934982      6.7810494E-25
    1.954331      4.3202971E-25
    1.973875      1.7048474E-25
    1.993613      8.7773466E-26
    2.013550      5.2458395E-26
    2.033685      2.8604064E-26
    2.054022      1.4034021E-26
    2.074562      1.0158163E-26
    2.095308      1.4000026E-26
    2.116261      2.9738749E-26
    2.137423      5.5868220E-26
    2.158798      9.2943662E-26
    2.180386      1.9770118E-25
    2.202190      3.7198719E-25
    2.224211      6.5326999E-25
    2.246454      1.0163890E-24
    2.268918      9.5793690E-25
    2.291607      8.3882208E-25
    2.314523      1.1993948E-24
    2.337669      1.3510165E-24
    2.361045      1.5985654E-24
    2.384656      9.0440500E-25
    2.408502      7.1092418E-25
    2.432587      6.6586336E-25
    2.456913      9.0435157E-25
    2.481482      1.8307715E-24
    2.506297      4.8856934E-24
    2.531360      7.4751149E-24
    2.556674      1.2457855E-23
    2.582240      1.2674902E-23
    2.608063      5.8861635E-24
    2.634143      4.0247341E-24
    2.660485      1.8708588E-23
    2.687090      7.2328575E-24
    2.713961      8.8842776E-24
    2.741100      1.3580090E-23
    2.768511      8.4557514E-24
    2.796196      6.3883891E-24
    2.824158      6.1887275E-24
    2.852400      3.3341396E-24
    2.880924      2.0431711E-24
    2.909733      1.4517584E-24
    2.938830      9.7569911E-25
    2.968219      7.2551520E-25
    2.997901      6.0929903E-25
    3.027880      6.4063773E-25
    3.058159      7.6877961E-25
