# Pressure:     3.000E+02 Ba
# Temperature:   1500.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      7.3498885E-26
    0.505000      8.3253112E-26
    0.510050      9.5635839E-26
    0.515150      1.1182708E-25
    0.520302      1.3367881E-25
    0.525505      1.6134763E-25
    0.530760      1.9951610E-25
    0.536068      2.4674732E-25
    0.541428      3.1862475E-25
    0.546843      4.1757672E-25
    0.552311      5.8045405E-25
    0.557834      8.3265882E-25
    0.563413      1.3161001E-24
    0.569047      2.4268161E-24
    0.574737      5.4763139E-24
    0.580484      1.7431392E-23
    0.586289      1.3189039E-22
    0.592152      1.1019651E-23
    0.598074      4.0500294E-24
    0.604054      2.1115127E-24
    0.610095      1.2744498E-24
    0.616196      8.4768013E-25
    0.622358      6.2379660E-25
    0.628582      4.8223246E-25
    0.634867      3.8949105E-25
    0.641216      3.3380351E-25
    0.647628      2.9135522E-25
    0.654104      2.6536876E-25
    0.660645      2.4815734E-25
    0.667252      2.4114205E-25
    0.673924      2.4198553E-25
    0.680664      2.5251782E-25
    0.687470      2.7242972E-25
    0.694345      3.0710760E-25
    0.701288      3.4334966E-25
    0.708301      3.9950821E-25
    0.715384      5.0478965E-25
    0.722538      6.8124572E-25
    0.729764      9.5063965E-25
    0.737061      1.4957765E-24
    0.744432      2.6862735E-24
    0.751876      5.7344234E-24
    0.759395      2.0327805E-23
    0.766989      4.3823120E-23
    0.774659      7.1258559E-24
    0.782405      3.0964087E-24
    0.790229      1.7971810E-24
    0.798132      1.1016595E-24
    0.806113      7.2971218E-25
    0.814174      5.2997157E-25
    0.822316      4.0709092E-25
    0.830539      3.2163770E-25
    0.838844      2.5824892E-25
    0.847233      2.1620443E-25
    0.855705      1.8052726E-25
    0.864262      1.5525542E-25
    0.872905      1.3819721E-25
    0.881634      1.2252447E-25
    0.890450      1.1048570E-25
    0.899355      9.7537589E-26
    0.908348      8.9209543E-26
    0.917432      8.5024513E-26
    0.926606      1.0080794E-25
    0.935872      8.1210268E-26
    0.945231      1.0079648E-25
    0.954683      7.9189301E-26
    0.964230      7.1050311E-26
    0.973872      6.3979418E-26
    0.983611      5.7007011E-26
    0.993447      5.2108445E-26
    1.003382      4.8474100E-26
    1.013416      4.5295560E-26
    1.023550      4.1155446E-26
    1.033785      3.8251416E-26
    1.044123      3.5319893E-26
    1.054564      3.3361777E-26
    1.065110      3.1882594E-26
    1.075761      3.1453116E-26
    1.086519      3.8795948E-26
    1.097384      6.0277390E-26
    1.108358      9.3022181E-26
    1.119441      7.5220376E-26
    1.130636      9.2269796E-26
    1.141942      7.7269996E-26
    1.153361      8.3222785E-26
    1.164895      8.0797905E-26
    1.176544      5.6601322E-26
    1.188309      4.1355126E-26
    1.200192      3.0960088E-26
    1.212194      2.3572179E-26
    1.224316      1.9266599E-26
    1.236560      1.6135771E-26
    1.248925      1.4003437E-26
    1.261414      1.4410847E-26
    1.274028      1.8677581E-26
    1.286769      2.3188146E-26
    1.299636      2.9630190E-26
    1.312633      4.1769427E-26
    1.325759      1.3844218E-24
    1.339017      8.7891017E-25
    1.352407      7.6177514E-25
    1.365931      4.2025903E-25
    1.379590      6.4083576E-25
    1.393386      6.2799957E-25
    1.407320      7.5312981E-25
    1.421393      6.7815877E-25
    1.435607      5.4212575E-25
    1.449963      4.3504826E-25
    1.464463      3.5885631E-25
    1.479108      2.9255802E-25
    1.493899      2.3623742E-25
    1.508838      2.0459822E-25
    1.523926      1.6469343E-25
    1.539165      1.2741396E-25
    1.554557      1.0095397E-25
    1.570102      8.2478431E-26
    1.585803      7.9092917E-26
    1.601662      1.1160065E-25
    1.617678      1.4616696E-25
    1.633855      1.2683624E-25
    1.650193      1.1752740E-25
    1.666695      1.5364575E-25
    1.683362      1.4590377E-25
    1.700196      1.3889051E-25
    1.717198      1.6954175E-25
    1.734370      2.6166476E-25
    1.751714      4.2176197E-25
    1.769231      6.7669947E-25
    1.786923      9.9403303E-25
    1.804792      1.1659631E-24
    1.822840      1.0541105E-24
    1.841069      1.2928760E-24
    1.859479      1.3242366E-24
    1.878074      7.4339034E-25
    1.896855      7.6916004E-25
    1.915823      1.0344553E-24
    1.934982      1.1626809E-24
    1.954331      1.1204331E-24
    1.973875      9.6439501E-25
    1.993613      7.3648066E-25
    2.013550      5.5281848E-25
    2.033685      4.2741198E-25
    2.054022      3.1492031E-25
    2.074562      2.3243233E-25
    2.095308      1.8475478E-25
    2.116261      1.7603553E-25
    2.137423      2.1815380E-25
    2.158798      3.2482223E-25
    2.180386      5.0336720E-25
    2.202190      7.0572745E-25
    2.224211      7.2577624E-25
    2.246454      8.8193459E-25
    2.268918      1.0513916E-24
    2.291607      1.0126922E-24
    2.314523      1.2838453E-24
    2.337669      1.3209690E-24
    2.361045      1.2938915E-24
    2.384656      1.2029224E-24
    2.408502      1.3871167E-24
    2.432587      2.0830855E-24
    2.456913      3.4445806E-24
    2.481482      5.2159981E-24
    2.506297      7.2045914E-24
    2.531360      8.0209957E-24
    2.556674      7.4970169E-24
    2.582240      5.7858470E-24
    2.608063      3.4036972E-24
    2.634143      3.4419686E-24
    2.660485      1.0123105E-23
    2.687090      8.7589254E-24
    2.713961      7.4133715E-24
    2.741100      8.3013930E-24
    2.768511      8.1207376E-24
    2.796196      8.7499008E-24
    2.824158      8.8618612E-24
    2.852400      7.7011366E-24
    2.880924      7.1617390E-24
    2.909733      6.1596391E-24
    2.938830      5.0894897E-24
    2.968219      4.4215834E-24
    2.997901      3.9688788E-24
    3.027880      4.1813149E-24
    3.058159      5.4472753E-24
    3.088740      8.0668017E-24
    3.119628      1.0823916E-23
    3.150824      1.2227288E-23
    3.182332      1.1312077E-23
    3.214156      8.6465492E-24
    3.246297      5.8472249E-24
    3.278760      1.2089228E-23
    3.311548      2.4247230E-23
    3.344663      1.0954416E-23
    3.378110      6.5787766E-24
    3.411891      7.2038556E-24
    3.446010      6.9437118E-24
    3.480470      6.2530290E-24
    3.515275      5.4772283E-24
    3.550427      4.5053581E-24
    3.585932      3.1831329E-24
    3.621791      2.2079720E-24
    3.658009      1.5446995E-24
    3.694589      1.1684482E-24
    3.731535      9.4161943E-25
    3.768850      7.1486515E-25
    3.806539      5.7452906E-25
    3.844604      4.6981678E-25
    3.883050      4.0093124E-25
    3.921881      5.2582961E-25
    3.961099      4.5896612E-25
    4.000710      2.9633032E-25
    4.040718      3.1789454E-25
    4.081125      3.3835016E-25
    4.121936      3.7398092E-25
    4.163155      4.1699977E-25
    4.204787      4.4088845E-25
    4.246835      4.8686283E-25
    4.289303      5.4316693E-25
    4.332196      5.2809644E-25
    4.375518      6.3711483E-25
    4.419273      5.5804945E-25
    4.463466      5.4075534E-25
    4.508101      5.7123210E-25
    4.553182      5.6393474E-25
    4.598714      6.9857057E-25
    4.644701      8.2751551E-25
    4.691148      8.9433206E-25
    4.738059      1.0230772E-24
    4.785440      1.1828329E-24
    4.833294      1.3627813E-24
    4.881627      1.6425679E-24
    4.930443      1.9905512E-24
    4.979748      2.4618152E-24
    5.029545      2.6197805E-24
    5.079841      3.1466757E-24
    5.130639      4.2034827E-24
    5.181946      4.9247301E-24
    5.233765      5.1486537E-24
    5.286103      5.7373230E-24
    5.338964      6.8648867E-24
    5.392353      7.9140357E-24
    5.446277      7.7714035E-24
    5.500740      8.5991926E-24
    5.555747      8.7150377E-24
    5.611304      9.5147316E-24
    5.667418      9.7647880E-24
    5.724092      9.5767616E-24
    5.781333      9.1705007E-24
    5.839146      8.9280475E-24
    5.897537      8.2837307E-24
    5.956513      6.3408657E-24
    6.016078      6.9662083E-24
    6.076239      5.3250469E-24
    6.137001      4.8258148E-24
    6.198371      3.7852453E-24
    6.260355      3.4432766E-24
    6.322958      5.2382938E-24
    6.386188      1.0490081E-23
    6.450050      1.5984706E-23
    6.514550      1.9722535E-23
    6.579696      2.4816579E-23
    6.645493      1.8279621E-23
    6.711948      1.5922181E-23
    6.779067      1.7815675E-23
    6.846858      1.4530204E-23
    6.915326      1.4055716E-23
    6.984480      1.6204171E-23
    7.054324      1.6291576E-23
    7.124868      1.8073912E-23
    7.196116      1.9746855E-23
    7.268078      2.0766248E-23
