# Pressure:     1.000E-04 Ba
# Temperature:   2300.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      2.1819066E-30
    0.505000      2.0046146E-30
    0.510050      1.9722363E-30
    0.515150      1.4332674E-30
    0.520302      1.0350089E-30
    0.525505      1.2434579E-30
    0.530760      1.2745232E-30
    0.536068      1.7011684E-30
    0.541428      2.0899874E-30
    0.546843      1.8330720E-30
    0.552311      1.7318799E-30
    0.557834      1.4761390E-30
    0.563413      5.9426595E-30
    0.569047      2.8448850E-30
    0.574737      3.1494377E-30
    0.580484      5.0968982E-30
    0.586289      4.0505240E-25
    0.592152      1.9671545E-29
    0.598074      1.7619238E-29
    0.604054      1.4933069E-29
    0.610095      1.1514235E-29
    0.616196      1.4784233E-29
    0.622358      1.6090945E-29
    0.628582      1.3806554E-29
    0.634867      1.4422901E-29
    0.641216      2.6523776E-29
    0.647628      3.0742016E-29
    0.654104      3.0284547E-29
    0.660645      2.8619069E-29
    0.667252      2.4788504E-29
    0.673924      2.6654575E-29
    0.680664      2.3368228E-29
    0.687470      7.6569331E-29
    0.694345      4.2919648E-29
    0.701288      6.0656015E-29
    0.708301      8.9810129E-29
    0.715384      2.3973154E-28
    0.722538      2.0916080E-28
    0.729764      2.2033208E-28
    0.737061      1.9715383E-28
    0.744432      2.1681122E-28
    0.751876      2.0742416E-28
    0.759395      1.5595156E-28
    0.766989      4.9533797E-27
    0.774659      1.3243504E-28
    0.782405      1.4369622E-28
    0.790229      1.3200756E-28
    0.798132      1.6464707E-28
    0.806113      5.1587129E-28
    0.814174      5.6706575E-28
    0.822316      4.3585612E-28
    0.830539      4.3120364E-28
    0.838844      4.9786710E-28
    0.847233      4.8970888E-28
    0.855705      3.9311416E-28
    0.864262      3.4502148E-28
    0.872905      3.1835597E-28
    0.881634      4.0336466E-28
    0.890450      8.3323590E-28
    0.899355      5.0471529E-28
    0.908348      8.9311194E-28
    0.917432      1.4397276E-27
    0.926606      4.7450683E-27
    0.935872      3.2302413E-27
    0.945231      7.7797976E-27
    0.954683      4.1336508E-27
    0.964230      4.5601583E-27
    0.973872      4.6401144E-27
    0.983611      3.6829324E-27
    0.993447      3.1484905E-27
    1.003382      2.7666107E-27
    1.013416      2.5844242E-27
    1.023550      2.3566555E-27
    1.033785      1.9195430E-27
    1.044123      1.6456009E-27
    1.054564      1.4565372E-27
    1.065110      1.3593946E-27
    1.075761      1.3879397E-27
    1.086519      3.6784512E-27
    1.097384      7.4033855E-27
    1.108358      1.2201055E-26
    1.119441      9.4190532E-27
    1.130636      1.3082842E-26
    1.141942      1.1347552E-26
    1.153361      1.1793869E-26
    1.164895      1.3496443E-26
    1.176544      1.2168614E-26
    1.188309      1.1434377E-26
    1.200192      9.7512927E-27
    1.212194      7.9619083E-27
    1.224316      7.1384559E-27
    1.236560      6.1838533E-27
    1.248925      5.6634915E-27
    1.261414      5.7264359E-27
    1.274028      5.3354552E-27
    1.286769      5.2782438E-27
    1.299636      6.5140953E-27
    1.312633      9.1840253E-27
    1.325759      3.1806685E-25
    1.339017      2.1544745E-25
    1.352407      1.1100716E-25
    1.365931      7.7499530E-26
    1.379590      1.0418830E-25
    1.393386      1.1720697E-25
    1.407320      1.4975847E-25
    1.421393      1.4262235E-25
    1.435607      1.2967808E-25
    1.449963      1.3005861E-25
    1.464463      1.0847716E-25
    1.479108      9.2452897E-26
    1.493899      7.9444999E-26
    1.508838      7.2206725E-26
    1.523926      6.2130337E-26
    1.539165      5.5406261E-26
    1.554557      4.8249567E-26
    1.570102      4.0444593E-26
    1.585803      3.3738275E-26
    1.601662      2.8926230E-26
    1.617678      2.5552570E-26
    1.633855      2.1244546E-26
    1.650193      1.8067013E-26
    1.666695      1.5804279E-26
    1.683362      1.8557234E-26
    1.700196      2.7342029E-26
