# Pressure:     1.000E-02 Ba
# Temperature:    275.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      4.5502549E-29
    0.505000      3.4820167E-29
    0.510050      4.2426420E-30
    0.515150      3.0471902E-31
    0.520302      2.4762769E-30
    0.525505      2.6976328E-30
    0.530760      7.3008944E-31
    0.536068      7.4851379E-30
    0.541428      2.4399784E-29
    0.546843      5.6825353E-30
    0.552311      3.5574840E-31
    0.557834      1.2656775E-30
    0.563413      1.1290739E-29
    0.569047      3.1511042E-29
    0.574737      1.5399980E-29
    0.580484      1.0415621E-29
    0.586289      3.2218781E-28
    0.592152      2.1773813E-28
    0.598074      2.9655784E-29
    0.604054      1.3729234E-30
    0.610095      1.2968137E-31
    0.616196      1.0829891E-31
    0.622358      1.8662892E-29
    0.628582      2.1591350E-29
    0.634867      1.7943215E-29
    0.641216      7.4999270E-29
    0.647628      1.4684082E-28
    0.654104      7.9671652E-29
    0.660645      8.6323823E-30
    0.667252      5.7553326E-31
    0.673924      1.3157151E-30
    0.680664      1.0982280E-29
    0.687470      2.4543798E-28
    0.694345      3.4495820E-28
    0.701288      2.3072311E-28
    0.708301      1.6723426E-28
    0.715384      2.5423674E-27
    0.722538      2.1719093E-27
    0.729764      3.9833031E-28
    0.737061      8.2143764E-29
    0.744432      6.6442712E-30
    0.751876      1.7073869E-30
    0.759395      3.1550286E-31
    0.766989      2.8895890E-31
    0.774659      2.3984767E-30
    0.782405      1.4638363E-28
    0.790229      1.5635340E-28
    0.798132      2.3424014E-28
    0.806113      8.6884592E-28
    0.814174      1.3361675E-27
    0.822316      1.2836430E-27
    0.830539      5.9233987E-28
    0.838844      3.6662007E-28
    0.847233      3.3722798E-28
    0.855705      3.5044551E-28
    0.864262      5.1040415E-28
    0.872905      8.6146155E-28
    0.881634      1.4570412E-27
    0.890450      1.6589574E-26
    0.899355      1.0113607E-26
    0.908348      5.2299267E-27
    0.917432      1.9191672E-27
    0.926606      4.5783061E-26
    0.935872      2.3975545E-26
    0.945231      2.5716576E-26
    0.954683      1.4217371E-26
    0.964230      4.2754544E-27
    0.973872      3.9997216E-27
