# Pressure:     1.000E-02 Ba
# Temperature:   1500.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.0880022E-29
    0.505000      9.6584328E-30
    0.510050      1.0741964E-29
    0.515150      6.9048771E-30
    0.520302      5.8694207E-30
    0.525505      6.4685115E-30
    0.530760      1.1208523E-29
    0.536068      1.0305575E-29
    0.541428      1.2835722E-29
    0.546843      1.3815963E-29
    0.552311      1.5856171E-29
    0.557834      1.8188051E-29
    0.563413      4.1684199E-29
    0.569047      5.4594086E-29
    0.574737      1.3174450E-28
    0.580484      6.4589208E-28
    0.586289      3.0041854E-23
    0.592152      4.3712229E-28
    0.598074      1.4529883E-28
    0.604054      7.1030026E-29
    0.610095      4.3855317E-29
    0.616196      3.3965064E-29
    0.622358      3.7635867E-29
    0.628582      2.9438096E-29
    0.634867      3.0441269E-29
    0.641216      7.2023861E-29
    0.647628      6.8072128E-29
    0.654104      7.4130308E-29
    0.660645      5.9032414E-29
    0.667252      3.9286028E-29
    0.673924      3.6017909E-29
    0.680664      2.8857706E-29
    0.687470      2.4395285E-28
    0.694345      9.3863331E-29
    0.701288      1.4242210E-28
    0.708301      2.2926027E-28
    0.715384      7.0963726E-28
    0.722538      5.8853476E-28
    0.729764      6.3051093E-28
    0.737061      4.7708048E-28
    0.744432      3.9669635E-28
    0.751876      4.0420461E-28
    0.759395      1.5924452E-27
    0.766989      8.6189208E-24
    0.774659      4.2521745E-28
    0.782405      2.3890977E-28
    0.790229      1.8406438E-28
    0.798132      2.4535389E-28
    0.806113      1.2318144E-27
    0.814174      1.0069594E-27
    0.822316      9.2636952E-28
    0.830539      8.7633208E-28
    0.838844      7.9335308E-28
    0.847233      6.1707985E-28
    0.855705      3.9688127E-28
    0.864262      3.0387540E-28
    0.872905      2.4959866E-28
    0.881634      4.5797566E-28
    0.890450      1.9292342E-27
    0.899355      8.7135181E-28
    0.908348      1.8666314E-27
    0.917432      3.2617355E-27
    0.926606      1.3964096E-26
    0.935872      7.7377734E-27
    0.945231      2.6765236E-26
    0.954683      1.1807118E-26
    0.964230      9.5602666E-27
    0.973872      8.0549789E-27
    0.983611      5.3512072E-27
    0.993447      3.8519571E-27
    1.003382      2.7901732E-27
    1.013416      2.0645141E-27
    1.023550      1.5857042E-27
    1.033785      1.1383851E-27
    1.044123      9.2887104E-28
    1.054564      8.2732183E-28
    1.065110      8.1261141E-28
    1.075761      8.8614566E-28
    1.086519      4.3004519E-27
    1.097384      1.3575795E-26
    1.108358      2.8617601E-26
    1.119441      2.0861680E-26
    1.130636      2.9039555E-26
    1.141942      1.9805305E-26
    1.153361      2.1738589E-26
    1.164895      2.6286732E-26
    1.176544      1.7330381E-26
    1.188309      1.2453606E-26
    1.200192      8.7313181E-27
    1.212194      6.0804016E-27
    1.224316      4.7479366E-27
    1.236560      3.7407290E-27
    1.248925      3.4205168E-27
    1.261414      3.5049074E-27
    1.274028      4.1085532E-27
    1.286769      5.4745009E-27
    1.299636      7.0271678E-27
    1.312633      1.0758132E-26
    1.325759      5.6243599E-25
    1.339017      5.2390984E-25
    1.352407      3.3315447E-25
    1.365931      1.8987236E-25
    1.379590      3.0265177E-25
    1.393386      3.1133591E-25
    1.407320      3.8197579E-25
    1.421393      3.2706732E-25
    1.435607      2.6334931E-25
    1.449963      2.1666630E-25
    1.464463      1.5477619E-25
    1.479108      1.1698597E-25
    1.493899      9.1123449E-26
    1.508838      7.4724925E-26
    1.523926      5.4958695E-26
    1.539165      4.0350215E-26
    1.554557      3.1007263E-26
    1.570102      2.2252821E-26
    1.585803      1.6533940E-26
    1.601662      1.2594950E-26
    1.617678      1.0377530E-26
    1.633855      8.5086982E-27
    1.650193      8.0883466E-27
    1.666695      6.8072958E-27
    1.683362      9.9546281E-27
    1.700196      1.7956893E-26
    1.717198      4.2639921E-26
    1.734370      8.4158674E-26
    1.751714      1.6226063E-25
    1.769231      2.9537940E-25
    1.786923      4.0074634E-25
    1.804792      5.5741278E-25
    1.822840      5.0601082E-25
    1.841069      6.2798411E-25
    1.859479      6.3254872E-25
    1.878074      3.3624866E-25
    1.896855      3.3092304E-25
    1.915823      3.9106339E-25
    1.934982      4.9700590E-25
    1.954331      5.2686511E-25
    1.973875      3.9179385E-25
    1.993613      3.0372816E-25
    2.013550      2.0969718E-25
    2.033685      1.5527335E-25
    2.054022      1.0472092E-25
    2.074562      6.9008827E-26
    2.095308      4.6342345E-26
    2.116261      3.1902590E-26
    2.137423      2.3296969E-26
    2.158798      1.9681741E-26
    2.180386      1.8264484E-26
    2.202190      1.9304869E-26
    2.224211      2.2601284E-26
    2.246454      2.2739336E-26
    2.268918      2.7982737E-26
    2.291607      1.1407631E-25
    2.314523      1.9565339E-25
    2.337669      1.2981067E-25
    2.361045      1.8659665E-25
    2.384656      2.3367268E-25
    2.408502      3.6531891E-25
    2.432587      6.3323045E-25
    2.456913      1.4346642E-24
    2.481482      2.2180538E-24
    2.506297      3.2986006E-24
    2.531360      3.6412181E-24
    2.556674      3.7576022E-24
    2.582240      2.9645297E-24
    2.608063      1.8485162E-24
    2.634143      1.2335601E-24
    2.660485      4.8191409E-24
    2.687090      4.0575828E-24
    2.713961      3.9930001E-24
    2.741100      4.3877233E-24
    2.768511      3.4976275E-24
    2.796196      3.9425385E-24
    2.824158      4.3010320E-24
    2.852400      3.4941278E-24
    2.880924      3.0288542E-24
    2.909733      3.0434860E-24
    2.938830      2.3375193E-24
    2.968219      1.8550352E-24
    2.997901      1.4475677E-24
    3.027880      1.3898933E-24
    3.058159      9.1405453E-25
    3.088740      7.9399373E-25
    3.119628      6.6701815E-25
    3.150824      5.0257840E-25
    3.182332      4.7673270E-25
    3.214156      3.4381910E-25
    3.246297      2.9363192E-25
    3.278760      2.6408286E-25
    3.311548      2.2327386E-25
    3.344663      2.2314436E-25
    3.378110      2.0521844E-25
    3.411891      1.7349554E-25
    3.446010      1.5620603E-25
    3.480470      1.3130261E-25
    3.515275      1.1576044E-25
    3.550427      9.4023793E-26
    3.585932      7.7218496E-26
    3.621791      5.7977474E-26
    3.658009      4.9748951E-26
    3.694589      3.8421436E-26
    3.731535      3.5357888E-26
    3.768850      2.8469693E-26
    3.806539      2.7875075E-26
    3.844604      3.7633745E-26
    3.883050      2.2698581E-26
    3.921881      6.6885521E-26
    3.961099      3.3159192E-26
    4.000710      4.6302636E-26
    4.040718      7.3335078E-26
    4.081125      9.9706517E-26
    4.121936      1.1849894E-25
    4.163155      1.5523514E-25
    4.204787      1.9952682E-25
    4.246835      2.1547512E-25
    4.289303      2.7498703E-25
    4.332196      5.7616882E-25
    4.375518      2.0138642E-24
    4.419273      2.7816979E-24
    4.463466      7.1631284E-24
    4.508101      7.9886961E-24
    4.553182      9.3886378E-24
    4.598714      8.2709992E-24
    4.644701      3.7818317E-24
    4.691148      5.0804090E-24
    4.738059      5.9505764E-24
    4.785440      5.4851590E-24
    4.833294      5.5413215E-24
    4.881627      5.8441152E-24
    4.930443      5.2281614E-24
    4.979748      4.4662555E-24
    5.029545      3.4194728E-24
    5.079841      2.7433117E-24
    5.130639      2.5500466E-24
    5.181946      2.6963695E-24
    5.233765      2.9752161E-24
    5.286103      2.5500025E-24
    5.338964      3.1512806E-24
    5.392353      3.7619231E-24
    5.446277      2.5717979E-24
    5.500740      4.0425815E-24
    5.555747      4.0646888E-24
    5.611304      5.0121541E-24
    5.667418      6.3989405E-24
    5.724092      5.0001417E-24
    5.781333      4.5345581E-24
    5.839146      4.4516685E-24
    5.897537      3.4304662E-24
    5.956513      1.6288292E-24
    6.016078      3.3456344E-24
    6.076239      1.8103525E-24
    6.137001      1.3993279E-24
    6.198371      1.0712527E-24
    6.260355      8.0466478E-25
    6.322958      1.1746197E-24
    6.386188      3.2923471E-24
    6.450050      6.8024278E-24
    6.514550      7.1194576E-24
    6.579696      1.6011470E-23
    6.645493      7.3565029E-24
    6.711948      5.8106988E-24
    6.779067      8.8562224E-24
    6.846858      5.3851256E-24
    6.915326      5.2874199E-24
    6.984480      7.6269564E-24
    7.054324      5.2062242E-24
    7.124868      4.5211312E-24
    7.196116      5.3850109E-24
    7.268078      6.2564989E-24
    7.340758      3.5662977E-24
    7.414166      7.2556401E-24
    7.488308      4.7059313E-24
    7.563191      5.6389612E-24
    7.638823      3.8571053E-24
    7.715211      3.4206997E-24
    7.792363      4.1881975E-24
    7.870286      3.4758029E-24
    7.948989      3.6322239E-24
    8.028479      3.4453200E-24
