# Pressure:     1.000E+00 Ba
# Temperature:   1000.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.9919766E-28
    0.505000      2.2006907E-28
    0.510050      2.5026876E-28
    0.515150      2.8266866E-28
    0.520302      3.2883796E-28
    0.525505      3.8659319E-28
    0.530760      4.6520654E-28
    0.536068      5.8575142E-28
    0.541428      7.4483558E-28
    0.546843      9.8984527E-28
    0.552311      1.3594077E-27
    0.557834      1.9920007E-27
    0.563413      3.2082523E-27
    0.569047      5.9886139E-27
    0.574737      1.4261960E-26
    0.580484      7.3849765E-26
    0.586289      1.9210934E-22
    0.592152      4.6060506E-26
    0.598074      1.2008758E-26
    0.604054      5.4647045E-27
    0.610095      3.1497256E-27
    0.616196      2.0343804E-27
    0.622358      1.4562380E-27
    0.628582      1.0871688E-27
    0.634867      8.7357562E-28
    0.641216      8.3046798E-28
    0.647628      6.8593904E-28
    0.654104      6.0536714E-28
    0.660645      4.7827499E-28
    0.667252      3.7051201E-28
    0.673924      3.1220680E-28
    0.680664      2.7995727E-28
    0.687470      6.8242895E-28
    0.694345      3.9176397E-28
    0.701288      4.9028598E-28
    0.708301      6.1546605E-28
    0.715384      1.8846813E-27
    0.722538      1.6711913E-27
    0.729764      1.3848886E-27
    0.737061      8.6258359E-28
    0.744432      4.8270996E-28
    0.751876      3.0226995E-28
    0.759395      3.8152280E-28
    0.766989      4.6031066E-26
    0.774659      2.0856484E-28
    0.782405      3.1466138E-28
    0.790229      2.7333524E-28
    0.798132      3.7836483E-28
    0.806113      2.5341210E-27
    0.814174      1.5097187E-27
    0.822316      1.7140303E-27
    0.830539      2.1237410E-27
    0.838844      1.6690895E-27
    0.847233      1.3177594E-27
    0.855705      1.0249294E-27
    0.864262      1.2026323E-27
    0.872905      1.3750214E-27
    0.881634      3.9523821E-27
    0.890450      9.2275891E-27
    0.899355      6.0958754E-27
    0.908348      6.4613011E-27
    0.917432      6.8979278E-27
    0.926606      3.9534433E-26
    0.935872      2.0170873E-26
    0.945231      6.0322945E-26
