# Pressure:     3.000E-04 Ba
# Temperature:   1300.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      7.4545525E-30
    0.505000      5.6904926E-30
    0.510050      5.5854813E-30
    0.515150      2.7334660E-30
    0.520302      1.5483349E-30
    0.525505      1.3009361E-30
    0.530760      1.1683750E-30
    0.536068      3.2298248E-30
    0.541428      4.1804823E-30
    0.546843      4.0404528E-30
    0.552311      2.7323341E-30
    0.557834      1.7191078E-30
    0.563413      6.1699470E-30
    0.569047      8.3052658E-30
    0.574737      1.4356778E-29
    0.580484      4.2922770E-29
    0.586289      6.6502079E-24
    0.592152      6.7951402E-29
    0.598074      4.4798436E-29
    0.604054      2.4524882E-29
    0.610095      1.0643099E-29
    0.616196      8.7777676E-30
    0.622358      1.4702969E-29
    0.628582      1.1713359E-29
    0.634867      1.3800042E-29
    0.641216      4.7465034E-29
    0.647628      4.1092545E-29
    0.654104      4.7304434E-29
    0.660645      3.4650047E-29
    0.667252      1.9067150E-29
    0.673924      1.4948701E-29
    0.680664      1.1282733E-29
    0.687470      1.4440709E-28
    0.694345      5.9200488E-29
    0.701288      9.5522973E-29
    0.708301      1.5421245E-28
    0.715384      5.0913251E-28
    0.722538      4.1252817E-28
    0.729764      4.3201105E-28
    0.737061      2.9343415E-28
    0.744432      1.9204900E-28
    0.751876      1.2585206E-28
    0.759395      1.4728239E-28
    0.766989      1.6712977E-24
    0.774659      7.4910256E-29
    0.782405      8.9148113E-29
    0.790229      8.1306891E-29
    0.798132      1.3040170E-28
    0.806113      8.2677394E-28
    0.814174      5.4943504E-28
    0.822316      6.2155262E-28
    0.830539      5.8863726E-28
    0.838844      4.6036093E-28
    0.847233      3.1132198E-28
    0.855705      1.7184508E-28
    0.864262      1.2132259E-28
    0.872905      9.7980770E-29
    0.881634      2.4153809E-28
    0.890450      1.3441260E-27
    0.899355      5.8016404E-28
    0.908348      1.2684649E-27
    0.917432      2.1838191E-27
    0.926606      1.0470981E-26
    0.935872      5.4742520E-27
    0.945231      1.9197207E-26
    0.954683      8.6102669E-27
    0.964230      6.1896795E-27
    0.973872      4.7627035E-27
    0.983611      2.9183960E-27
    0.993447      1.8942462E-27
    1.003382      1.1920379E-27
    1.013416      7.4697578E-28
    1.023550      5.0815454E-28
    1.033785      3.3364823E-28
    1.044123      2.8157709E-28
    1.054564      2.8309633E-28
    1.065110      3.2985110E-28
    1.075761      3.9946991E-28
    1.086519      2.2009493E-27
    1.097384      8.6686654E-27
    1.108358      1.9223947E-26
    1.119441      1.3835601E-26
    1.130636      1.9555052E-26
    1.141942      1.2557495E-26
    1.153361      1.4167201E-26
    1.164895      1.6243881E-26
    1.176544      9.5957741E-27
    1.188309      5.8234172E-27
    1.200192      3.6780869E-27
