#    T [K]    P [Ba]     H2O            CO2            N2O            CO             CH4            NO             NO2            NH3            HCN            C2H2           PH3            C2H4           H2             CS             Na             K         
   100.000 1.000E-04     4.5669E-16     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   100.000 3.000E-04     5.7277E-04     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   100.000 1.000E-03     4.5669E-17     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   100.000 3.000E-03     1.5223E-17     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   100.000 1.000E-02     4.5669E-18     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   100.000 3.000E-02     1.5223E-18     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   100.000 1.000E-01     4.5668E-19     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5320E-01     0.0000E+00     0.0000E+00     0.0000E+00
   100.000 3.000E-01     1.5221E-19     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   100.000 1.000E+00     4.5664E-20     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   100.000 3.000E+00     1.5221E-20     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   100.000 1.000E+01     4.5664E-21     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   100.000 3.000E+01     1.5221E-21     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 1.000E-06     1.1470E-11     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 3.000E-06     3.8233E-12     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   110.000 1.000E-05     5.7277E-04     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
