# Pressure:     3.000E+01 Ba
# Temperature:   1400.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      7.2666321E-27
    0.505000      8.3091955E-27
    0.510050      9.6783263E-27
    0.515150      1.1393104E-26
    0.520302      1.3543437E-26
    0.525505      1.6402096E-26
    0.530760      2.0098896E-26
    0.536068      2.5074970E-26
    0.541428      3.2290728E-26
    0.546843      4.3086118E-26
    0.552311      5.9822442E-26
    0.557834      8.8444607E-26
    0.563413      1.4070143E-25
    0.569047      2.6403842E-25
    0.574737      6.3905223E-25
    0.580484      3.0892310E-24
    0.586289      2.1273890E-22
    0.592152      1.8112307E-24
    0.598074      4.9341586E-25
    0.604054      2.3332331E-25
    0.610095      1.3522989E-25
    0.616196      8.8291677E-26
    0.622358      6.3501038E-26
    0.628582      4.8405907E-26
    0.634867      3.7950806E-26
    0.641216      3.1223758E-26
    0.647628      2.6082592E-26
    0.654104      2.2607002E-26
    0.660645      1.9883137E-26
    0.667252      1.7943629E-26
    0.673924      1.6576947E-26
    0.680664      1.5786381E-26
    0.687470      1.5836739E-26
    0.694345      1.5818853E-26
    0.701288      1.6548689E-26
    0.708301      1.7828624E-26
    0.715384      2.1381091E-26
    0.722538      2.5779243E-26
    0.729764      3.3957163E-26
    0.737061      5.0419984E-26
    0.744432      9.1151735E-26
    0.751876      2.3372247E-25
    0.759395      2.4187646E-24
    0.766989      1.5151120E-23
    0.774659      4.1066401E-25
    0.782405      1.2714775E-25
    0.790229      6.3361248E-26
    0.798132      3.7270064E-26
    0.806113      2.5917283E-26
    0.814174      1.9035259E-26
    0.822316      1.4331781E-26
    0.830539      1.2171979E-26
    0.838844      1.0079030E-26
    0.847233      8.3182996E-27
    0.855705      6.9520956E-27
    0.864262      6.2676519E-27
    0.872905      5.7805808E-27
    0.881634      7.4053793E-27
    0.890450      9.9767327E-27
    0.899355      7.1294540E-27
    0.908348      7.8874731E-27
    0.917432      1.0337511E-26
    0.926606      3.3936744E-26
    0.935872      1.9771974E-26
    0.945231      4.8995491E-26
    0.954683      2.7637591E-26
    0.964230      2.1697408E-26
    0.973872      1.7835264E-26
    0.983611      1.3888624E-26
    0.993447      1.1752448E-26
    1.003382      9.5636058E-27
    1.013416      7.8594522E-27
    1.023550      6.2521544E-27
    1.033785      5.0350114E-27
    1.044123      4.3769764E-27
    1.054564      4.0775273E-27
    1.065110      4.1820403E-27
    1.075761      4.7846977E-27
    1.086519      1.1621714E-26
    1.097384      3.3303246E-26
    1.108358      6.8766694E-26
    1.119441      5.0777146E-26
    1.130636      7.1158253E-26
    1.141942      5.5739885E-26
    1.153361      6.4471099E-26
    1.164895      6.6874677E-26
    1.176544      4.7193294E-26
    1.188309      3.1873177E-26
    1.200192      2.2191826E-26
    1.212194      1.5401004E-26
    1.224316      1.1532713E-26
    1.236560      8.7300151E-27
    1.248925      7.5281120E-27
    1.261414      8.5234418E-27
    1.274028      1.1499140E-26
    1.286769      1.6419877E-26
    1.299636      2.1618677E-26
    1.312633      3.1619851E-26
    1.325759      1.4441605E-24
    1.339017      8.9536052E-25
    1.352407      7.5278103E-25
    1.365931      3.9485528E-25
    1.379590      6.4811329E-25
    1.393386      6.0931450E-25
    1.407320      7.3013860E-25
    1.421393      6.3895867E-25
    1.435607      5.1196856E-25
    1.449963      3.8793136E-25
    1.464463      2.9100753E-25
    1.479108      2.2092526E-25
    1.493899      1.7115017E-25
    1.508838      1.3537341E-25
    1.523926      1.0132289E-25
    1.539165      7.3041579E-26
    1.554557      5.4448045E-26
    1.570102      4.5554217E-26
    1.585803      4.8031645E-26
    1.601662      8.2368958E-26
    1.617678      1.2469838E-25
    1.633855      1.1183745E-25
    1.650193      9.8348155E-26
    1.666695      1.4324280E-25
    1.683362      1.2909166E-25
    1.700196      1.2095959E-25
    1.717198      1.4406783E-25
    1.734370      2.3064707E-25
    1.751714      3.8169232E-25
    1.769231      6.3605104E-25
    1.786923      9.3772007E-25
    1.804792      1.2051832E-24
    1.822840      1.0260261E-24
    1.841069      1.2056879E-24
    1.859479      1.2956607E-24
    1.878074      6.4756365E-25
    1.896855      6.5232070E-25
    1.915823      8.8680453E-25
    1.934982      9.7501067E-25
    1.954331      9.4330858E-25
    1.973875      7.6011388E-25
    1.993613      5.3485732E-25
    2.013550      3.5454405E-25
    2.033685      2.5932926E-25
    2.054022      1.7688203E-25
    2.074562      1.2993016E-25
    2.095308      1.0962209E-25
    2.116261      1.1189510E-25
    2.137423      1.4092866E-25
    2.158798      2.1356330E-25
    2.180386      3.6855797E-25
    2.202190      5.9351954E-25
    2.224211      6.1596141E-25
    2.246454      7.5057147E-25
    2.268918      8.9822862E-25
    2.291607      8.5761475E-25
    2.314523      1.1507564E-24
    2.337669      1.1915635E-24
    2.361045      1.1668971E-24
    2.384656      1.0380553E-24
    2.408502      1.1683301E-24
    2.432587      1.7587244E-24
    2.456913      3.2295313E-24
    2.481482      4.8406745E-24
    2.506297      6.8862178E-24
    2.531360      7.6753210E-24
    2.556674      7.4763996E-24
    2.582240      6.1197451E-24
    2.608063      3.3526969E-24
    2.634143      2.7592340E-24
    2.660485      1.0556532E-23
    2.687090      8.2688235E-24
    2.713961      7.1619789E-24
    2.741100      9.0660630E-24
    2.768511      7.4948016E-24
    2.796196      8.2219530E-24
    2.824158      9.0690729E-24
    2.852400      6.9450952E-24
    2.880924      6.3844258E-24
    2.909733      5.4954965E-24
    2.938830      4.3446305E-24
    2.968219      3.6795059E-24
    2.997901      2.9646758E-24
    3.027880      3.3828264E-24
    3.058159      4.4876150E-24
    3.088740      7.3043851E-24
    3.119628      1.0365348E-23
    3.150824      1.1958669E-23
    3.182332      1.1652319E-23
    3.214156      8.8896326E-24
    3.246297      5.7340490E-24
    3.278760      8.4045139E-24
    3.311548      2.9148622E-23
    3.344663      1.0335211E-23
    3.378110      6.3103676E-24
    3.411891      7.3999691E-24
    3.446010      6.9805955E-24
    3.480470      6.3201042E-24
    3.515275      5.5130326E-24
    3.550427      4.4398153E-24
    3.585932      3.0972165E-24
    3.621791      2.1022192E-24
    3.658009      1.4254359E-24
    3.694589      1.0559148E-24
    3.731535      8.1899899E-25
    3.768850      6.2934088E-25
    3.806539      4.9605862E-25
    3.844604      4.1072055E-25
    3.883050      3.2290629E-25
    3.921881      4.2465892E-25
    3.961099      2.9886598E-25
    4.000710      2.3541498E-25
    4.040718      2.5474900E-25
    4.081125      2.5997256E-25
    4.121936      2.9110080E-25
    4.163155      3.3628729E-25
    4.204787      3.5949328E-25
    4.246835      3.9258421E-25
    4.289303      4.8740854E-25
    4.332196      5.3240491E-25
    4.375518      9.1487282E-25
    4.419273      1.1390857E-24
    4.463466      1.7073773E-24
    4.508101      2.1612614E-24
    4.553182      2.0079454E-24
    4.598714      1.6846074E-24
    4.644701      1.1466176E-24
    4.691148      1.4677881E-24
    4.738059      1.7762189E-24
    4.785440      1.9110463E-24
    4.833294      2.0095112E-24
    4.881627      2.2058076E-24
    4.930443      2.5655471E-24
    4.979748      2.9332979E-24
    5.029545      2.3548106E-24
    5.079841      2.8993267E-24
    5.130639      3.9619495E-24
    5.181946      5.0510185E-24
    5.233765      4.9719680E-24
    5.286103      5.0233510E-24
    5.338964      6.3892685E-24
    5.392353      7.5356652E-24
    5.446277      6.5728733E-24
    5.500740      8.6978771E-24
    5.555747      8.6594527E-24
    5.611304      9.0257848E-24
    5.667418      1.0096858E-23
    5.724092      9.7689588E-24
    5.781333      9.8849111E-24
    5.839146      9.7659257E-24
    5.897537      8.7498853E-24
    5.956513      4.8082218E-24
    6.016078      8.1837163E-24
    6.076239      4.0621486E-24
    6.137001      4.1615554E-24
    6.198371      2.6030161E-24
    6.260355      2.1900235E-24
    6.322958      3.3468318E-24
    6.386188      1.0138106E-23
    6.450050      1.6408599E-23
    6.514550      1.8186057E-23
    6.579696      3.0484494E-23
    6.645493      1.6141008E-23
    6.711948      1.3114370E-23
    6.779067      1.7910662E-23
    6.846858      1.1607371E-23
    6.915326      1.2558035E-23
    6.984480      1.6777044E-23
    7.054324      1.3799288E-23
    7.124868      1.6727007E-23
    7.196116      1.8322773E-23
    7.268078      2.0892419E-23
    7.340758      1.7588334E-23
    7.414166      2.3689806E-23
    7.488308      1.5506321E-23
    7.563191      1.6745639E-23
    7.638823      1.8764049E-23
    7.715211      2.2813346E-23
    7.792363      2.0610078E-23
    7.870286      1.5842110E-23
    7.948989      1.3316052E-23
    8.028479      1.1477793E-23
    8.108764      1.2532348E-23
    8.189852      9.4867010E-24
    8.271750      9.4579933E-24
    8.354468      7.3125352E-24
    8.438012      7.2528316E-24
    8.522393      5.2857327E-24
    8.607616      4.7951053E-24
    8.693693      4.2131771E-24
    8.780630      3.2412752E-24
    8.868436      2.8608197E-24
    8.957120      2.5110973E-24
    9.046691      2.1104915E-24
    9.137158      1.6971926E-24
    9.228530      1.5312830E-24
    9.320815      2.2482887E-24
    9.414023      1.5835735E-24
    9.508164      1.2384062E-24
    9.603245      9.6868324E-25
    9.699278      8.9830111E-25
    9.796270      2.8267242E-24
    9.894233      9.5836183E-25
    9.993175      1.1634742E-24
   10.093107      8.9236201E-25
   10.194038      1.3077766E-24
   10.295979      2.9022213E-24
   10.398938      2.3259212E-24
   10.502928      2.2480592E-24
   10.607957      2.4484399E-24
   10.714037      2.1054711E-24
   10.821177      3.7245610E-24
   10.929389      5.7972545E-24
   11.038683      1.8131336E-24
   11.149070      2.1616241E-24
   11.260560      1.7451017E-24
   11.373166      2.2818495E-24
   11.486898      3.3042151E-24
   11.601766      2.9403686E-24
   11.717784      4.2237421E-24
   11.834962      2.5595443E-24
   11.953312      3.1365457E-24
   12.072845      3.7072366E-24
   12.193573      4.1643092E-24
   12.315509      5.8592248E-24
   12.438664      6.2272685E-24
   12.563051      5.5698444E-24
   12.688681      6.2413874E-24
   12.815568      4.6954282E-24
   12.943724      7.9725495E-24
   13.073161      7.9594666E-24
   13.203892      1.1409237E-23
   13.335931      9.8751843E-24
   13.469291      1.1065385E-23
   13.603984      1.2536054E-23
   13.740023      1.1395235E-23
   13.877424      1.1762526E-23
   14.016198      8.7204314E-24
   14.156360      1.7259427E-23
   14.297924      1.5362864E-23
   14.440903      1.2772865E-23
   14.585312      1.6772684E-23
   14.731165      2.2329836E-23
   14.878477      1.6944442E-23
   15.027261      2.2587759E-23
   15.177534      1.1668394E-23
   15.329309      2.5069832E-23
   15.482602      2.8029498E-23
   15.637428      2.9312836E-23
   15.793803      1.4581694E-23
   15.951741      2.9041814E-23
   16.111258      3.0647660E-23
   16.272371      2.9191567E-23
   16.435094      2.5514744E-23
   16.599445      3.0252326E-23
   16.765440      2.2551426E-23
   16.933094      3.0586391E-23
   17.102425      3.0878057E-23
   17.273449      5.8565978E-23
   17.446184      2.3492092E-23
   17.620646      3.7774337E-23
   17.796852      3.4511354E-23
   17.974821      5.2633744E-23
   18.154569      2.3958354E-23
   18.336115      5.1950406E-23
   18.519476      4.8406807E-23
   18.704670      2.0537824E-23
   18.891717      4.2852032E-23
   19.080634      3.7451783E-23
   19.271441      8.4055541E-23
   19.464155      5.5022778E-23
   19.658797      3.7791429E-23
   19.855385      3.8332885E-23
   20.053938      4.4675576E-23
