# Pressure:     1.000E+00 Ba
# Temperature:   2150.000 K
#  lambda [mu]   kappa [cm^2/mol]
    0.500000      1.3211323E-28
    0.505000      1.8725703E-28
    0.510050      2.4673989E-28
    0.515150      1.9625052E-28
    0.520302      2.2542877E-28
    0.525505      2.6739849E-28
    0.530760      6.7744876E-28
    0.536068      3.9915573E-28
    0.541428      5.0430786E-28
    0.546843      6.8042927E-28
    0.552311      9.4577473E-28
    0.557834      1.3889128E-27
    0.563413      3.0529321E-27
    0.569047      4.1568326E-27
    0.574737      1.0058837E-26
    0.580484      5.1075250E-26
    0.586289      1.6296893E-22
    0.592152      3.1889849E-26
    0.598074      8.3129171E-27
    0.604054      3.8655442E-27
    0.610095      2.4350207E-27
    0.616196      1.5274303E-27
    0.622358      1.1316326E-27
    0.628582      8.8134702E-28
    0.634867      7.2228465E-28
    0.641216      6.4724576E-28
    0.647628      5.8236060E-28
    0.654104      5.2751639E-28
    0.660645      4.9289498E-28
    0.667252      4.6115256E-28
    0.673924      4.5904637E-28
    0.680664      4.6419055E-28
    0.687470      3.2065313E-27
    0.694345      5.8870300E-28
    0.701288      6.9486724E-28
    0.708301      8.5521494E-28
    0.715384      1.3816746E-27
    0.722538      1.5632118E-27
    0.729764      2.0880422E-27
    0.737061      2.9772793E-27
    0.744432      5.1693907E-27
    0.751876      1.2733350E-26
    0.759395      1.1538964E-25
    0.766989      3.7249972E-23
    0.774659      2.6167366E-26
    0.782405      7.5726151E-27
    0.790229      3.7727835E-27
    0.798132      2.3901424E-27
    0.806113      2.5537625E-27
    0.814174      4.6872663E-26
    0.822316      1.7376336E-27
    0.830539      1.5001997E-27
    0.838844      1.4934358E-27
    0.847233      1.4917538E-27
    0.855705      1.0972508E-27
    0.864262      9.4411634E-28
    0.872905      8.3870428E-28
    0.881634      9.9052940E-28
    0.890450      2.0254894E-27
    0.899355      1.1896290E-27
    0.908348      2.0406075E-27
    0.917432      3.3814381E-27
    0.926606      1.1156437E-26
    0.935872      7.4749280E-27
    0.945231      1.6991788E-26
    0.954683      1.0042151E-26
    0.964230      9.9124301E-27
    0.973872      1.0158700E-26
    0.983611      7.9029339E-27
    0.993447      6.6094127E-27
    1.003382      5.6809230E-27
    1.013416      5.1020146E-27
    1.023550      4.4871392E-27
    1.033785      3.5898990E-27
    1.044123      3.0455310E-27
    1.054564      2.6589018E-27
    1.065110      2.4557626E-27
    1.075761      2.5268052E-27
